"Common_n","Iteration","Group","N_OTUs_tested","Fraction_nonuniform_P","Fraction_nonuniform_Q","Fraction_nonnormal_P","Fraction_nonnormal_Q","Median_IOD","Mean_IOD","Median_occupancy","Fraction_transient","Fraction_low_occupancy","Fraction_high_or_persistent"
10,7,"D7",503,0.52882703777336,0.427435387673956,0.79324055666004,0.761431411530815,0.477121254719662,0.825162657767663,0.1,0.751491053677932,0.751491053677932,0.0815109343936382
10,8,"D0",2333,0.115302186026575,0.0582940420060009,0.189965694682676,0,0.720807727944831,0.74508655176608,0.8,0.116588084012002,0.116588084012002,0.679382768966995
10,8,"D1",2938,0.15282505105514,0.0643294758339006,0.298502382573179,0,0.675846205488881,0.706443387257678,0.5,0.243703199455412,0.243703199455412,0.481620149761743
10,8,"D3",1097,0.253418413855971,0.168641750227894,0.545123062898815,0.491340018231541,0.477121254719662,0.623362041113894,0.2,0.500455788514129,0.500455788514129,0.252506836827712
10,8,"D5",703,0.450924608819346,0.38122332859175,0.549075391180654,0.425320056899004,0.602059991327962,0.852398874092648,0.2,0.500711237553343,0.500711237553343,0.238975817923186
10,8,"D6",709,0.533145275035261,0.46262341325811,0.603667136812412,0.50916784203103,0.636822097587174,0.905482387575554,0.2,0.545839210155148,0.545839210155148,0.165021156558533
10,8,"D7",479,0.559498956158664,0.45929018789144,0.81419624217119,0.782881002087683,0.477121254719662,0.870681969313437,0.1,0.751565762004175,0.751565762004175,0.0835073068893528
10,9,"D0",2339,0.123557075673365,0.0551517742625053,0.177150192554557,0,0.719173390424306,0.753852739707742,0.8,0.0880718255664814,0.0880718255664814,0.705857203933305
10,9,"D1",2930,0.195221843003413,0.0986348122866894,0.308873720136519,0,0.675846205488881,0.728767514911351,0.5,0.254948805460751,0.254948805460751,0.458361774744027
10,9,"D3",1116,0.254480286738351,0.157706093189964,0.53673835125448,0.431899641577061,0.443697499232713,0.63384676081515,0.3,0.477598566308244,0.477598566308244,0.272401433691756
10,9,"D5",665,0.336842105263158,0.275187969924812,0.53984962406015,0.427067669172932,0.564271430438563,0.763174433015692,0.3,0.476691729323308,0.476691729323308,0.263157894736842
10,9,"D6",703,0.51778093883357,0.433854907539118,0.608819345661451,0.519203413940256,0.602059991327962,0.858250531799517,0.2,0.561877667140825,0.561877667140825,0.160739687055477
10,9,"D7",528,0.547348484848485,0.464015151515151,0.810606060606061,0.774621212121212,0.477121254719662,0.842718748739159,0.1,0.755681818181818,0.755681818181818,0.0700757575757576
10,10,"D0",2345,0.126652452025586,0.0588486140724947,0.189339019189765,0,0.708515322242249,0.748608566840495,0.8,0.0976545842217484,0.0976545842217484,0.702345415778252
10,10,"D1",2944,0.212296195652174,0.106997282608696,0.301290760869565,0,0.708515322242249,0.747521823988325,0.5,0.241508152173913,0.241508152173913,0.474184782608696
10,10,"D3",1057,0.253547776726585,0.166508987701041,0.556291390728477,0.490066225165563,0.443697499232713,0.622130598137564,0.2,0.500473036896878,0.500473036896878,0.251655629139073
10,10,"D5",672,0.443452380952381,0.370535714285714,0.53125,0.410714285714286,0.602059991327962,0.83396856690774,0.3,0.476190476190476,0.476190476190476,0.242559523809524
10,10,"D6",724,0.516574585635359,0.448895027624309,0.636740331491713,0.538674033149171,0.602059991327962,0.867469564867294,0.2,0.591160220994475,0.591160220994475,0.157458563535912
10,10,"D7",461,0.581344902386117,0.488069414316703,0.79175704989154,0.767895878524946,0.482450088224729,0.88405233999931,0.1,0.750542299349241,0.750542299349241,0.106290672451193
10,11,"D0",2336,0.123715753424658,0.055222602739726,0.193921232876712,0,0.70217514421123,0.739843975872465,0.8,0.108304794520548,0.108304794520548,0.681934931506849
10,11,"D1",2947,0.210383440787241,0.104173736002715,0.305734645402104,0,0.698970004336019,0.738733071168969,0.5,0.253817441465898,0.253817441465898,0.461146929080421
10,11,"D3",1029,0.26044703595724,0.163265306122449,0.569484936831876,0.510204081632653,0.425968732272281,0.613120510120567,0.2,0.524781341107872,0.524781341107872,0.243926141885326
10,11,"D5",687,0.390101892285298,0.323144104803493,0.563318777292576,0.486171761280932,0.482450088224729,0.784865763983138,0.2,0.509461426491994,0.509461426491994,0.244541484716157
10,11,"D6",707,0.517680339462518,0.446958981612447,0.619519094766619,0.53041018387553,0.602059991327962,0.872846068671494,0.2,0.564356435643564,0.564356435643564,0.164073550212164
10,11,"D7",530,0.545283018867925,0.428301886792453,0.783018867924528,0.743396226415094,0.477121254719662,0.791197411386666,0.1,0.737735849056604,0.737735849056604,0.0849056603773585
10,12,"D0",2343,0.126333760136577,0.0550576184379001,0.192915066154503,0,0.71120446075303,0.752084598033119,0.8,0.0938967136150235,0.0938967136150235,0.699530516431925
10,12,"D1",2921,0.174255391989045,0.0760013693940431,0.287572749058542,0,0.684959289893204,0.723345257744906,0.5,0.241698048613489,0.241698048613489,0.478260869565217
10,12,"D3",1069,0.251637043966324,0.166510757717493,0.547240411599626,0.481758652946679,0.443697499232713,0.624355133338886,0.3,0.4911131898971,0.4911131898971,0.256314312441534
10,12,"D5",687,0.352256186317322,0.294032023289665,0.567685589519651,0.506550218340611,0.482450088224729,0.738506727726547,0.2,0.521106259097526,0.521106259097526,0.221251819505095
10,12,"D6",720,0.515277777777778,0.454166666666667,0.608333333333333,0.518055555555556,0.602059991327962,0.903588397603508,0.2,0.55,0.55,0.145833333333333
10,12,"D7",442,0.552036199095023,0.452488687782805,0.80316742081448,0.769230769230769,0.482450088224729,0.858238432311848,0.1,0.762443438914027,0.762443438914027,0.0995475113122172
10,13,"D0",2335,0.119057815845824,0.0582441113490364,0.177730192719486,0,0.708515322242249,0.741644580975577,0.8,0.105353319057816,0.105353319057816,0.695503211991435
10,13,"D1",2918,0.218300205620288,0.112748457847841,0.308430431802605,0,0.684959289893204,0.74871967727128,0.5,0.249485949280329,0.249485949280329,0.461274845784784
10,13,"D3",985,0.220304568527919,0.145177664974619,0.547208121827411,0.491370558375635,0.425968732272281,0.595926275294153,0.2,0.503553299492386,0.503553299492386,0.260913705583756
10,13,"D5",743,0.390309555854643,0.320323014804845,0.537012113055182,0.419919246298789,0.602059991327962,0.812877905287508,0.3,0.473755047106326,0.473755047106326,0.266487213997308
10,13,"D6",681,0.512481644640235,0.434654919236417,0.581497797356828,0.49632892804699,0.602059991327962,0.880549095737118,0.2,0.525697503671072,0.525697503671072,0.171806167400881
10,13,"D7",480,0.577083333333333,0.485416666666667,0.779166666666667,0.722916666666667,0.550907468880581,0.857255076766251,0.1,0.735416666666667,0.735416666666667,0.0979166666666667
10,14,"D0",2339,0.125267208208636,0.0560068405301411,0.180573384681215,0,0.709435438014184,0.752920497237855,0.8,0.0884993587002993,0.0884993587002993,0.706712270200941
10,14,"D1",2942,0.204962610469069,0.10231135282121,0.308633582596873,0,0.684959289893204,0.733629348062461,0.5,0.255608429639701,0.255608429639701,0.463630183548606
10,14,"D3",1004,0.245019920318725,0.155378486055777,0.576693227091634,0.508964143426295,0.425968732272281,0.599001254838511,0.2,0.52191235059761,0.52191235059761,0.249003984063745
10,14,"D5",726,0.439393939393939,0.378787878787879,0.549586776859504,0.422865013774105,0.602059991327962,0.855247162999264,0.3,0.487603305785124,0.487603305785124,0.241046831955923
10,14,"D6",722,0.516620498614958,0.448753462603878,0.627423822714681,0.554016620498615,0.602059991327962,0.861916380885506,0.2,0.587257617728532,0.587257617728532,0.145429362880886
10,14,"D7",423,0.565011820330969,0.453900709219858,0.775413711583924,0.728132387706856,0.482450088224729,0.909640225725997,0.1,0.702127659574468,0.702127659574468,0.099290780141844
10,15,"D0",2334,0.117395029991431,0.0582690659811482,0.191598799828547,0,0.716393896252759,0.74562278535302,0.8,0.117395029991431,0.117395029991431,0.675235646958012
10,15,"D1",2952,0.213753387533875,0.111111111111111,0.302168021680217,0,0.708515322242249,0.747908500842414,0.5,0.240853658536585,0.240853658536585,0.463753387533875
10,15,"D3",1054,0.25426944971537,0.165085388994307,0.55977229601518,0.502846299810247,0.425968732272281,0.610156238782822,0.2,0.520872865275142,0.520872865275142,0.250474383301708
10,15,"D5",696,0.339080459770115,0.270114942528736,0.591954022988506,0.533045977011494,0.425968732272281,0.705894457192372,0.2,0.541666666666667,0.541666666666667,0.234195402298851
10,15,"D6",687,0.5254730713246,0.454148471615721,0.606986899563319,0.5254730713246,0.669006780958576,0.895128721074583,0.2,0.551673944687045,0.551673944687045,0.167394468704512
10,15,"D7",431,0.535962877030162,0.447795823665893,0.781902552204176,0.735498839907193,0.477121254719662,0.820229902228202,0.1,0.737819025522042,0.737819025522042,0.0997679814385151
10,16,"D0",2342,0.125533731853117,0.0597779675491033,0.192997438087105,0,0.714764271519251,0.753288412953699,0.8,0.0939368061485909,0.0939368061485909,0.695132365499573
10,16,"D1",2914,0.172958133150309,0.0875085792724777,0.29512697323267,0,0.684959289893204,0.722515907862034,0.5,0.246053534660261,0.246053534660261,0.475978037062457
10,16,"D3",1064,0.237781954887218,0.155075187969925,0.56484962406015,0.511278195488722,0.425968732272281,0.599882620901427,0.2,0.517857142857143,0.517857142857143,0.24906015037594
10,16,"D5",673,0.36998514115899,0.285289747399703,0.576523031203566,0.490341753343239,0.482450088224729,0.75556773541255,0.2,0.509658246656761,0.509658246656761,0.25111441307578
10,16,"D6",697,0.527977044476327,0.456241032998565,0.629842180774749,0.552367288378766,0.602059991327962,0.871002086534541,0.2,0.589670014347202,0.589670014347202,0.144906743185079
10,16,"D7",389,0.552699228791774,0.465295629820051,0.776349614395887,0.755784061696658,0.477121254719662,0.913280097103584,0.1,0.704370179948586,0.704370179948586,0.0925449871465296
10,17,"D0",2336,0.122003424657534,0.0565068493150685,0.177654109589041,0,0.709651796377784,0.743006627808365,0.8,0.102311643835616,0.102311643835616,0.694349315068493
10,17,"D1",2923,0.190215531987684,0.0927129661306876,0.300034211426617,0,0.684959289893204,0.732883738786263,0.5,0.249059185768047,0.249059185768047,0.478275744098529
10,17,"D3",1077,0.239554317548747,0.153203342618384,0.541318477251625,0.487465181058496,0.482450088224729,0.618721236762414,0.2,0.505106778087279,0.505106778087279,0.255338904363974
10,17,"D5",656,0.350609756097561,0.297256097560976,0.5625,0.490853658536585,0.482450088224729,0.7567712719837,0.2,0.513719512195122,0.513719512195122,0.225609756097561
10,17,"D6",660,0.507575757575758,0.439393939393939,0.633333333333333,0.536363636363636,0.602059991327962,0.867008285059119,0.2,0.581818181818182,0.581818181818182,0.156060606060606
10,17,"D7",444,0.572072072072072,0.493243243243243,0.804054054054054,0.761261261261261,0.564271430438563,0.966481988474348,0.1,0.736486486486487,0.736486486486487,0.0968468468468468
10,18,"D0",2339,0.119281744335186,0.0619923044035913,0.192982456140351,0,0.726998727936262,0.757031060942486,0.8,0.0906370243693886,0.0906370243693886,0.698161607524583
10,18,"D1",2925,0.167863247863248,0.0769230769230769,0.292991452991453,0,0.684959289893204,0.720956956946811,0.5,0.23965811965812,0.23965811965812,0.476239316239316
10,18,"D3",1061,0.258246936852026,0.170593779453346,0.556079170593779,0.502356267672008,0.425968732272281,0.612468684443313,0.2,0.514608859566447,0.514608859566447,0.242224316682375
10,18,"D5",667,0.359820089955023,0.268365817091454,0.574212893553223,0.508245877061469,0.477121254719662,0.737008714366114,0.2,0.521739130434783,0.521739130434783,0.254872563718141
10,18,"D6",678,0.513274336283186,0.442477876106195,0.628318584070796,0.514749262536873,0.636822097587174,0.879698914152488,0.2,0.564896755162242,0.564896755162242,0.168141592920354
10,18,"D7",477,0.536687631027254,0.450733752620545,0.805031446540881,0.761006289308176,0.477121254719662,0.864195149824771,0.1,0.765199161425577,0.765199161425577,0.0880503144654088
10,19,"D0",2344,0.128839590443686,0.0575938566552901,0.177474402730375,0,0.708515322242249,0.747451123911993,0.8,0.0951365187713311,0.0951365187713311,0.70179180887372
10,19,"D1",2953,0.211310531662716,0.105316627158822,0.302065695902472,0,0.692487876808098,0.743925184874525,0.5,0.248222146969184,0.248222146969184,0.460209955976973
10,19,"D3",1016,0.274606299212598,0.175196850393701,0.563976377952756,0.5,0.425968732272281,0.62371044017649,0.2,0.510826771653543,0.510826771653543,0.240157480314961
10,19,"D5",664,0.344879518072289,0.293674698795181,0.51355421686747,0.417168674698795,0.564271430438563,0.782028525914376,0.3,0.456325301204819,0.456325301204819,0.274096385542169
10,19,"D6",693,0.526695526695527,0.431457431457431,0.617604617604618,0.528138528138528,0.602059991327962,0.873237334852008,0.2,0.556998556998557,0.556998556998557,0.15007215007215
10,19,"D7",486,0.539094650205761,0.444444444444444,0.812757201646091,0.796296296296296,0.477121254719662,0.868730489721544,0.1,0.765432098765432,0.765432098765432,0.0781893004115226
10,20,"D0",2335,0.122483940042827,0.0561027837259101,0.180728051391863,0,0.708515322242249,0.744412714270089,0.9,0.102783725910064,0.102783725910064,0.694218415417559
10,20,"D1",2950,0.210169491525424,0.109152542372881,0.306101694915254,0,0.702847209480194,0.744654513398202,0.5,0.246779661016949,0.246779661016949,0.468135593220339
10,20,"D3",1086,0.246777163904236,0.158379373848987,0.547882136279926,0.480662983425414,0.477121254719662,0.61579616393124,0.3,0.489871086556169,0.489871086556169,0.256906077348066
10,20,"D5",710,0.469014084507042,0.4,0.51830985915493,0.411267605633803,0.636822097587174,0.877894942397074,0.3,0.473239436619718,0.473239436619718,0.253521126760563
10,20,"D6",674,0.507418397626113,0.428783382789317,0.617210682492582,0.532640949554896,0.602059991327962,0.865860839268603,0.2,0.571216617210683,0.571216617210683,0.1513353115727
10,20,"D7",464,0.551724137931034,0.459051724137931,0.760775862068966,0.72198275862069,0.482450088224729,0.865257346618454,0.1,0.696120689655172,0.696120689655172,0.101293103448276
10,21,"D0",2338,0.120615911035073,0.0564585115483319,0.18819503849444,0,0.71120446075303,0.74383144142218,0.8,0.11377245508982,0.11377245508982,0.692044482463644
10,21,"D1",2942,0.214479945615228,0.116927260367097,0.303195105370496,0,0.708515322242249,0.744560987631219,0.5,0.250169952413324,0.250169952413324,0.461250849762067
10,21,"D3",1059,0.256846081208687,0.163361661945231,0.562795089707271,0.496694995278565,0.425968732272281,0.621963123831262,0.2,0.507082152974504,0.507082152974504,0.25590179414542
10,21,"D5",705,0.380141843971631,0.309219858156028,0.540425531914894,0.432624113475177,0.564271430438563,0.779881525319278,0.3,0.472340425531915,0.472340425531915,0.252482269503546
10,21,"D6",687,0.544395924308588,0.457059679767103,0.59825327510917,0.513828238719068,0.669006780958576,0.917082678970308,0.2,0.547307132459971,0.547307132459971,0.161572052401747
10,21,"D7",431,0.593967517401392,0.505800464037123,0.777262180974478,0.749419953596288,0.602059991327962,0.937740276968803,0.1,0.740139211136891,0.740139211136891,0.102088167053364
10,22,"D0",2340,0.12008547008547,0.055982905982906,0.18974358974359,0,0.688311936153962,0.72586307830993,0.9,0.119230769230769,0.119230769230769,0.694444444444444
10,22,"D1",2952,0.196815718157182,0.0958672086720867,0.300813008130081,0,0.684959289893204,0.733451921086584,0.5,0.254742547425474,0.254742547425474,0.467479674796748
10,22,"D3",1004,0.247011952191235,0.160358565737052,0.565737051792829,0.49800796812749,0.425968732272281,0.606439086859835,0.2,0.510956175298805,0.510956175298805,0.243027888446215
10,22,"D5",678,0.36283185840708,0.315634218289086,0.572271386430678,0.507374631268437,0.482450088224729,0.755157400358493,0.2,0.525073746312684,0.525073746312684,0.234513274336283
10,22,"D6",660,0.451515151515152,0.390909090909091,0.639393939393939,0.548484848484848,0.564271430438563,0.832695496263309,0.2,0.578787878787879,0.578787878787879,0.139393939393939
10,22,"D7",437,0.556064073226545,0.459954233409611,0.750572082379863,0.702517162471396,0.477121254719662,0.90147966781569,0.1,0.679633867276888,0.679633867276888,0.125858123569794
10,23,"D0",2334,0.118251928020566,0.0556983718937446,0.192456065152165,0,0.719173390424306,0.743032094451617,0.8,0.12382176520994,0.12382176520994,0.681662382176521
10,23,"D1",2939,0.185777475331745,0.0915277305205852,0.293297039809459,0,0.708515322242249,0.737120139225618,0.5,0.239537257570602,0.239537257570602,0.48724055801293
10,23,"D3",1016,0.228346456692913,0.131889763779528,0.553149606299213,0.488188976377953,0.425968732272281,0.587387491034204,0.3,0.499015748031496,0.499015748031496,0.257874015748031
10,23,"D5",724,0.417127071823204,0.349447513812155,0.55524861878453,0.435082872928177,0.564271430438563,0.808984856882671,0.3,0.49585635359116,0.49585635359116,0.222375690607735
10,23,"D6",719,0.513212795549374,0.446453407510431,0.666203059805285,0.581363004172462,0.564271430438563,0.871753257247416,0.2,0.609179415855355,0.609179415855355,0.152990264255911
10,23,"D7",487,0.542094455852156,0.439425051334702,0.815195071868583,0.790554414784394,0.477121254719662,0.784596548391481,0.1,0.772073921971253,0.772073921971253,0.082135523613963
10,24,"D0",2338,0.125748502994012,0.0573139435414885,0.188703465982028,0,0.708515322242249,0.75261943721837,0.9,0.0859709153122327,0.0859709153122327,0.69803250641574
10,24,"D1",2927,0.190297232661428,0.0905363853775197,0.294499487529894,0,0.692487876808098,0.734871361888889,0.5,0.239494362828835,0.239494362828835,0.482405193030407
10,24,"D3",1030,0.240776699029126,0.158252427184466,0.559223300970874,0.492233009708738,0.425968732272281,0.595002104502961,0.2,0.504854368932039,0.504854368932039,0.244660194174757
10,24,"D5",706,0.439093484419263,0.375354107648725,0.567988668555241,0.480169971671388,0.564271430438563,0.832661886273268,0.2,0.505665722379603,0.505665722379603,0.232294617563739
10,24,"D6",707,0.528995756718529,0.452616690240453,0.633663366336634,0.545968882602546,0.602059991327962,0.893304580390209,0.2,0.592644978783593,0.592644978783593,0.151343705799151
10,24,"D7",500,0.556,0.45,0.79,0.74,0.477121254719662,0.852903093097883,0.1,0.724,0.724,0.08
10,25,"D0",2338,0.125320786997434,0.058169375534645,0.185201026518392,0,0.709435438014184,0.747667906252944,0.9,0.0940975192472198,0.0940975192472198,0.701881950384944
10,25,"D1",2913,0.180569859251631,0.0854788877445932,0.291795399931342,0,0.684959289893204,0.723041565231092,0.5,0.24339169241332,0.24339169241332,0.477514589769997
10,25,"D3",1044,0.257662835249042,0.170498084291188,0.545019157088123,0.487547892720307,0.425968732272281,0.620444444938885,0.2,0.50095785440613,0.50095785440613,0.243295019157088
10,25,"D5",689,0.354136429608128,0.293178519593614,0.597968069666183,0.538461538461538,0.477121254719662,0.730148871809838,0.2,0.552975326560232,0.552975326560232,0.238026124818578
10,25,"D6",685,0.525547445255474,0.464233576642336,0.629197080291971,0.534306569343066,0.602059991327962,0.869934596987541,0.2,0.582481751824818,0.582481751824818,0.135766423357664
10,25,"D7",490,0.544897959183673,0.491836734693878,0.791836734693877,0.755102040816326,0.583165710883262,0.931045249310841,0.1,0.722448979591837,0.722448979591837,0.110204081632653
10,26,"D0",2336,0.126284246575342,0.0582191780821918,0.183219178082192,0,0.708515322242249,0.748084420513036,0.9,0.0924657534246575,0.0924657534246575,0.700770547945205
10,26,"D1",2942,0.196125084976207,0.0968728755948334,0.301835486063902,0,0.68149769369679,0.730261878341799,0.5,0.247450713800136,0.247450713800136,0.460910944935418
10,26,"D3",1024,0.2412109375,0.1650390625,0.572265625,0.5107421875,0.425968732272281,0.589168182828559,0.2,0.5205078125,0.5205078125,0.236328125
10,26,"D5",728,0.453296703296703,0.369505494505495,0.559065934065934,0.468406593406593,0.57793299404418,0.837170581135015,0.3,0.490384615384615,0.490384615384615,0.230769230769231
10,26,"D6",680,0.511764705882353,0.448529411764706,0.619117647058824,0.530882352941176,0.610028920999238,0.900142981596088,0.2,0.564705882352941,0.564705882352941,0.151470588235294
10,26,"D7",464,0.510775862068966,0.415948275862069,0.741379310344828,0.696120689655172,0.477121254719662,0.795845147889357,0.1,0.704741379310345,0.704741379310345,0.116379310344828
10,27,"D0",2302,0.119461337966985,0.0560382276281494,0.163770634231103,0,0.684959289893204,0.713943849381927,0.9,0.0877497827975673,0.0877497827975673,0.691572545612511
10,27,"D1",2961,0.213779128672746,0.105369807497467,0.29483282674772,0,0.708515322242249,0.7432313576047,0.5,0.247889226612631,0.247889226612631,0.465383316447146
10,27,"D3",1054,0.256166982922201,0.169829222011385,0.562618595825427,0.480075901328273,0.425968732272281,0.622747715559081,0.3,0.495256166982922,0.495256166982922,0.246679316888046
10,27,"D5",652,0.365030674846626,0.299079754601227,0.575153374233129,0.506134969325153,0.482450088224729,0.770638441239688,0.2,0.524539877300613,0.524539877300613,0.242331288343558
10,27,"D6",673,0.50520059435364,0.435364041604755,0.667161961367013,0.592867756315007,0.564271430438563,0.823665064051017,0.2,0.62407132243685,0.62407132243685,0.161961367013373
10,27,"D7",400,0.5775,0.4825,0.7725,0.7125,0.482450088224729,0.875957637367147,0.1,0.715,0.715,0.1075
