"Common_n","Iteration","Group","N_OTUs_tested","Fraction_nonuniform_P","Fraction_nonuniform_Q","Fraction_nonnormal_P","Fraction_nonnormal_Q","Median_IOD","Mean_IOD","Median_occupancy","Fraction_transient","Fraction_low_occupancy","Fraction_high_or_persistent"
12,11,"D5",759,0.425559947299078,0.368906455862978,0.661396574440053,0.583662714097497,0.602059991327962,0.859462351651621,0.25,0.583662714097497,0.583662714097497,0.214756258234519
12,11,"D6",805,0.511801242236025,0.496894409937888,0.732919254658385,0.68695652173913,0.662512536853306,0.898317027069973,0.166666666666667,0.655900621118012,0.655900621118012,0.15527950310559
12,11,"D7",532,0.524436090225564,0.511278195488722,0.845864661654135,0.830827067669173,0.49008623188403,0.861211895961281,0.0833333333333333,0.800751879699248,0.800751879699248,0.0977443609022556
12,12,"D0",2346,0.125745950554135,0.0690537084398977,0.253412969283276,0,0.793285970852719,0.8307696752093,0.833333333333333,0.13384484228474,0.13384484228474,0.706308610400682
12,12,"D1",3002,0.206862091938708,0.114590273151233,0.378081279147235,0.265489673550966,0.778151250383644,0.802863844606146,0.5,0.307794803464357,0.307794803464357,0.460026648900733
12,12,"D3",1071,0.262371615312792,0.183940242763772,0.65359477124183,0.579831932773109,0.49008623188403,0.65220820558139,0.25,0.579831932773109,0.579831932773109,0.223155929038282
12,12,"D5",730,0.379452054794521,0.305479452054795,0.671232876712329,0.628767123287671,0.502675359192051,0.792743189815131,0.25,0.60958904109589,0.60958904109589,0.227397260273973
12,12,"D6",727,0.495185694635488,0.427785419532325,0.740027510316369,0.709766162310867,0.602059991327962,0.887954644272428,0.166666666666667,0.682255845942228,0.682255845942228,0.143053645116919
12,12,"D7",554,0.572202166064982,0.55956678700361,0.850180505415162,0.837545126353791,0.49008623188403,0.84579257981281,0.0833333333333333,0.796028880866426,0.796028880866426,0.0776173285198556
12,13,"D0",2347,0.131657435023434,0.0668939071154666,0.251384746484874,0,0.778151250383644,0.829957322469092,0.833333333333333,0.130805283340435,0.130805283340435,0.704729441840648
12,13,"D1",3004,0.206058588548602,0.113182423435419,0.369507323568575,0.264647137150466,0.791696447383016,0.807518319628775,0.5,0.301930758988016,0.301930758988016,0.470372836218376
12,13,"D3",1082,0.231977818853974,0.164510166358595,0.664510166358595,0.620147874306839,0.463757293161681,0.614378143757683,0.25,0.593345656192237,0.593345656192237,0.228280961182994
12,13,"D5",779,0.424903722721438,0.359435173299101,0.631578947368421,0.563543003851091,0.632549313475863,0.870367415010886,0.25,0.549422336328626,0.549422336328626,0.223363286264442
12,13,"D6",726,0.528925619834711,0.508264462809917,0.724517906336088,0.672176308539945,0.674610658476574,0.939553931548343,0.166666666666667,0.659779614325069,0.659779614325069,0.146005509641873
12,13,"D7",576,0.529513888888889,0.515625,0.887152777777778,0.880208333333333,0.477121254719662,0.815952981323296,0.0833333333333333,0.831597222222222,0.831597222222222,0.0659722222222222
12,14,"D0",2341,0.126868859461768,0.0606578385305425,0.214438274241777,0,0.778151250383644,0.812317558636655,0.833333333333333,0.12473302007689,0.12473302007689,0.697992310978214
12,14,"D1",2992,0.18716577540107,0.0955882352941176,0.365975935828877,0.254344919786096,0.779089252883021,0.798979634947477,0.5,0.296791443850267,0.296791443850267,0.481951871657754
12,14,"D3",1033,0.225556631171346,0.160696999031946,0.660212971926428,0.610842207163601,0.463757293161681,0.625124214766221,0.25,0.580832526621491,0.580832526621491,0.230396902226525
12,14,"D5",733,0.384720327421555,0.313778990450205,0.686221009549795,0.643929058663029,0.49008623188403,0.792196919530078,0.166666666666667,0.624829467939973,0.624829467939973,0.212824010914052
12,14,"D6",714,0.490196078431373,0.425770308123249,0.722689075630252,0.662464985994398,0.632549313475863,0.882098498976081,0.166666666666667,0.637254901960784,0.637254901960784,0.161064425770308
12,14,"D7",561,0.54367201426025,0.531194295900178,0.846702317290553,0.828877005347594,0.49008623188403,0.866632997289418,0.0833333333333333,0.803921568627451,0.803921568627451,0.0802139037433155
12,15,"D0",2344,0.129266211604096,0.0674061433447099,0.251279863481229,0,0.779945850605081,0.830403958792427,0.833333333333333,0.132679180887372,0.132679180887372,0.704351535836177
12,15,"D1",2998,0.213475650433622,0.119079386257505,0.372248165443629,0.262174783188793,0.778151250383644,0.812861444140095,0.5,0.303869246164109,0.303869246164109,0.462975316877919
12,15,"D3",1075,0.231627906976744,0.162790697674419,0.644651162790698,0.577674418604651,0.463757293161681,0.634474442881049,0.25,0.58046511627907,0.58046511627907,0.243720930232558
12,15,"D5",736,0.410326086956522,0.357336956521739,0.630434782608696,0.552989130434783,0.632549313475863,0.871050102914202,0.25,0.552989130434783,0.552989130434783,0.24320652173913
12,15,"D6",684,0.529239766081871,0.507309941520468,0.723684210526316,0.673976608187134,0.674610658476574,0.943304674123892,0.166666666666667,0.650584795321637,0.650584795321637,0.150584795321637
12,15,"D7",552,0.576086956521739,0.567028985507246,0.898550724637681,0.88768115942029,0.49008623188403,0.882724675237176,0.0833333333333333,0.835144927536232,0.835144927536232,0.0797101449275362
12,16,"D0",2346,0.127877237851662,0.0673486786018755,0.233162830349531,0,0.79022955512979,0.82558846168547,0.833333333333333,0.140664961636829,0.140664961636829,0.700341005967604
12,16,"D1",3010,0.199003322259136,0.103986710963455,0.372425249169435,0.263787375415282,0.778151250383644,0.806003508467438,0.5,0.298671096345515,0.298671096345515,0.470764119601329
12,16,"D3",1097,0.278030993618961,0.195989061075661,0.659981768459435,0.624430264357338,0.49008623188403,0.661654834294959,0.25,0.594348222424795,0.594348222424795,0.222424794895169
12,16,"D5",749,0.415220293724967,0.347129506008011,0.612817089452603,0.551401869158878,0.632549313475863,0.859438571936296,0.25,0.550066755674232,0.550066755674232,0.251001335113485
12,16,"D6",749,0.493991989319092,0.419225634178905,0.762349799732977,0.704939919893191,0.602059991327962,0.859404985267379,0.166666666666667,0.694259012016021,0.694259012016021,0.145527369826435
12,16,"D7",577,0.542461005199307,0.530329289428076,0.873483535528596,0.87001733102253,0.49008623188403,0.842425459606587,0.0833333333333333,0.82842287694974,0.82842287694974,0.0797227036395147
12,17,"D0",2345,0.128784648187633,0.0605543710021322,0.231556503198294,0,0.778151250383644,0.820979027951266,0.833333333333333,0.139872068230277,0.139872068230277,0.710874200426439
12,17,"D1",3013,0.19681380683704,0.108529704613342,0.367076003982741,0.265184201792234,0.793663416561891,0.803284902214516,0.5,0.301028874875539,0.301028874875539,0.470295386657816
12,17,"D3",1110,0.257657657657658,0.183783783783784,0.653153153153153,0.589189189189189,0.49008623188403,0.648669629388475,0.25,0.592792792792793,0.592792792792793,0.227927927927928
12,17,"D5",732,0.401639344262295,0.342896174863388,0.629781420765027,0.565573770491803,0.602059991327962,0.846206996323089,0.25,0.568306010928962,0.568306010928962,0.243169398907104
12,17,"D6",698,0.520057306590258,0.502865329512894,0.717765042979943,0.686246418338109,0.581856605239676,0.885978217895726,0.166666666666667,0.641833810888252,0.641833810888252,0.138968481375358
12,17,"D7",495,0.509090909090909,0.496969696969697,0.84040404040404,0.832323232323232,0.477121254719662,0.800133177067657,0.0833333333333333,0.82020202020202,0.82020202020202,0.094949494949495
12,18,"D0",2340,0.129487179487179,0.0645299145299145,0.215811965811966,0,0.778151250383644,0.810189913958295,0.833333333333333,0.124358974358974,0.124358974358974,0.696581196581197
12,18,"D1",2979,0.198724404162471,0.105404498153743,0.37395099026519,0.263511245384357,0.767493182201587,0.79977045403533,0.5,0.311513930849278,0.311513930849278,0.452836522322927
12,18,"D3",1129,0.255093002657219,0.178033658104517,0.662533215234721,0.586359610274579,0.49008623188403,0.641427143896271,0.25,0.588131089459699,0.588131089459699,0.228520814880425
12,18,"D5",754,0.397877984084881,0.342175066312997,0.651193633952255,0.587533156498674,0.581856605239676,0.846466656793089,0.25,0.582228116710875,0.582228116710875,0.23342175066313
12,18,"D6",713,0.542776998597475,0.524544179523142,0.755960729312763,0.7054698457223,0.674610658476574,0.940028397549931,0.166666666666667,0.67741935483871,0.67741935483871,0.141654978962132
12,18,"D7",531,0.55743879472693,0.549905838041431,0.847457627118644,0.834274952919021,0.49008623188403,0.892077556447963,0.0833333333333333,0.794726930320151,0.794726930320151,0.096045197740113
12,19,"D0",2341,0.125587355830842,0.0653566851772747,0.227253310551047,0,0.783127307796785,0.823138404103535,0.833333333333333,0.137120888509184,0.137120888509184,0.708671507902606
12,19,"D1",2979,0.19906008727761,0.109432695535415,0.377979187646861,0.265189660960054,0.767493182201587,0.798464093628219,0.5,0.308157099697885,0.308157099697885,0.456864719704599
12,19,"D3",1105,0.258823529411765,0.188235294117647,0.645248868778281,0.584615384615385,0.49008623188403,0.662040866573796,0.25,0.58552036199095,0.58552036199095,0.235294117647059
12,19,"D5",780,0.383333333333333,0.325641025641026,0.648717948717949,0.573076923076923,0.602059991327962,0.823567408003996,0.25,0.569230769230769,0.569230769230769,0.226923076923077
12,19,"D6",755,0.509933774834437,0.495364238410596,0.745695364238411,0.704635761589404,0.632549313475863,0.915900983656985,0.166666666666667,0.675496688741722,0.675496688741722,0.137748344370861
12,19,"D7",499,0.567134268537074,0.561122244488978,0.86372745490982,0.847695390781563,0.602059991327962,0.953311819098651,0.0833333333333333,0.783567134268537,0.783567134268537,0.0881763527054108
12,20,"D0",2347,0.126970600766937,0.0664678312739668,0.252662974009374,0,0.778151250383644,0.828987107976857,0.833333333333333,0.132509586706434,0.132509586706434,0.703877290157648
12,20,"D1",2992,0.216243315508021,0.120655080213904,0.376671122994652,0.266711229946524,0.778151250383644,0.809679844654893,0.5,0.313836898395722,0.313836898395722,0.461229946524064
12,20,"D3",1059,0.242681775259679,0.176581680830973,0.654390934844193,0.586402266288952,0.49008623188403,0.630330190824957,0.25,0.589235127478754,0.589235127478754,0.224740321057601
12,20,"D5",743,0.386271870794078,0.317631224764468,0.644683714670256,0.576043068640646,0.581856605239676,0.824736404704355,0.25,0.569313593539704,0.569313593539704,0.234185733512786
12,20,"D6",724,0.531767955801105,0.513812154696133,0.714088397790055,0.67817679558011,0.662512536853306,0.917724683505636,0.166666666666667,0.643646408839779,0.643646408839779,0.154696132596685
12,20,"D7",498,0.550200803212851,0.540160642570281,0.863453815261044,0.847389558232932,0.49008623188403,0.876803137612911,0.0833333333333333,0.803212851405622,0.803212851405622,0.070281124497992
12,21,"D0",2343,0.127614169867691,0.0682885189927444,0.233888177550149,0,0.791696447383016,0.827901636700537,0.833333333333333,0.152368758002561,0.152368758002561,0.696116090482288
12,21,"D1",2998,0.197798532354903,0.111074049366244,0.375250166777852,0.26450967311541,0.778151250383644,0.805801351738238,0.5,0.304869913275517,0.304869913275517,0.469312875250167
12,21,"D3",1033,0.237173281703775,0.166505324298161,0.6621490803485,0.61568247821878,0.463757293161681,0.622825207080855,0.25,0.5972894482091,0.5972894482091,0.23136495643756
12,21,"D5",773,0.433376455368693,0.366106080206986,0.666235446313066,0.611901681759379,0.602059991327962,0.85063847718469,0.25,0.59379042690815,0.59379042690815,0.223803363518758
12,21,"D6",712,0.495786516853933,0.432584269662921,0.752808988764045,0.703651685393258,0.632549313475863,0.904860280119741,0.166666666666667,0.675561797752809,0.675561797752809,0.14747191011236
12,21,"D7",535,0.54392523364486,0.532710280373832,0.889719626168224,0.882242990654206,0.477121254719662,0.876516277395281,0.0833333333333333,0.820560747663551,0.820560747663551,0.0878504672897196
12,22,"D0",2345,0.126652452025586,0.0652452025586354,0.23454157782516,0,0.784340825201341,0.827381406298867,0.833333333333333,0.15181236673774,0.15181236673774,0.694243070362473
12,22,"D1",2993,0.213498162378884,0.11760775141998,0.372870030070164,0.262946876044103,0.778151250383644,0.809735995625992,0.5,0.308720347477447,0.308720347477447,0.45405947210157
12,22,"D3",1112,0.255395683453237,0.186151079136691,0.636690647482014,0.575539568345324,0.49008623188403,0.656006869892056,0.25,0.572841726618705,0.572841726618705,0.241906474820144
12,22,"D5",771,0.420233463035019,0.342412451361868,0.636835278858625,0.56420233463035,0.632549313475863,0.851596519946733,0.25,0.559014267185473,0.559014267185473,0.22568093385214
12,22,"D6",746,0.524128686327078,0.494638069705094,0.731903485254692,0.687667560321716,0.657577319177794,0.945105012006137,0.166666666666667,0.655495978552279,0.655495978552279,0.148793565683646
12,22,"D7",537,0.567970204841713,0.560521415270019,0.884543761638734,0.88268156424581,0.477121254719662,0.864442781962152,0.0833333333333333,0.824953445065177,0.824953445065177,0.0856610800744879
12,23,"D0",2343,0.127614169867691,0.0682885189927444,0.233888177550149,0,0.791696447383016,0.827901636700537,0.833333333333333,0.152368758002561,0.152368758002561,0.696116090482288
12,23,"D1",2992,0.216243315508021,0.120655080213904,0.376671122994652,0.266711229946524,0.778151250383644,0.809679844654893,0.5,0.313836898395722,0.313836898395722,0.461229946524064
12,23,"D3",1135,0.245814977973568,0.168281938325991,0.653744493392071,0.572687224669604,0.49008623188403,0.647183604963582,0.25,0.571806167400881,0.571806167400881,0.233480176211454
12,23,"D5",751,0.434087882822903,0.360852197070573,0.673768308921438,0.623169107856192,0.581856605239676,0.849431478222082,0.25,0.59254327563249,0.59254327563249,0.218375499334221
12,23,"D6",753,0.50332005312085,0.418326693227092,0.726427622841965,0.674634794156706,0.632549313475863,0.890661478723459,0.166666666666667,0.658698539176627,0.658698539176627,0.160690571049137
12,23,"D7",442,0.5,0.414027149321267,0.830316742081448,0.81447963800905,0.49008623188403,0.90396695357808,0.166666666666667,0.757918552036199,0.757918552036199,0.110859728506787
12,24,"D0",2343,0.126760563380282,0.0704225352112676,0.251813913785745,0,0.791696447383016,0.830237044665876,0.833333333333333,0.131028595817328,0.131028595817328,0.708493384549723
12,24,"D1",2998,0.209806537691795,0.113075383589059,0.379252835223482,0.262174783188793,0.778151250383644,0.809524128955906,0.5,0.302201467645097,0.302201467645097,0.466644429619747
12,24,"D3",1071,0.239962651727358,0.167133520074697,0.668534080298786,0.624649859943978,0.463757293161681,0.623343635717457,0.25,0.598506069094304,0.598506069094304,0.235294117647059
12,24,"D5",732,0.37568306010929,0.32103825136612,0.620218579234973,0.55327868852459,0.602059991327962,0.827832250385672,0.25,0.551912568306011,0.551912568306011,0.247267759562842
12,24,"D6",766,0.513054830287206,0.496083550913838,0.715404699738903,0.66710182767624,0.655836657601492,0.905495946251425,0.166666666666667,0.647519582245431,0.647519582245431,0.152741514360313
12,24,"D7",541,0.521256931608133,0.519408502772643,0.868761552680222,0.859519408502773,0.389971079000762,0.789825037019797,0.0833333333333333,0.831792975970425,0.831792975970425,0.088724584103512
12,25,"D0",2347,0.126970600766937,0.0685982104814657,0.232211333617384,0,0.791696447383016,0.82501411322701,0.833333333333333,0.143587558585428,0.143587558585428,0.701746910950149
12,25,"D1",2985,0.200670016750419,0.105527638190955,0.376214405360134,0.262646566164154,0.771520671484631,0.801637134126299,0.5,0.304857621440536,0.304857621440536,0.458626465661642
12,25,"D3",1089,0.236914600550964,0.171717171717172,0.663911845730028,0.626262626262626,0.463757293161681,0.618321694542772,0.166666666666667,0.607897153351699,0.607897153351699,0.228650137741047
12,25,"D5",745,0.390604026845638,0.334228187919463,0.638926174496644,0.56241610738255,0.602059991327962,0.842055576135247,0.25,0.554362416107383,0.554362416107383,0.241610738255034
12,25,"D6",748,0.521390374331551,0.490641711229947,0.719251336898396,0.671122994652406,0.632549313475863,0.905019689109269,0.166666666666667,0.6524064171123,0.6524064171123,0.144385026737968
12,25,"D7",501,0.530938123752495,0.520958083832335,0.874251497005988,0.872255489021956,0.477121254719662,0.853094133031528,0.0833333333333333,0.81437125748503,0.81437125748503,0.0718562874251497
12,26,"D0",2342,0.12467976088813,0.0623398804440649,0.23034188034188,0,0.778151250383644,0.820777345920362,0.833333333333333,0.137916310845431,0.137916310845431,0.707941929974381
12,26,"D1",3004,0.215046604527297,0.121837549933422,0.372170439414115,0.264647137150466,0.791696447383016,0.810743525811343,0.5,0.310585885486019,0.310585885486019,0.464713715046605
12,26,"D3",1042,0.237044145873321,0.172744721689059,0.663147792706334,0.613243761996161,0.463757293161681,0.62973943667735,0.25,0.591170825335892,0.591170825335892,0.222648752399232
12,26,"D5",753,0.426294820717131,0.366533864541833,0.650730411686587,0.581673306772908,0.602059991327962,0.872632886517224,0.25,0.576361221779549,0.576361221779549,0.223107569721116
12,26,"D6",782,0.5153452685422,0.49616368286445,0.703324808184143,0.654731457800512,0.674610658476574,0.918712055247235,0.166666666666667,0.641943734015345,0.641943734015345,0.152173913043478
12,26,"D7",615,0.539837398373984,0.526829268292683,0.842276422764228,0.819512195121951,0.49008623188403,0.821856449708511,0.0833333333333333,0.791869918699187,0.791869918699187,0.0926829268292683
