OTUID,OTU_group,Treatment,n_replicates,occupancy,retained,mean_RA,median_RA_present,median_RA_D0,occupancy_D0,log10_shift_vs_D0
OTU_1423,Rare OTUs,D5,20,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1423,Rare OTUs,D6,40,0.025,TRUE,7.497600767754325e-7,2.99904030710173e-5,3.0159544097427202e-5,0.2857142857142857,-0.0016960698637848992
OTU_1423,Rare OTUs,D7,40,0.025,TRUE,7.462241060235199e-7,2.98489642409408e-5,3.0159544097427202e-5,0.2857142857142857,-0.0031194576721089717
OTU_1425,Rare OTUs,D0,14,0.35714285714285715,TRUE,1.0773673406894835e-5,3.01613632936209e-5,3.01613632936209e-5,0.35714285714285715,0
OTU_1425,Rare OTUs,D1,14,0.9285714285714286,TRUE,4.6625154702198936e-5,3.00543984612148e-5,3.01613632936209e-5,0.35714285714285715,-0.0010717798937536216
OTU_1425,Rare OTUs,D3,20,0.05,TRUE,1.4478484971332599e-6,2.89569699426652e-5,3.01613632936209e-5,0.35714285714285715,-0.012223471407025954
OTU_1425,Rare OTUs,D5,20,0.05,TRUE,1.44982167193435e-6,2.8996433438687e-5,3.01613632936209e-5,0.35714285714285715,-0.011817453849951143
OTU_1425,Rare OTUs,D6,40,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1425,Rare OTUs,D7,40,0.075,TRUE,3.581534928698455e-6,2.99383270462847e-5,3.01613632936209e-5,0.35714285714285715,-0.0022378072848026065
OTU_1426,Rare OTUs,D0,14,0.2857142857142857,TRUE,1.7236500292858335e-5,6.0319088194854295e-5,6.0319088194854295e-5,0.2857142857142857,0
OTU_1426,Rare OTUs,D1,14,0.5714285714285714,TRUE,3.203975616297923e-5,5.89213833887556e-5,6.0319088194854295e-5,0.2857142857142857,-0.0083320339959716
OTU_1426,Rare OTUs,D3,20,0.05,TRUE,1.44108830989163e-6,2.88217661978326e-5,6.0319088194854295e-5,0.2857142857142857,-0.24276998372405423
OTU_1426,Rare OTUs,D5,20,0,FALSE,0,0,6.0319088194854295e-5,0.2857142857142857,-0.7448770510097145
OTU_1426,Rare OTUs,D6,40,0,FALSE,0,0,6.0319088194854295e-5,0.2857142857142857,-0.7448770510097145
OTU_1426,Rare OTUs,D7,40,0,FALSE,0,0,6.0319088194854295e-5,0.2857142857142857,-0.7448770510097145
OTU_1427,Rare OTUs,D0,14,0.7142857142857143,TRUE,2.1531146494479895e-5,3.0184125378738e-5,3.0184125378738e-5,0.7142857142857143,0
OTU_1427,Rare OTUs,D1,14,0.5714285714285714,TRUE,2.9772054563700172e-5,4.3934185401906e-5,3.0184125378738e-5,0.7142857142857143,0.119480412856662
OTU_1427,Rare OTUs,D3,20,0,FALSE,0,0,3.0184125378738e-5,0.7142857142857143,-0.5159521919904293
OTU_1427,Rare OTUs,D5,20,0,FALSE,0,0,3.0184125378738e-5,0.7142857142857143,-0.5159521919904293
OTU_1427,Rare OTUs,D6,40,0,FALSE,0,0,3.0184125378738e-5,0.7142857142857143,-0.5159521919904293
OTU_1427,Rare OTUs,D7,40,0,FALSE,0,0,3.0184125378738e-5,0.7142857142857143,-0.5159521919904293
OTU_143,Rare OTUs,D0,14,1,TRUE,4.779968859180012e-4,5.183861292164425e-4,5.183861292164425e-4,1,0
OTU_143,Rare OTUs,D1,14,1,TRUE,0.00171619087628428,0.001585832885809925,5.183861292164425e-4,1,0.47826454986905453
OTU_143,Rare OTUs,D3,20,0.2,TRUE,7.277138303326195e-6,2.9744260760967152e-5,5.183861292164425e-4,1,-1.092341283586499
OTU_143,Rare OTUs,D5,20,0.05,TRUE,2.64704325268675e-6,5.2940865053735e-5,5.183861292164425e-4,1,-0.9049013638622552
OTU_143,Rare OTUs,D6,40,0.025,TRUE,7.009673349221925e-7,2.80386933968877e-5,5.183861292164425e-4,1,-1.1099268010080388
OTU_143,Rare OTUs,D7,40,0,FALSE,0,0,5.183861292164425e-4,1,-1.603871368198274
OTU_1430,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.455366132496201e-6,3.05941381631279e-5,3.05941381631279e-5,0.21428571428571427,0
OTU_1430,Rare OTUs,D1,14,0.5,TRUE,1.939761500841388e-5,2.95229097779877e-5,3.05941381631279e-5,0.21428571428571427,-0.010746410721901967
OTU_1430,Rare OTUs,D3,20,0.25,TRUE,1.0247919301085196e-5,3.01905020680494e-5,3.05941381631279e-5,0.21428571428571427,-0.004018062759503671
OTU_1430,Rare OTUs,D5,20,0.1,TRUE,3.04370030839253e-6,3.04370030839253e-5,3.05941381631279e-5,0.21428571428571427,-0.0015598112862784674
OTU_1430,Rare OTUs,D6,40,0.15,TRUE,9.232481382904852e-6,5.770130041699175e-5,3.05941381631279e-5,0.21428571428571427,0.20910478486978068
OTU_1430,Rare OTUs,D7,40,0.05,TRUE,2.833529046291415e-6,5.66705809258283e-5,3.05941381631279e-5,0.21428571428571427,0.2027481187987039
OTU_1431,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.619290314493343e-6,3.0166825273876352e-5,3.0166825273876352e-5,0.2857142857142857,0
OTU_1431,Rare OTUs,D1,14,0.6428571428571429,TRUE,5.7461373857396014e-5,6.39529306430467e-5,3.0166825273876352e-5,0.2857142857142857,0.2500404564779801
OTU_1431,Rare OTUs,D3,20,0.4,TRUE,2.202578790213796e-5,5.814893631351995e-5,3.0166825273876352e-5,0.2857142857142857,0.21609164998522434
OTU_1431,Rare OTUs,D5,20,0,FALSE,0,0,3.0166825273876352e-5,0.2857142857142857,-0.5157791161903891
OTU_1431,Rare OTUs,D6,40,0,FALSE,0,0,3.0166825273876352e-5,0.2857142857142857,-0.5157791161903891
OTU_1431,Rare OTUs,D7,40,0,FALSE,0,0,3.0166825273876352e-5,0.2857142857142857,-0.5157791161903891
OTU_1436,Rare OTUs,D0,14,0.35714285714285715,TRUE,1.0773673406894835e-5,3.01613632936209e-5,3.01613632936209e-5,0.35714285714285715,0
OTU_1436,Rare OTUs,D1,14,0.5714285714285714,TRUE,2.3229230745555127e-5,3.0073843828861998e-5,3.01613632936209e-5,0.35714285714285715,-8.767418974438002e-4
OTU_1436,Rare OTUs,D3,20,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1436,Rare OTUs,D5,20,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1436,Rare OTUs,D6,40,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1436,Rare OTUs,D7,40,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_144,Rare OTUs,D0,14,1,TRUE,6.413832647248628e-5,6.0337288940140045e-5,6.0337288940140045e-5,1,0
OTU_144,Rare OTUs,D1,14,1,TRUE,5.331525991662716e-4,4.688139403515045e-4,6.0337288940140045e-5,1,0.8163757829892888
OTU_144,Rare OTUs,D3,20,0.4,TRUE,1.9069309882945154e-5,3.0052324233940948e-5,6.0337288940140045e-5,1,-0.23035263351515312
OTU_144,Rare OTUs,D5,20,0.1,TRUE,3.402602695290875e-6,3.402602695290875e-5,6.0337288940140045e-5,1,-0.19221040272543366
OTU_144,Rare OTUs,D6,40,0.025,TRUE,8.481188723411475e-7,3.39247548936459e-5,6.0337288940140045e-5,1,-0.19314201356450056
OTU_144,Rare OTUs,D7,40,0,FALSE,0,0,6.0337288940140045e-5,1,-0.7449845023070356
OTU_1441,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.462695663710715e-6,3.01577249012335e-5,3.01577249012335e-5,0.21428571428571427,0
OTU_1441,Rare OTUs,D1,14,0.7857142857142857,TRUE,4.2571656836484464e-5,5.76867608883761e-5,3.01577249012335e-5,0.21428571428571427,0.21336174677351494
OTU_1441,Rare OTUs,D3,20,0,FALSE,0,0,3.01577249012335e-5,0.21428571428571427,-0.5156880454507338
OTU_1441,Rare OTUs,D5,20,0,FALSE,0,0,3.01577249012335e-5,0.21428571428571427,-0.5156880454507338
OTU_1441,Rare OTUs,D6,40,0,FALSE,0,0,3.01577249012335e-5,0.21428571428571427,-0.5156880454507338
OTU_1441,Rare OTUs,D7,40,0,FALSE,0,0,3.01577249012335e-5,0.21428571428571427,-0.5156880454507338
OTU_1442,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.617078756112208e-6,3.0159544097427202e-5,3.0159544097427202e-5,0.2857142857142857,0
OTU_1442,Rare OTUs,D1,14,0.5714285714285714,TRUE,1.8797675914262084e-5,2.9355914797239898e-5,3.0159544097427202e-5,0.2857142857142857,-0.008118120944117457
OTU_1442,Rare OTUs,D3,20,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1442,Rare OTUs,D5,20,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1442,Rare OTUs,D6,40,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1442,Rare OTUs,D7,40,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1443,Rare OTUs,D0,14,0.14285714285714285,TRUE,4.371259943117636e-6,3.0598819601823456e-5,3.0598819601823456e-5,0.14285714285714285,0
OTU_1443,Rare OTUs,D1,14,1,TRUE,1.8976381090635922e-4,1.718887899468595e-4,3.0598819601823456e-5,0.14285714285714285,0.6256512815019124
OTU_1443,Rare OTUs,D3,20,0.15,TRUE,4.42552197593494e-6,2.94689691754582e-5,3.0598819601823456e-5,0.14285714285714285,-0.011341016307214957
OTU_1443,Rare OTUs,D5,20,0,FALSE,0,0,3.0598819601823456e-5,0.14285714285714285,-0.5200804165703321
OTU_1443,Rare OTUs,D6,40,0,FALSE,0,0,3.0598819601823456e-5,0.14285714285714285,-0.5200804165703321
OTU_1443,Rare OTUs,D7,40,0.025,TRUE,2.226047726463255e-6,8.90419090585302e-5,3.0598819601823456e-5,0.14285714285714285,0.36796705428001264
OTU_1444,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.463929560098114e-6,3.01613632936209e-5,3.01613632936209e-5,0.21428571428571427,0
OTU_1444,Rare OTUs,D1,14,0.5714285714285714,TRUE,3.573430746558194e-5,5.87083095959035e-5,3.01613632936209e-5,0.21428571428571427,0.21953621769054443
OTU_1444,Rare OTUs,D3,20,0.1,TRUE,2.943555817124885e-6,2.943555817124885e-5,3.01613632936209e-5,0.21428571428571427,-0.007324975555627056
OTU_1444,Rare OTUs,D5,20,0,FALSE,0,0,3.01613632936209e-5,0.21428571428571427,-0.5157244584583092
OTU_1444,Rare OTUs,D6,40,0,FALSE,0,0,3.01613632936209e-5,0.21428571428571427,-0.5157244584583092
OTU_1444,Rare OTUs,D7,40,0,FALSE,0,0,3.01613632936209e-5,0.21428571428571427,-0.5157244584583092
OTU_1445,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.5562881299812435e-6,3.05941381631279e-5,3.05941381631279e-5,0.21428571428571427,0
OTU_1445,Rare OTUs,D1,14,0.6428571428571429,TRUE,2.9724231202231092e-5,2.96665480004747e-5,3.05941381631279e-5,0.21428571428571427,-0.00928992167756082
OTU_1445,Rare OTUs,D3,20,0.1,TRUE,2.88117036389166e-6,2.8811703638916602e-5,3.05941381631279e-5,0.21428571428571427,-0.018030886302083715
OTU_1445,Rare OTUs,D5,20,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1445,Rare OTUs,D6,40,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1445,Rare OTUs,D7,40,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1447,Rare OTUs,D0,14,0.2857142857142857,TRUE,1.7485976764330757e-5,6.119295776495139e-5,6.119295776495139e-5,0.2857142857142857,0
OTU_1447,Rare OTUs,D1,14,1,TRUE,1.2080116362804999e-4,1.148280060212405e-4,6.119295776495139e-5,0.2857142857142857,0.23568706077165347
OTU_1447,Rare OTUs,D3,20,0.2,TRUE,5.85662515649652e-6,2.927595969746495e-5,6.119295776495139e-5,0.2857142857142857,-0.24323424567051521
OTU_1447,Rare OTUs,D5,20,0,FALSE,0,0,6.119295776495139e-5,0.2857142857142857,-0.7500063223616937
OTU_1447,Rare OTUs,D6,40,0.025,TRUE,7.5817310608358e-7,3.03269242433432e-5,6.119295776495139e-5,0.2857142857142857,-0.23262815295389938
OTU_1447,Rare OTUs,D7,40,0,FALSE,0,0,6.119295776495139e-5,0.2857142857142857,-0.7500063223616937
OTU_1448,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.619550199663871e-6,3.016864447007005e-5,3.016864447007005e-5,0.2857142857142857,0
OTU_1448,Rare OTUs,D1,14,0.7857142857142857,TRUE,4.402096449258645e-5,3.00932891965092e-5,3.016864447007005e-5,0.2857142857142857,-7.546522517642984e-4
OTU_1448,Rare OTUs,D3,20,0.3,TRUE,1.0205837804391985e-5,2.92343485443632e-5,3.016864447007005e-5,0.2857142857142857,-0.009450550594799267
OTU_1448,Rare OTUs,D5,20,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1448,Rare OTUs,D6,40,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1448,Rare OTUs,D7,40,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_145,Abundant OTUs,D0,14,1,TRUE,0.001164729008514079,0.0012067282771030799,0.0012067282771030799,1,0
OTU_145,Abundant OTUs,D1,14,1,TRUE,2.5528203264996906e-4,2.67396255457418e-4,0.0012067282771030799,1,-0.6382104610329891
OTU_145,Abundant OTUs,D3,20,0,FALSE,0,0,0.0012067282771030799,1,-1.9646157928151968
OTU_145,Abundant OTUs,D5,20,0,FALSE,0,0,0.0012067282771030799,1,-1.9646157928151968
OTU_145,Abundant OTUs,D6,40,0,FALSE,0,0,0.0012067282771030799,1,-1.9646157928151968
OTU_145,Abundant OTUs,D7,40,0,FALSE,0,0,0.0012067282771030799,1,-1.9646157928151968
OTU_1450,Rare OTUs,D0,14,0.35714285714285715,TRUE,1.0833316901456571e-5,3.01613632936209e-5,3.01613632936209e-5,0.35714285714285715,0
OTU_1450,Rare OTUs,D1,14,0.2857142857142857,TRUE,8.364720127743822e-6,2.91041514415053e-5,3.01613632936209e-5,0.35714285714285715,-0.010711132536624035
OTU_1450,Rare OTUs,D3,20,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1450,Rare OTUs,D5,20,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1450,Rare OTUs,D6,40,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1450,Rare OTUs,D7,40,0,FALSE,0,0,3.01613632936209e-5,0.35714285714285715,-0.5157244584583092
OTU_1451,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.5562881299812435e-6,3.05941381631279e-5,3.05941381631279e-5,0.21428571428571427,0
OTU_1451,Rare OTUs,D1,14,1,TRUE,7.137418633193568e-5,6.203086378273815e-5,3.05941381631279e-5,0.21428571428571427,0.23483422414065025
OTU_1451,Rare OTUs,D3,20,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1451,Rare OTUs,D5,20,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1451,Rare OTUs,D6,40,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1451,Rare OTUs,D7,40,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1453,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.617078756112208e-6,3.0159544097427202e-5,3.0159544097427202e-5,0.2857142857142857,0
OTU_1453,Rare OTUs,D1,14,0.5714285714285714,TRUE,2.549588424148218e-5,3.08197466617109e-5,3.0159544097427202e-5,0.2857142857142857,0.006557545690830224
OTU_1453,Rare OTUs,D3,20,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1453,Rare OTUs,D5,20,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1453,Rare OTUs,D6,40,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1453,Rare OTUs,D7,40,0,FALSE,0,0,3.0159544097427202e-5,0.2857142857142857,-0.5157062523361482
OTU_1454,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.5562881299812435e-6,3.05941381631279e-5,3.05941381631279e-5,0.21428571428571427,0
OTU_1454,Rare OTUs,D1,14,0.8571428571428571,TRUE,5.7236001379051406e-5,5.928127187773775e-5,3.05941381631279e-5,0.21428571428571427,0.21867168986798635
OTU_1454,Rare OTUs,D3,20,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1454,Rare OTUs,D5,20,0,FALSE,0,0,3.05941381631279e-5,0.21428571428571427,-0.5200340318026884
OTU_1454,Rare OTUs,D6,40,0.075,TRUE,3.8213417437935975e-6,3.21812447705477e-5,3.05941381631279e-5,0.21428571428571427,0.015448216002980963
OTU_1454,Rare OTUs,D7,40,0.025,TRUE,6.71591672263265e-7,2.68636668905306e-5,3.05941381631279e-5,0.21428571428571427,-0.038632797180485845
OTU_1458,Rare OTUs,D0,14,0.6428571428571429,TRUE,3.4662702340374554e-5,6.03154498024669e-5,6.03154498024669e-5,0.6428571428571429,0
OTU_1458,Rare OTUs,D1,14,0.7142857142857143,TRUE,3.8036604419862765e-5,4.3878555594242395e-5,6.03154498024669e-5,0.6428571428571429,-0.10984576759193221
OTU_1458,Rare OTUs,D3,20,0,FALSE,0,0,6.03154498024669e-5,0.6428571428571429,-0.7448555679322695
OTU_1458,Rare OTUs,D5,20,0,FALSE,0,0,6.03154498024669e-5,0.6428571428571429,-0.7448555679322695
OTU_1458,Rare OTUs,D6,40,0,FALSE,0,0,6.03154498024669e-5,0.6428571428571429,-0.7448555679322695
OTU_1458,Rare OTUs,D7,40,0,FALSE,0,0,6.03154498024669e-5,0.6428571428571429,-0.7448555679322695
OTU_1459,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.557625765847093e-6,3.0603501040519e-5,3.0603501040519e-5,0.21428571428571427,0
OTU_1459,Rare OTUs,D1,14,0.42857142857142855,TRUE,1.46239137583804e-5,2.9592968889943052e-5,3.0603501040519e-5,0.21428571428571427,-0.010128166916850923
OTU_1459,Rare OTUs,D3,20,0.05,TRUE,1.464900972694245e-6,2.92980194538849e-5,3.0603501040519e-5,0.21428571428571427,-0.013129415513635223
OTU_1459,Rare OTUs,D5,20,0,FALSE,0,0,3.0603501040519e-5,0.21428571428571427,-0.5201267963843854
OTU_1459,Rare OTUs,D6,40,0,FALSE,0,0,3.0603501040519e-5,0.21428571428571427,-0.5201267963843854
OTU_1459,Rare OTUs,D7,40,0,FALSE,0,0,3.0603501040519e-5,0.21428571428571427,-0.5201267963843854
OTU_146,Rare OTUs,D0,14,0.5,TRUE,2.3765553789325222e-5,6.02881774883945e-5,6.02881774883945e-5,0.5,0
OTU_146,Rare OTUs,D1,14,0.2857142857142857,TRUE,1.0528789613279335e-5,2.95947288892312e-5,6.02881774883945e-5,0.5,-0.23467802710761188
OTU_146,Rare OTUs,D3,20,0,FALSE,0,0,6.02881774883945e-5,0.5,-0.7446945032868681
OTU_146,Rare OTUs,D5,20,0.7,TRUE,9.297105075866335e-5,6.93871661094666e-5,6.02881774883945e-5,0.5,0.05067216811982256
OTU_146,Rare OTUs,D6,40,0.65,TRUE,1.8645077337716006e-4,2.19849826384651e-4,6.02881774883945e-5,0.5,0.5010888598532688
OTU_146,Rare OTUs,D7,40,0.5,TRUE,2.1054320956263287e-4,2.9426206258354197e-4,6.02881774883945e-5,0.5,0.6214157315477231
OTU_1461,Rare OTUs,D0,14,0.5714285714285714,TRUE,3.812224629936123e-5,7.435015461539014e-5,7.435015461539014e-5,0.5714285714285714,0
OTU_1461,Rare OTUs,D1,14,0.6428571428571429,TRUE,3.166940834506996e-5,3.00543984612148e-5,7.435015461539014e-5,0.5714285714285714,-0.30604785269202495
OTU_1461,Rare OTUs,D3,20,0,FALSE,0,0,7.435015461539014e-5,0.5714285714285714,-0.8207005312565805
OTU_1461,Rare OTUs,D5,20,0,FALSE,0,0,7.435015461539014e-5,0.5714285714285714,-0.8207005312565805
OTU_1461,Rare OTUs,D6,40,0,FALSE,0,0,7.435015461539014e-5,0.5714285714285714,-0.8207005312565805
OTU_1461,Rare OTUs,D7,40,0,FALSE,0,0,7.435015461539014e-5,0.5714285714285714,-0.8207005312565805
OTU_1464,Rare OTUs,D0,14,0.5,TRUE,1.4942311535471772e-5,3.01577249012335e-5,3.01577249012335e-5,0.5,0
OTU_1464,Rare OTUs,D1,14,0.7142857142857143,TRUE,4.451077360566933e-5,7.440567924962e-5,3.01577249012335e-5,0.5,0.30528771900643115
OTU_1464,Rare OTUs,D3,20,0,FALSE,0,0,3.01577249012335e-5,0.5,-0.5156880454507338
OTU_1464,Rare OTUs,D5,20,0,FALSE,0,0,3.01577249012335e-5,0.5,-0.5156880454507338
OTU_1464,Rare OTUs,D6,40,0,FALSE,0,0,3.01577249012335e-5,0.5,-0.5156880454507338
OTU_1464,Rare OTUs,D7,40,0,FALSE,0,0,3.01577249012335e-5,0.5,-0.5156880454507338
OTU_1465,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.252987922985236e-6,2.91834471487772e-5,2.91834471487772e-5,0.21428571428571427,0
OTU_1465,Rare OTUs,D1,14,0.35714285714285715,TRUE,1.0391781729897021e-5,2.95229097779877e-5,2.91834471487772e-5,0.21428571428571427,0.0034616831222189504
OTU_1465,Rare OTUs,D3,20,0,FALSE,0,0,2.91834471487772e-5,0.21428571428571427,-0.5058259379585675
OTU_1465,Rare OTUs,D5,20,0,FALSE,0,0,2.91834471487772e-5,0.21428571428571427,-0.5058259379585675
OTU_1465,Rare OTUs,D6,40,0,FALSE,0,0,2.91834471487772e-5,0.21428571428571427,-0.5058259379585675
OTU_1465,Rare OTUs,D7,40,0,FALSE,0,0,2.91834471487772e-5,0.21428571428571427,-0.5058259379585675
OTU_1466,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.333633755451636e-6,2.9177062391809352e-5,2.9177062391809352e-5,0.2857142857142857,0
OTU_1466,Rare OTUs,D1,14,0.6428571428571429,TRUE,4.484117204743536e-5,5.93260560037969e-5,2.9177062391809352e-5,0.2857142857142857,0.2332132827792437
OTU_1466,Rare OTUs,D3,20,0,FALSE,0,0,2.9177062391809352e-5,0.2857142857142857,-0.5057605640594431
OTU_1466,Rare OTUs,D5,20,0,FALSE,0,0,2.9177062391809352e-5,0.2857142857142857,-0.5057605640594431
OTU_1466,Rare OTUs,D6,40,0,FALSE,0,0,2.9177062391809352e-5,0.2857142857142857,-0.5057605640594431
OTU_1466,Rare OTUs,D7,40,0,FALSE,0,0,2.9177062391809352e-5,0.2857142857142857,-0.5057605640594431
OTU_1468,Rare OTUs,D0,14,0.5714285714285714,TRUE,2.5644181512961034e-5,4.523205156745685e-5,4.523205156745685e-5,0.5714285714285714,0
OTU_1468,Rare OTUs,D1,14,0.7857142857142857,TRUE,3.595792765698738e-5,3.00543984612148e-5,4.523205156745685e-5,0.5714285714285714,-0.13052907914549294
OTU_1468,Rare OTUs,D3,20,0,FALSE,0,0,4.523205156745685e-5,0.5714285714285714,-0.6451817577100485
OTU_1468,Rare OTUs,D5,20,0,FALSE,0,0,4.523205156745685e-5,0.5714285714285714,-0.6451817577100485
OTU_1468,Rare OTUs,D6,40,0,FALSE,0,0,4.523205156745685e-5,0.5714285714285714,-0.6451817577100485
OTU_1468,Rare OTUs,D7,40,0,FALSE,0,0,4.523205156745685e-5,0.5714285714285714,-0.6451817577100485
OTU_147,Rare OTUs,D0,14,1,TRUE,9.575710577636076e-4,9.417186354711205e-4,9.417186354711205e-4,1,0
OTU_147,Rare OTUs,D1,14,1,TRUE,1.0678652822325157e-4,8.594439497342985e-5,9.417186354711205e-4,1,-0.9835599831394206
OTU_147,Rare OTUs,D3,20,0,FALSE,0,0,9.417186354711205e-4,1,-1.8582513426879914
OTU_147,Rare OTUs,D5,20,0,FALSE,0,0,9.417186354711205e-4,1,-1.8582513426879914
OTU_147,Rare OTUs,D6,40,0,FALSE,0,0,9.417186354711205e-4,1,-1.8582513426879914
OTU_147,Rare OTUs,D7,40,0,FALSE,0,0,9.417186354711205e-4,1,-1.8582513426879914
OTU_1475,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.620524210880743e-6,3.016864447007005e-5,3.016864447007005e-5,0.2857142857142857,0
OTU_1475,Rare OTUs,D1,14,0.7142857142857143,TRUE,3.348613688566891e-5,2.964063593886885e-5,3.016864447007005e-5,0.2857142857142857,-0.00531559613289545
OTU_1475,Rare OTUs,D3,20,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1475,Rare OTUs,D5,20,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1475,Rare OTUs,D6,40,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1475,Rare OTUs,D7,40,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1476,Rare OTUs,D0,14,0.35714285714285715,TRUE,1.4586682286935514e-5,2.91834471487772e-5,2.91834471487772e-5,0.35714285714285715,0
OTU_1476,Rare OTUs,D1,14,0.14285714285714285,TRUE,6.2691218515082075e-6,4.388385296055745e-5,2.91834471487772e-5,0.35714285714285715,0.1292241418134834
OTU_1476,Rare OTUs,D3,20,0,FALSE,0,0,2.91834471487772e-5,0.35714285714285715,-0.5058259379585675
OTU_1476,Rare OTUs,D5,20,0,FALSE,0,0,2.91834471487772e-5,0.35714285714285715,-0.5058259379585675
OTU_1476,Rare OTUs,D6,40,0,FALSE,0,0,2.91834471487772e-5,0.35714285714285715,-0.5058259379585675
OTU_1476,Rare OTUs,D7,40,0,FALSE,0,0,2.91834471487772e-5,0.35714285714285715,-0.5058259379585675
OTU_1477,Rare OTUs,D0,14,1,TRUE,7.725304139925802e-5,5.9761072250931996e-5,5.9761072250931996e-5,1,0
OTU_1477,Rare OTUs,D1,14,1,TRUE,6.739407402698589e-5,5.975983719698385e-5,5.9761072250931996e-5,1,-7.348067457613183e-6
OTU_1477,Rare OTUs,D3,20,0,FALSE,0,0,5.9761072250931996e-5,1,-0.7415697369750873
OTU_1477,Rare OTUs,D5,20,0,FALSE,0,0,5.9761072250931996e-5,1,-0.7415697369750873
OTU_1477,Rare OTUs,D6,40,0,FALSE,0,0,5.9761072250931996e-5,1,-0.7415697369750873
OTU_1477,Rare OTUs,D7,40,0,FALSE,0,0,5.9761072250931996e-5,1,-0.7415697369750873
OTU_1478,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.619550199663871e-6,3.016864447007005e-5,3.016864447007005e-5,0.2857142857142857,0
OTU_1478,Rare OTUs,D1,14,0.6428571428571429,TRUE,4.618159246377244e-5,5.80905631880101e-5,3.016864447007005e-5,0.2857142857142857,0.21571816501988206
OTU_1478,Rare OTUs,D3,20,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1478,Rare OTUs,D5,20,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1478,Rare OTUs,D6,40,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
OTU_1478,Rare OTUs,D7,40,0,FALSE,0,0,3.016864447007005e-5,0.2857142857142857,-0.5157973192583345
