OTUID	D001	D002	D003	D004	D005	D006	D007	D008	D009	D010	D011	D012	D013	D014	D101	D102	D103	D104	D105	D106	D107	D108	D109	D110	D111	D112	D113	D114	D301	D302	D303	D304	D305	D306	D307	D308	D309	D310	D311	D312	D313	D314	D315	D316	D317	D318	D319	D320	D501	D502	D503	D504	D505	D506	D507	D508	D509	D510	D511	D512	D513	D514	D515	D516	D517	D518	D519	D520	D601	D602	D603	D604	D605	D606	D607	D608	D609	D610	D611	D612	D613	D614	D615	D616	D617	D618	D619	D620	D621	D622	D623	D624	D625	D626	D627	D628	D629	D630	D631	D632	D633	D634	D635	D636	D637	D638	D639	D640	D701	D702	D703	D704	D705	D706	D707	D708	D709	D710	D711	D712	D713	D714	D715	D716	D717	D718	D719	D720	D721	D722	D723	D724	D725	D726	D727	D728	D729	D730	D731	D732	D733	D734	D735	D736	D737	D738	D739	D740
OTU_1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82509817216148e-05	0	0	2.975836209975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71183778380694e-05	5.67343696811528e-05	0	0	2.94889563858335e-05	0	0	2.80386933968877e-05	0	9.55261900971183e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1911	0.000271452269642588	0.00037944017979627	0.000489506210610047	0.000271730925998611	0.000301440887441973	0.000211104074308634	0.000271583330818673	0.00040838948688778	0.000379307326466898	0.000437751707231658	0.000320419458199825	0.000489446313857449	0.000520259517688824	0.000550964187327824	9.59293959645701e-05	3.00543984612148e-05	2.91630212890055e-05	2.88875408036514e-05	2.96630280018984e-05	8.48584278561933e-05	0.000118666192001899	0	3.00932891965092e-05	2.71318881080934e-05	0.000113003926886459	0	2.88433804441881e-05	5.95167241995001e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1912	0.000663549992459659	0.000408627885934444	0.000520100348773175	0.000603846502219136	0.000723458129860734	0.000663469947827136	0.000633694438576903	0.00040838948688778	0.000554372246374697	0.000583668942975544	0.000582580833090591	0.000672988681553992	0.000673277022891419	0.000520355065809611	6.39529306430467e-05	3.00543984612148e-05	8.74890638670166e-05	8.66626224109542e-05	5.93260560037969e-05	2.82861426187311e-05	2.96665480004747e-05	0	3.00932891965092e-05	5.42637762161869e-05	0	0	2.88433804441881e-05	5.95167241995001e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1913	0.000180968179761725	0.000321064767519921	0.000214158967141896	0.000271730925998611	0.000301440887441973	0.000271419524111101	0.000331935182111711	0.00040838948688778	0.000262597379861699	0.000233467577190218	0.000320419458199825	0.000275313551544815	0.000275431509364671	0.000183654729109275	6.39529306430467e-05	3.00543984612148e-05	0	0	2.96630280018984e-05	0	8.8999644001424e-05	0	3.00932891965092e-05	5.42637762161869e-05	2.82509817216148e-05	0	2.88433804441881e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1914	3.01613632936209e-05	0	0.00015297069081564	9.05769753328704e-05	9.04322662325918e-05	9.04731747037004e-05	6.03518512930384e-05	0	2.91774866512999e-05	2.91834471487772e-05	2.91290416545296e-05	0.000214132762312634	0.000122414004162076	0.000183654729109275	3.19764653215234e-05	3.00543984612148e-05	2.91630212890055e-05	0	2.96630280018984e-05	0	0	0	3.00932891965092e-05	0	0	0	0	2.975836209975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1915	0	0	0	0	0	0	0	0	0	0	0	3.05903946160905e-05	3.0603501040519e-05	3.06091215182124e-05	0	0	0	2.88875408036514e-05	0.000118652112007594	0	2.96665480004747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1916	0	8.75631184145238e-05	0.000122376552652512	0	0	0	0	5.83413552696829e-05	5.83549733025997e-05	2.91834471487772e-05	2.91290416545296e-05	3.05903946160905e-05	9.18105031215571e-05	6.12182430364249e-05	0.000127905861286093	3.00543984612148e-05	0	0	0	0	0	0	0	0	0	2.90452815940051e-05	2.88433804441881e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1917	0.000180968179761725	0	3.05941381631279e-05	0.000150961625554784	0.000150720443720986	0.000120630899604934	9.05277769395576e-05	2.91706776348415e-05	5.83549733025997e-05	2.91834471487772e-05	2.91290416545296e-05	3.05903946160905e-05	6.12070020810381e-05	6.12182430364249e-05	0	0	0	2.88875408036514e-05	0	2.82861426187311e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1918	6.03227265872417e-05	8.75631184145238e-05	3.05941381631279e-05	9.05769753328704e-05	6.02881774883945e-05	6.03154498024669e-05	6.03518512930384e-05	8.75120329045244e-05	8.75324599538996e-05	5.83668942975544e-05	8.73871249635887e-05	3.05903946160905e-05	3.0603501040519e-05	3.06091215182124e-05	0	0	0	0	0	0	0	0	0	2.71318881080934e-05	2.82509817216148e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19764653215234e-05	6.01087969224296e-05	2.91630212890055e-05	5.77750816073028e-05	2.96630280018984e-05	5.65722852374622e-05	5.93330960009493e-05	2.95229097779877e-05	0.000120373156786037	0	0	0	0	8.92750862992501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86500114600046e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19764653215234e-05	6.01087969224296e-05	0	0	2.96630280018984e-05	0	0	2.95229097779877e-05	0	0	2.82509817216148e-05	0	2.88433804441881e-05	0	0	0	0	3.01905020680494e-05	5.96551929845493e-05	5.9828292799665e-05	0	0	0	0	0	5.7332874670336e-05	0	0	0	2.91366801666618e-05	0	8.84069075263747e-05	0	0	0	3.07626049773895e-05	5.93630346383307e-05	0	3.99217533634077e-05	0.000117757889778615	2.95263965985591e-05	5.83839327417095e-05	0.000110578695171397	2.97548202808855e-05	0.000285261489698891	2.64704325268675e-05	8.60091743119266e-05	0	0	9.01225666906993e-05	0.000119363790994002	5.79928668773741e-05	2.87331551877712e-05	3.18167356029271e-05	3.12168321158769e-05	0	0	0	2.83671848405764e-05	0	0	5.8977912771667e-05	0.000174983230773718	2.8049704075622e-05	0	0	0	0	0.000176004693458492	0	0	0	5.92153960029608e-05	0	0	0.000280513651664381	0	0	0	0	0.000204117338309908	0	0	0	3.39247548936459e-05	3.14485187747657e-05	6.28496009050342e-05	0	0.000629798464491363	3.09185913489781e-05	0.000311448860097172	0.000114629603094999	0.000606538484866865	2.87207766097995e-05	0	0	0	0	0	0	0	0	0	0	2.96806363528434e-05	0	0	2.83117692024575e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73794891212536e-05	0	0	0	0	0	0	0	0.000125498070467167
OTU_1920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01087969224296e-05	2.91630212890055e-05	2.88875408036514e-05	0	0	0	8.85687293339632e-05	3.00932891965092e-05	2.71318881080934e-05	2.82509817216148e-05	0	0	2.975836209975e-05	0	0	0	0	0	0	0	2.93599530240752e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1921	3.01613632936209e-05	0	3.05941381631279e-05	3.01923251109568e-05	3.01440887441973e-05	3.01577249012335e-05	0	0	0	0	0	3.05903946160905e-05	3.0603501040519e-05	3.06091215182124e-05	3.19764653215234e-05	0	0	2.88875408036514e-05	2.96630280018984e-05	2.82861426187311e-05	2.96665480004747e-05	0	0	0	0	0	0	0	2.89569699426652e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86500114600046e-05	0	0	0	0	0	0	0	0	0	0	0	2.95263965985591e-05	2.91919663708547e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19764653215234e-05	0	5.83260425780111e-05	2.88875408036514e-05	2.96630280018984e-05	0	0	2.95229097779877e-05	3.00932891965092e-05	0	2.82509817216148e-05	5.80905631880101e-05	0	2.975836209975e-05	0	0	0	0	0	0	0	2.93599530240752e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1923	0	2.91877061381746e-05	6.11882763262559e-05	0	0	0	0	2.91706776348415e-05	0	2.91834471487772e-05	0	6.11807892321811e-05	3.0603501040519e-05	6.12182430364249e-05	0	0	0	0	0	0	0	0	0	5.42637762161869e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1924	0	0	0	0	0	0	0	0	0	0	0	0	3.0603501040519e-05	3.06091215182124e-05	3.19764653215234e-05	3.00543984612148e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86697247706422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1925	0	5.83754122763492e-05	6.11882763262559e-05	0	0	0	0	2.91706776348415e-05	5.83549733025997e-05	2.91834471487772e-05	5.82580833090591e-05	6.11807892321811e-05	3.0603501040519e-05	3.06091215182124e-05	0	0	0	0	2.96630280018984e-05	0	0	2.95229097779877e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1926	0	0	0	3.01923251109568e-05	3.01440887441973e-05	3.01577249012335e-05	0	0	0	0	0	0	0	0	0	0	2.91630212890055e-05	0	0	0	0	0	3.00932891965092e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92980194538849e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1927	0.000180968179761725	5.83754122763492e-05	0.00015297069081564	0.000211346275776698	0.000180864532465184	0.000120630899604934	0.000211231479525634	2.91706776348415e-05	5.83549733025997e-05	0	2.91290416545296e-05	0.000244723156928724	0.000214224507283633	0.000214263850627487	0	6.01087969224296e-05	5.83260425780111e-05	0	0	0	2.96665480004747e-05	0	3.00932891965092e-05	5.42637762161869e-05	2.82509817216148e-05	5.80905631880101e-05	2.88433804441881e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73394495412844e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99410161980898e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1928	6.03227265872417e-05	0	3.05941381631279e-05	3.01923251109568e-05	6.02881774883945e-05	6.03154498024669e-05	6.03518512930384e-05	2.91706776348415e-05	0	2.91834471487772e-05	5.82580833090591e-05	3.05903946160905e-05	6.12070020810381e-05	6.12182430364249e-05	0	0	0	0	5.93260560037969e-05	0	0	0	0	0	0	0	2.88433804441881e-05	2.975836209975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1929	0	5.83754122763492e-05	3.05941381631279e-05	0	0	0	0	0	0	5.83668942975544e-05	5.82580833090591e-05	3.05903946160905e-05	0	3.06091215182124e-05	0	0	0	0	5.93260560037969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_193	0.000120645453174483	8.75631184145238e-05	9.17824144893838e-05	6.03846502219136e-05	0.000120576354976789	0.000120630899604934	0.000120703702586077	2.91706776348415e-05	2.91774866512999e-05	2.91834471487772e-05	5.82580833090591e-05	0	0.000122414004162076	9.18273645546373e-05	3.19764653215234e-05	3.00543984612148e-05	0	0	0	2.82861426187311e-05	0.000118666192001899	0	0	0	0	2.90452815940051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1930	3.01613632936209e-05	0	3.05941381631279e-05	3.01923251109568e-05	3.01440887441973e-05	3.01577249012335e-05	0	2.91706776348415e-05	0	2.91834471487772e-05	2.91290416545296e-05	3.05903946160905e-05	3.0603501040519e-05	3.06091215182124e-05	0	0	0	2.88875408036514e-05	0	0	0	0	0	0	0	0	5.76867608883761e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1931	9.04840898808626e-05	2.91877061381746e-05	0.000122376552652512	9.05769753328704e-05	6.02881774883945e-05	6.03154498024669e-05	6.03518512930384e-05	8.75120329045244e-05	0.000116709946605199	8.75503414463316e-05	8.73871249635887e-05	9.17711838482716e-05	3.0603501040519e-05	9.18273645546373e-05	0	3.00543984612148e-05	0	0	0	0	0	0	0	0	0	0	2.88433804441881e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1932	0.000392097722817071	0.000350252473658095	0.000550694486936303	0.000483077201775309	0.000542593597395551	0.000422208148617268	0.000452638884697788	0.000350048131618097	0.000437662299769498	0.000612852390124322	0.000495193708127003	0.000428265524625268	0.000397845513526747	0.000428527701254974	3.19764653215234e-05	6.01087969224296e-05	0.000116652085156022	0	0	0	5.93330960009493e-05	2.95229097779877e-05	6.01865783930184e-05	8.13956643242803e-05	5.65019634432297e-05	5.80905631880101e-05	5.76867608883761e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1933	9.04840898808626e-05	2.91877061381746e-05	6.11882763262559e-05	9.05769753328704e-05	6.02881774883945e-05	9.04731747037004e-05	6.03518512930384e-05	2.91706776348415e-05	2.91774866512999e-05	0	2.91290416545296e-05	6.11807892321811e-05	9.18105031215571e-05	9.18273645546373e-05	0	0	0	0	0	2.82861426187311e-05	0	2.95229097779877e-05	3.00932891965092e-05	0	0	5.80905631880101e-05	2.88433804441881e-05	2.975836209975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1934	3.01613632936209e-05	0.000116750824552698	6.11882763262559e-05	0	0	3.01577249012335e-05	0	5.83413552696829e-05	2.91774866512999e-05	2.91834471487772e-05	2.91290416545296e-05	9.17711838482716e-05	0.000122414004162076	0.00012243648607285	0	0	2.91630212890055e-05	0	0	0	0	0	3.00932891965092e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95333727111636e-05	0	0	0	0	3.39247548936459e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26221123518882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1935	0.00446388176745589	0.00481597151279881	0.00979012421220094	0.0046798103921983	0.00482305419907156	0.00476492053439488	0.00509973143426175	0.00504652723082757	0.00513523765062877	0.00554485495826767	0.00518496941450626	0.00960538390945243	0.00967070632880401	0.00982552800734619	0.000735458702395037	0.000901631953836444	0.000904053659959172	0.00153103966259352	0.00115685809207404	0.000594008994993353	0.000741663700011867	0.00112187057156353	0.000902798675895275	0.00138372629351277	0.000649772579597141	0.00110372070057219	0.000836458032881454	0.00119033448399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1936	9.04840898808626e-05	0.000612941828901667	3.05941381631279e-05	6.03846502219136e-05	9.04322662325918e-05	9.04731747037004e-05	9.05277769395576e-05	0.000466730842157463	0.000554372246374697	0.00052530204867799	0.000407806583163414	3.05903946160905e-05	3.0603501040519e-05	6.12182430364249e-05	0	0	0	2.88875408036514e-05	2.96630280018984e-05	0	2.96665480004747e-05	0	0	2.71318881080934e-05	2.82509817216148e-05	2.90452815940051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1937	0.000120645453174483	5.83754122763492e-05	0.000122376552652512	6.03846502219136e-05	6.02881774883945e-05	6.03154498024669e-05	9.05277769395576e-05	8.75120329045244e-05	5.83549733025997e-05	5.83668942975544e-05	8.73871249635887e-05	0.000122361578464362	0.000153017505202595	0.000153045607591062	3.19764653215234e-05	0	0	0	0	0	0	0	0	5.42637762161869e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
