id	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi
OTU_1002	1	0	0	4.97175236349083e-06	0	1	-0.863302627433956	0
OTU_1003	2	0	0	4.46027459811603e-62	1	18	0	0
OTU_1004	28	3008.59776042636	39467	0.144573839590418	0.105820105820106	0	1.0767851818386	0.471938775510204
OTU_1010	4	2863.32607204157	30191	0.000821108021319574	0.166666666666667	1	-0.477899668758083	0.375
OTU_1012	5	1286	13402	1.7125540208359e-07	0	7	2.4509473387127	0
OTU_1013	1	0	0	1.00736902585365e-08	0	7	-0.591607978309961	0
OTU_1014	4	325.126072041568	3034	0.00120747715254683	0.333333333333333	1	-0.285198189420146	0
OTU_1016	2	0	0	4.46027459811603e-62	1	18	0	0
OTU_1018	1	0	0	1.20895985228983e-81	0	67	0	0
OTU_1019	2	323	4143	0.000121201958024268	0	8	0	0
OTU_1020	1	0	0	1.20895985228983e-81	0	49	0	0
OTU_1021	4	651.336226638858	8306	0.0020533359672646	0.166666666666667	8	0.801783725737273	0.375
OTU_1022	1	0	0	5.1924430277618e-72	0	21	0	0
OTU_1023	1	0	0	5.73575597271512e-05	0	1	-0.863302627433956	0
OTU_1027	1	0	0	1.20895985228983e-81	0	62	0	0
OTU_1030	43	2289.6910953719	27738	0.263860811610394	0.143964562569214	0	3.21855515996141	0.0886965927528394
OTU_1033	20	1203.59236564164	16544	0.144893805556089	0.231578947368421	0	0.979432001014838	0.18
OTU_1039	1	0	0	0.000171632007857353	0	30	0	0
OTU_1042	60	5479.85672636965	60431	0.294978150464117	0.0649717514124294	0	4.58149969149411	0.155
OTU_1045	2	323	1815	0.000176064820275353	0	4	0.10976425998969	0
OTU_1048	1	0	0	1.73832022627753e-08	0	12	-0.577350269189626	0
OTU_1049	16	890.004682931053	12771	0.147170064554763	0.233333333333333	0	0.78472563936731	0
OTU_1052	24	3173.64052131886	37152	0.16201589995044	0.257246376811594	0	1.0767851818386	0.350694444444445
OTU_1057	16	2062.68287228634	17117	0.100530019114117	0.3	0	0.590019277719782	0.21875
OTU_1058	1	0	0	1.20895985228983e-81	0	39	0	0
OTU_1061	3	3	3	6.72068104141317e-66	0	16	1.73205080756888	0
OTU_1064	1	0	0	1.20895985228983e-81	0	51	0	0
OTU_1066	1	0	0	1.20895985228983e-81	0	44	0	0
OTU_1069	3	97.183480441547	1126	0.000607077785446373	0.333333333333333	1	-0.670601148096019	0.444444444444444
OTU_1073	59	7005.84308500745	58554	0.354510965241124	0.136762127410871	0	4.58149969149411	0.129273197357081
OTU_109	1	0	0	8.8385096555465e-07	0	6	-1.07863874326001	0
OTU_1091	1	0	0	1.20895985228983e-81	0	81	0	0
OTU_1092	8	102.913615391678	2660	0.104660868763826	0.464285714285714	0	-0.0914529880465662	0.21875
OTU_1094	1	0	0	1.20895985228983e-81	0	73	0	0
OTU_1099	3	224.372328544822	2469	6.98988395286588e-05	0	5	0.801783725737273	0
OTU_11	3	0	0	0.000370804955528885	1	1	-0.477899668758083	0
OTU_1103	7	694.586577268498	5822	0.066355572918993	0.142857142857143	0	-0.18880616887033	0.244897959183674
OTU_1106	5	21.6763627342343	1511	0.0821205891150883	0.7	0	-0.286159349694094	0
OTU_1108	27	3109.77279532423	37966	0.174486339036638	0.179487179487179	0	1.36884472430989	0.312757201646091
OTU_1111	1	0	0	3.35823538339849e-68	0	13	-1	0
OTU_1113	2	3.46958336439568	97	0.00249041035430314	0	1	-0.670601148096019	0
OTU_1114	5	496.413648770557	4544	0.0288091986066471	0.5	0	-0.383512530517858	0.32
OTU_1117	10	489.11385826008	5120	0.0956225843297435	0.377777777777778	0	0.103253373600962	0.18
OTU_1118	1	0	0	1.20895985228983e-81	0	48	0	0
OTU_1121	7	925.706143519521	10137	0.0196186659713436	0.142857142857143	1	-0.0924967100822096	0.448979591836735
OTU_1135	1	0	0	5.1924430277618e-72	0	22	0	0
OTU_1137	5	18.7186959876294	213	0.0720403417572403	0.7	0	-0.286159349694094	0
OTU_1140	2	644	4906	0.000643595098734412	0	15	0	0
OTU_1146	2	0	0	0.00376510842872995	1	2	-0.426995996931293	0
OTU_1149	1	0	0	5.00277675413823e-06	0	6	-1.07863874326001	0
OTU_1151	9	116.792195113352	3129	0.106895730305254	0.361111111111111	0	0.103253373600962	0
OTU_1155	1	0	0	1.73832022627753e-08	0	12	-0.577350269189626	0
OTU_1163	4	969.785714285714	10631	0.00029829343814875	0	2	0.518495139130856	0
