from	to	type
OTU_1709	OTU_516	-1.000
OTU_1709	OTU_531	-1.000
OTU_1732	OTU_197	-1.000
OTU_1754	OTU_2066	-1.000
OTU_1754	OTU_2859	-1.000
OTU_1754	OTU_3008	-1.000
OTU_1754	OTU_444	-1.000
OTU_1754	OTU_738	-1.000
OTU_1822	OTU_1823	1.000
OTU_1849	OTU_944	1.000
OTU_1851	OTU_2183	-1.000
OTU_1853	OTU_2022	-1.000
OTU_1865	OTU_763	-1.000
OTU_1872	OTU_516	-1.000
OTU_1878	OTU_2022	-1.000
OTU_188	OTU_372	-1.000
OTU_188	OTU_912	-1.000
OTU_1895	OTU_531	-1.000
OTU_190	OTU_3008	-1.000
OTU_190	OTU_3343	-1.000
OTU_190	OTU_5	-1.000
OTU_197	OTU_2032	-1.000
OTU_197	OTU_2479	-1.000
OTU_197	OTU_3376	-1.000
OTU_197	OTU_602	-1.000
OTU_2018	OTU_562	-1.000
OTU_2022	OTU_2974	-1.000
OTU_2022	OTU_3325	-1.000
OTU_2022	OTU_3387	-1.000
OTU_2022	OTU_601	-1.000
OTU_2024	OTU_2141	-1.000
OTU_2024	OTU_738	-1.000
OTU_2042	OTU_2292	1.000
OTU_2130	OTU_2339	1.000
OTU_2141	OTU_2154	-1.000
OTU_2141	OTU_2859	-1.000
OTU_2141	OTU_2928	-1.000
OTU_2141	OTU_3325	-1.000
OTU_2154	OTU_531	-1.000
OTU_2183	OTU_3343	-1.000
OTU_2292	OTU_528	-1.000
OTU_2314	OTU_3343	-1.000
OTU_2314	OTU_399	-1.000
OTU_2314	OTU_600	-1.000
OTU_2355	OTU_3287	1.000
OTU_239	OTU_3292	-1.000
OTU_2479	OTU_534	-1.000
OTU_2479	OTU_738	-1.000
OTU_2581	OTU_372	-1.000
OTU_2581	OTU_912	-1.000
OTU_2601	OTU_372	-1.000
OTU_2628	OTU_2928	-1.000
OTU_2628	OTU_444	-1.000
OTU_2662	OTU_763	-1.000
OTU_270	OTU_367	1.000
OTU_270	OTU_564	1.000
OTU_2731	OTU_2903	1.000
OTU_2731	OTU_3216	1.000
OTU_2755	OTU_616	-1.000
OTU_2763	OTU_528	-1.000
OTU_2763	OTU_572	1.000
OTU_2859	OTU_451	-1.000
OTU_2859	OTU_516	-1.000
OTU_2859	OTU_734	-1.000
OTU_2902	OTU_2926	1.000
OTU_2903	OTU_3216	1.000
OTU_2905	OTU_3216	1.000
OTU_2926	OTU_572	1.000
OTU_2928	OTU_516	-1.000
OTU_2928	OTU_531	-1.000
OTU_2974	OTU_372	-1.000
OTU_2974	OTU_444	-1.000
OTU_2974	OTU_536	-1.000
OTU_3008	OTU_602	-1.000
OTU_3008	OTU_742	-1.000
OTU_3310	OTU_3464	1.000
OTU_3325	OTU_534	-1.000
OTU_3376	OTU_516	-1.000
OTU_3387	OTU_399	-1.000
OTU_3387	OTU_600	-1.000
OTU_3396	OTU_528	-1.000
OTU_3402	OTU_763	-1.000
OTU_371	OTU_411	1.000
OTU_371	OTU_425	1.000
OTU_371	OTU_442	1.000
OTU_372	OTU_531	-1.000
OTU_402	OTU_9	1.000
OTU_411	OTU_425	1.000
OTU_411	OTU_442	1.000
OTU_429	OTU_510	1.000
OTU_433	OTU_608	1.000
OTU_444	OTU_562	-1.000
OTU_516	OTU_734	-1.000
OTU_562	OTU_734	-1.000
OTU_562	OTU_912	-1.000
OTU_572	OTU_608	-1.000
OTU_829	OTU_944	1.000
