id	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi
OTU_1002	21	25.3304871600018	978	0.0633059763335404	0.571428571428571	2	-0.11800805137331	0
OTU_1010	2	55.2109939508763	107452	4.74976227943324e-07	0	4	-0.644305169381337	0.5
OTU_1015	15	145.686205913708	142831	0.000221346597187893	0.6	0	-0.216450511282203	0
OTU_1017	12	787.551112533987	166858	0.011799974654522	0.560606060606061	2	-0.601488799163959	0
OTU_1018	19	1568.16483365194	2444640	2.29170725883458e-05	0.304093567251462	1	0.938418739770546	0
OTU_1019	6	34.1208266827779	5283	0.00794793107152754	0.866666666666667	2	-0.923809297691058	0
OTU_1035	2	12293.7163373193	14191086	4.95719054673364e-08	0	4	-0.644305169381337	0.5
OTU_1042	6	98.8644447364178	170031	1.16072272769445e-06	0.266666666666667	1	-0.362029564581531	0
OTU_1052	18	24.3544842078781	89793	5.00808841502108e-05	0.248366013071895	0	-0.0134312966428097	0
OTU_106	17	90.6555094520059	76271	3.12920005330598e-05	0.220588235294118	0	-0.081104368189274	0
OTU_1080	1	0	0	1.16748671860454e-113	0	12	-0.5	0
OTU_1086	6	57.4408508698272	202021	4.1752261930857e-07	0.266666666666667	1	-0.362029564581531	0
OTU_1092	1	0	0	1.50894121725442e-139	0	39	0	0
OTU_1128	8	4.67824675324675	30	8.27678107931224e-06	0.785714285714286	1	-0.161960594681211	0
OTU_1145	1	0	0	2.42952314664225e-05	0	2	-1.19240971313031	0
OTU_1152	2	0	0	6.46532263262936e-84	1	8	-0.76271276980969	0
OTU_1164	5	5253	326277	6.95697372391372e-05	0	3	2.15455453937882	0
OTU_1173	29	583.114181559384	1122276	0.000146234140595759	0.394088669950739	0	0.730972490368297	0
OTU_1180	1	0	0	1.29267811706486e-07	0	0	-1.1638735129327	0
OTU_1183	9	437.707341327312	215191	4.02187649142469e-07	0.25	1	-0.0619261097310512	0
OTU_1187	1	0	0	1.50894121725442e-139	0	43	0	0
OTU_120	1	0	0	1.32727873120137e-126	0	18	0	0
OTU_1202	20	410.448003772776	456493	4.57429445997191e-05	0.184210526315789	0	0.121914846450119	0
OTU_1208	25	17.1877405996998	2078	0.0932981931772417	0.596666666666667	2	0.0968722809780899	0
OTU_121	1	0	0	0.00268128761952966	0	2	-1.19240971313031	0
OTU_1211	22	944.045502044315	673895	5.04972296242656e-05	0.168831168831169	0	0.257260989543047	0
OTU_1218	1	0	0	7.28917660836658e-06	0	2	-1.19240971313031	0
OTU_1249	18	24.1766892340091	687	3.24197609272779e-05	0.111111111111111	0	-0.0134312966428097	0
OTU_1254	1	0	0	1.13265173504369e-08	0	1	-0.862201989332329	0
OTU_1278	17	209.50467836097	238932	3.78256223368721e-05	0.205882352941176	0	-0.081104368189274	0
OTU_1281	1	0	0	1.07470931667646e-08	0	1	-0.862201989332329	0
OTU_1282	21	49.1442275021472	169899	7.37126934466967e-05	0.323809523809524	0	0.189587917996583	0
OTU_1283	4	26.4177080211674	17126	3.50082861710612e-06	0.166666666666667	0	-0.960854298293309	0
OTU_1326	26	290.495932886576	671290	0.0982764974935714	0.572307692307692	2	0.15059236406594	0
OTU_1327	25	730.804485261799	433624	0.0721646584799884	0.416666666666667	2	0.0968722809780899	0
OTU_1332	24	406.162075110781	793037	0.00013493005553245	0.416666666666667	0	0.392607132635976	0
OTU_134	12	5.46032752959268	209	0.0314040283296782	0.318181818181818	2	-0.601488799163959	0
OTU_1342	2	192	308406	1.48716387893758e-06	0	0	-1.09620044138624	0
OTU_1345	27	569.739952984603	784161	0.0915288773185787	0.472934472934473	2	0.20431244715379	0
OTU_136	10	85.2588756314646	11605	2.106113961204e-05	0.666666666666667	1	0.0381083752191085	0
OTU_137	40	453.598608667543	89705	0.122886180892522	0.512820512820513	2	0.902673527295838	0
OTU_138	48	3792.22621093911	3951586	1.49222286127031e-06	0.12854609929078	1	3.83941880332518	0
OTU_1385	10	1794.83579571472	2471428	1.49064009223163e-07	0.222222222222222	1	0.0381083752191085	0
OTU_1388	7	12.9587210674401	3305	1.53560096323435e-05	0.80952380952381	1	-0.261995079631371	0
OTU_1389	20	193.894777538894	126243	5.54223834555919e-07	0.0842105263157895	1	1.03845322472071	0
OTU_139	51	901.157791508596	1470285	9.51486845714163e-05	0.217254901960784	0	2.21978006439051	0
OTU_1391	5	2.25	9	2.37336607969079e-84	0.7	5	0.898026510133875	0
OTU_1397	18	19.9719602437484	56367	4.29869395137942e-05	0.228758169934641	0	-0.0134312966428097	0
OTU_1401	2	0.5	1	2.33497343720909e-113	0	14	0	0
OTU_1402	1	0	0	1.16748671860454e-113	0	12	-0.5	0
OTU_141	61	1319.38973922749	1979112	0.176327260513657	0.458469945355191	2	2.03079527214069	0
OTU_1417	20	145.540150323034	520798	6.62382867588083e-05	0.3	0	0.121914846450119	0
OTU_142	2	0	0	5.00382024021194e-08	1	4	-0.0859073559175115	0
OTU_145	7	0.468090251910892	19	0.0127644620079767	0.714285714285714	2	-0.870089214603208	0
OTU_1458	7	1.15329865479758	87	1.42506067164065e-07	0.476190476190476	1	-0.261995079631371	0
OTU_1461	2	0.833333333333333	2	2.57862172825258e-106	0	10	-0.707106781186549	0
OTU_1481	2	1	2	6.53155186771231e-111	0	11	0	0
OTU_15	37	542.326462517216	628351	0.000159434363910223	0.417417417417417	0	1.27235706274001	0
OTU_1514	9	13.202138804426	103311	1.62324269917463e-07	0.277777777777778	1	-0.0619261097310512	0
OTU_1516	9	528.045486832056	32771	4.02741720380508e-07	0.277777777777778	1	-0.0619261097310512	0
OTU_1517	1	0	0	1.50894121725442e-139	0	32	0	0
OTU_1521	1	0	0	1.50894121725442e-139	0	35	0	0
OTU_1523	8	466.968487180953	443531	1.34794170338231e-07	0.321428571428571	1	-0.161960594681211	0
OTU_1526	6	14.4166666666667	48	1.31509060307614e-83	0.0666666666666667	8	1.17873791697861	0
OTU_1527	1	0	0	1.32727873120137e-126	0	19	0	0
OTU_1536	19	18.6521672542618	100047	5.88335500075148e-05	0.298245614035088	0	0.0542417749036546	0
OTU_1539	15	3352.2153908079	4894493	1.92790678377184e-05	0.266666666666667	0	-0.284123582828667	0.124444444444444
OTU_1541	34	388.245028257265	972451	0.119940721917538	0.609625668449198	2	0.580353028768739	0
OTU_1551	2	385	20403	1.26114284022043e-09	0	3	-0.307793505625546	0
OTU_1556	23	32.3627386054093	100444	7.1405921849831e-05	0.264822134387352	0	0.324934061089512	0
OTU_156	39	4881.19195134903	7157435	0.079826666182798	0.314439946018893	2	0.848953444207988	0
OTU_1560	24	1948.67164328948	2012002	5.71134828518095e-05	0.177536231884058	0	0.392607132635976	0
OTU_1561	2	1	1	2.65455746240273e-126	0	18	0	0
OTU_1565	13	13.1247253746078	44753	3.96726355083453e-05	0.307692307692308	0	-0.351796654375131	0
OTU_157	3	1.36666666666667	7	7.62884556809932e-84	0	8	-0.277350098112615	0
OTU_158	19	18.9362083148062	45034	5.17609440831659e-05	0.263157894736842	0	0.0542417749036546	0
OTU_16	42	820.475636508672	1113747	6.04929010185456e-05	0.101045296167247	0	1.61072242047233	0
OTU_1608	1	0	0	1.13265173504369e-08	0	1	-0.862201989332329	0
OTU_1627	34	388.245028257265	972451	0.119940721917538	0.609625668449198	2	0.580353028768739	0
OTU_1647	2	385	191671	1.07543650947012e-08	0	1	-0.76216750438217	0
OTU_165	24	271.083340465294	652449	0.0900106585444237	0.579710144927536	2	0.04315219789024	0
OTU_166	4	385	22649	0.000934304941540435	0.5	2	-1.03124946386676	0
OTU_1665	1	0	0	3.43285323235623e-84	0	8	-1.24807544150677	0
OTU_1683	1	0	0	1.50894121725442e-139	0	40	0	0
OTU_1685	11	1232.15961290022	688047	4.13293541440371e-07	0.163636363636364	1	0.138142860169268	0
OTU_1696	32	1338.0737385182	944973	0.100432953620699	0.425403225806452	2	0.472912862593039	0
OTU_1698	30	1085.70145786985	867763	0.0996922407989044	0.439080459770115	2	0.365472696417339	0
OTU_17	27	24.5268798493381	919	7.10673084980369e-05	0.333333333333333	0	0.595626347275369	0
OTU_179	10	182.298448066299	366935	2.0528392060897e-05	0.0444444444444444	0	-0.554815869014524	0
OTU_1793	43	2356.50521203241	2220657	3.79453279844185e-07	0.203765227021041	1	3.33924637857438	0
OTU_1811	8	26.95	75	1.52023560127175e-83	0.0357142857142857	8	2.14946326037276	0
OTU_182	2	1	1	2.65455746240273e-126	0	15	0	0
OTU_1828	3	0	0	4.87777184095649e-98	1	9	0	0
OTU_1829	21	227.684480810467	473399	5.04599840613348e-05	0.195238095238095	0	0.189587917996583	0
OTU_188	1	0	0	1.50894121725442e-139	0	32	0	0
OTU_19	15	50.9828022792857	23504	2.23921802735248e-05	0.238095238095238	0	-0.216450511282203	0
OTU_1916	15	62.0110020005355	137555	4.32054339834328e-05	0.276190476190476	0	-0.216450511282203	0
OTU_1918	4	2.60226048381946	85	0.00488344274862443	0.333333333333333	2	-1.03124946386676	0
OTU_1921	1	0	0	1.50894121725442e-139	0	45	0	0
OTU_1925	18	205.098044893883	329539	4.84338521934187e-05	0.228758169934641	0	-0.0134312966428097	0
OTU_1935	59	556.611456459091	221161	0.17135692295563	0.448275862068966	2	1.92335510596499	0
OTU_1936	14	422.888281475197	329721	2.20014767869772e-05	0.494505494505495	1	0.438246315019748	0
OTU_1938	9	1427.54026139054	1365134	6.90310895462765e-06	0.25	1	-0.0619261097310512	0
OTU_1948	13	1224.49038002733	611896	6.219917377025e-05	0.205128205128205	0	-0.351796654375131	0
OTU_1952	44	378.379910662733	47101	0.120689984907715	0.394291754756871	2	1.11755385964724	0
OTU_1953	10	8.1723550020553	623	0.000211312025638873	0.844444444444444	0	-0.554815869014524	0
OTU_1956	52	5135.36149613342	4460173	1.75258394609343e-06	0.153846153846154	1	4.23955674312582	0
OTU_1966	2	0	0	1.25287900624884e-05	1	0	-1.09620044138624	0
OTU_1967	64	1164.09380977479	1164591	0.186750241411295	0.460813492063492	2	2.19195552140424	0
OTU_198	1	0	0	1.55566968067212e-116	0	7	-0.75	0
OTU_1982	2	0	0	1.26558422707948e-08	1	0	-1.09620044138624	0
OTU_1989	2	5565	346596	0.00266815536854095	0	3	-1.12857618729367	0.5
OTU_1992	25	357.160631627913	683087	0.0915857087315237	0.54	2	0.0968722809780899	0
OTU_1995	24	228.75364374329	426981	8.32795627754404e-05	0.293478260869565	0	0.392607132635976	0
OTU_1997	25	290.964569397336	240090	2.77667625958363e-05	0.0966666666666667	0	0.46028020418244	0
OTU_1998	1	0	0	1.80905911350165e-06	0	3	-1.12857618729367	0
OTU_2007	1	0	0	1.50894121725442e-139	0	39	0	0
OTU_2013	1	0	0	1.50894121725442e-139	0	34	0	0
OTU_2014	55	2403.53475477889	2829758	0.161122773970989	0.4996632996633	2	1.70847477361359	0
OTU_2020	59	298.342840828797	426722	0.17635313688167	0.472822910578609	2	1.92335510596499	0
OTU_2029	4	1717	122390	4.8466128136827e-08	0.333333333333333	3	1.3337718577107	0
OTU_2034	14	62.2455909097373	113047	4.78547050850043e-07	0.703296703296703	1	0.438246315019748	0
OTU_2041	4	2.5	9	1.85596456567857e-84	0.5	5	0.179605302026775	0
OTU_2042	43	9831.085664779	10009178	0.102575961283803	0.387596899224806	2	1.06383377655939	0
OTU_2056	63	4243.74627914168	4727326	0.000298584689443472	0.23963133640553	0	3.03185692294808	0
OTU_2057	36	192.501749165451	255945	0.0891289884198792	0.433333333333333	2	0.687793194944439	0
OTU_2069	3	2.83333333333333	14	8.23163177472657e-84	0	8	-0.277350098112615	0
OTU_207	2	2	8	5.03108900374831e-96	0	6	-0.209656967344384	0
OTU_2085	15	2236.57635626641	3288376	0.00124158607285751	0.580952380952381	0	-0.284123582828667	0.124444444444444
OTU_21	5	0	0	0.0190954805356298	1	2	-0.977529380778908	0
OTU_2102	6	1.29166666666667	5	1.4946158325676e-05	0.8	1	-0.362029564581531	0
OTU_2103	1	0	0	1.4971231282442e-06	0	0	-1.1638735129327	0
OTU_2104	5	385	62548	5.75738289925359e-05	0.6	0	-0.893181226746845	0
OTU_2105	12	15114.8016594508	12964175	0.00730908529939023	0.454545454545455	2	-0.708928965339658	0.277777777777778
OTU_2110	52	1632.62545151058	2583667	9.93271320755503e-05	0.181749622926094	0	2.28745313593698	0
OTU_2113	3	768	512134	4.74041004255779e-07	0.333333333333333	0	-1.02852736983977	0
OTU_2170	31	407.9282629781	938458	0.105402282551742	0.455913978494624	2	0.419192779505189	0
OTU_2175	9	526.320867059873	580711	1.54208176455839e-07	0.277777777777778	1	-0.0619261097310512	0
OTU_2187	29	6120.20571182722	787273	0.102537839007559	0.5	2	0.25803253024164	0.0665873959571937
