from	to	type
OTU_1173	OTU_2056	-1.000
OTU_1173	OTU_2110	-1.000
OTU_1173	OTU_2335	-1.000
OTU_1173	OTU_2344	1.000
OTU_1173	OTU_2605	-1.000
OTU_1173	OTU_2746	1.000
OTU_1173	OTU_2904	-1.000
OTU_1173	OTU_2906	1.000
OTU_1173	OTU_2915	-1.000
OTU_1173	OTU_2918	1.000
OTU_1173	OTU_2924	-1.000
OTU_1173	OTU_2995	1.000
OTU_1173	OTU_3181	1.000
OTU_1173	OTU_411	-1.000
OTU_1173	OTU_443	1.000
OTU_1180	OTU_545	1.000
OTU_1183	OTU_138	-1.000
OTU_1183	OTU_1793	-1.000
OTU_1183	OTU_1956	1.000
OTU_1183	OTU_2515	1.000
OTU_1183	OTU_3147	1.000
OTU_1187	OTU_283	1.000
OTU_120	OTU_1561	-1.000
OTU_1202	OTU_1249	1.000
OTU_1202	OTU_139	-1.000
OTU_1202	OTU_16	1.000
OTU_1202	OTU_1997	1.000
OTU_1202	OTU_2110	-1.000
OTU_1202	OTU_233	1.000
OTU_1202	OTU_2344	1.000
OTU_1202	OTU_2605	-1.000
OTU_1202	OTU_2613	-1.000
OTU_1202	OTU_2839	1.000
OTU_1202	OTU_3028	1.000
OTU_1202	OTU_581	1.000
OTU_1208	OTU_137	1.000
OTU_1208	OTU_141	-1.000
OTU_1208	OTU_1935	-1.000
OTU_1208	OTU_1967	-1.000
OTU_1208	OTU_2014	1.000
OTU_1208	OTU_2020	1.000
OTU_1208	OTU_2354	-1.000
OTU_1208	OTU_2355	1.000
OTU_1208	OTU_2401	-1.000
OTU_1208	OTU_2625	1.000
OTU_1208	OTU_2649	1.000
OTU_1208	OTU_2677	1.000
OTU_1208	OTU_2763	-1.000
OTU_1208	OTU_2978	-1.000
OTU_1208	OTU_3051	1.000
OTU_1208	OTU_3287	1.000
OTU_1208	OTU_3351	1.000
OTU_1208	OTU_396	-1.000
OTU_1208	OTU_934	1.000
OTU_1208	OTU_941	1.000
OTU_121	OTU_2958	1.000
OTU_1211	OTU_1283	-1.000
OTU_1211	OTU_139	-1.000
OTU_1211	OTU_2056	-1.000
OTU_1211	OTU_2110	-1.000
OTU_1211	OTU_233	1.000
OTU_1211	OTU_2344	1.000
OTU_1211	OTU_2605	-1.000
OTU_1211	OTU_2839	1.000
OTU_1211	OTU_2915	-1.000
OTU_1211	OTU_2924	-1.000
OTU_1211	OTU_2995	1.000
OTU_1211	OTU_3026	1.000
OTU_1211	OTU_3028	1.000
OTU_1211	OTU_3238	-1.000
OTU_1211	OTU_419	-1.000
OTU_1211	OTU_457	-1.000
OTU_1211	OTU_581	1.000
OTU_1218	OTU_2888	1.000
OTU_1249	OTU_1332	1.000
OTU_1249	OTU_1916	1.000
OTU_1249	OTU_2521	1.000
OTU_1249	OTU_3163	1.000
OTU_1254	OTU_3345	-1.000
OTU_1278	OTU_139	-1.000
OTU_1278	OTU_16	1.000
OTU_1278	OTU_1997	1.000
OTU_1278	OTU_2110	-1.000
OTU_1278	OTU_233	1.000
OTU_1278	OTU_2344	1.000
OTU_1278	OTU_2605	-1.000
OTU_1278	OTU_2839	1.000
OTU_1278	OTU_2924	-1.000
OTU_1278	OTU_2995	1.000
OTU_1278	OTU_3028	1.000
OTU_1278	OTU_581	1.000
OTU_1281	OTU_1685	-1.000
OTU_1282	OTU_139	-1.000
OTU_1282	OTU_15	-1.000
OTU_1282	OTU_2110	-1.000
OTU_1282	OTU_233	1.000
OTU_1282	OTU_2344	1.000
OTU_1282	OTU_2605	-1.000
OTU_1282	OTU_2839	1.000
OTU_1282	OTU_2915	-1.000
OTU_1282	OTU_2924	-1.000
OTU_1282	OTU_2995	1.000
OTU_1282	OTU_3026	1.000
OTU_1282	OTU_3181	1.000
OTU_1282	OTU_428	-1.000
OTU_1282	OTU_581	1.000
OTU_1282	OTU_640	-1.000
OTU_1283	OTU_1948	1.000
OTU_1283	OTU_419	-1.000
OTU_1326	OTU_141	-1.000
OTU_1326	OTU_1935	-1.000
OTU_1326	OTU_1952	-1.000
OTU_1326	OTU_1967	-1.000
OTU_1326	OTU_2014	1.000
OTU_1326	OTU_2020	1.000
OTU_1326	OTU_2355	1.000
OTU_1326	OTU_2401	-1.000
OTU_1326	OTU_2978	-1.000
OTU_1326	OTU_3051	1.000
OTU_1326	OTU_3287	1.000
OTU_1326	OTU_3290	-1.000
OTU_1326	OTU_3301	-1.000
OTU_1326	OTU_3351	1.000
OTU_1326	OTU_3418	-1.000
OTU_1326	OTU_445	1.000
OTU_1326	OTU_934	1.000
OTU_1326	OTU_941	1.000
OTU_1327	OTU_134	1.000
OTU_1327	OTU_141	-1.000
OTU_1327	OTU_156	1.000
OTU_1327	OTU_1952	-1.000
OTU_1327	OTU_1967	-1.000
OTU_1327	OTU_2020	1.000
OTU_1327	OTU_2042	1.000
OTU_1327	OTU_2057	1.000
OTU_1327	OTU_2355	1.000
OTU_1327	OTU_2662	1.000
OTU_1327	OTU_3051	1.000
OTU_1327	OTU_3282	1.000
OTU_1327	OTU_3287	1.000
OTU_1327	OTU_3351	1.000
OTU_1332	OTU_15	-1.000
OTU_1332	OTU_2056	-1.000
OTU_1332	OTU_2110	-1.000
OTU_1332	OTU_2335	-1.000
OTU_1332	OTU_2340	-1.000
OTU_1332	OTU_2344	1.000
OTU_1332	OTU_2605	-1.000
OTU_1332	OTU_2904	-1.000
OTU_1332	OTU_2915	-1.000
OTU_1332	OTU_2918	1.000
OTU_1332	OTU_2924	-1.000
OTU_1332	OTU_3181	1.000
OTU_1332	OTU_411	-1.000
OTU_1332	OTU_443	1.000
OTU_134	OTU_1345	1.000
OTU_134	OTU_2355	1.000
OTU_134	OTU_2916	1.000
OTU_134	OTU_3374	1.000
OTU_134	OTU_90	1.000
OTU_1342	OTU_1560	-1.000
OTU_1345	OTU_141	-1.000
OTU_1345	OTU_156	1.000
OTU_1345	OTU_1935	-1.000
OTU_1345	OTU_1952	-1.000
OTU_1345	OTU_1967	-1.000
OTU_1345	OTU_2020	1.000
OTU_1345	OTU_2042	1.000
OTU_1345	OTU_2057	1.000
OTU_1345	OTU_2401	-1.000
OTU_1345	OTU_29	1.000
OTU_1345	OTU_3051	1.000
OTU_1345	OTU_3282	1.000
OTU_1345	OTU_3287	1.000
OTU_1345	OTU_3351	1.000
OTU_1345	OTU_941	1.000
OTU_136	OTU_1388	-1.000
OTU_136	OTU_1936	1.000
OTU_136	OTU_2102	1.000
OTU_136	OTU_2977	-1.000
OTU_136	OTU_3107	1.000
OTU_137	OTU_1541	1.000
OTU_137	OTU_1627	1.000
OTU_137	OTU_1696	1.000
OTU_137	OTU_1935	-1.000
OTU_137	OTU_2014	1.000
OTU_137	OTU_2020	1.000
OTU_137	OTU_21	1.000
OTU_137	OTU_2187	1.000
OTU_137	OTU_2447	1.000
OTU_137	OTU_2538	1.000
OTU_137	OTU_2625	1.000
OTU_137	OTU_2763	-1.000
OTU_137	OTU_2951	1.000
OTU_137	OTU_2958	1.000
OTU_137	OTU_3051	1.000
OTU_137	OTU_3176	1.000
OTU_137	OTU_3301	-1.000
OTU_137	OTU_3367	1.000
OTU_137	OTU_495	1.000
OTU_137	OTU_508	1.000
OTU_137	OTU_660	1.000
OTU_137	OTU_923	1.000
OTU_137	OTU_941	1.000
OTU_137	OTU_988	1.000
OTU_138	OTU_1385	-1.000
OTU_138	OTU_1458	-1.000
OTU_138	OTU_1514	-1.000
OTU_138	OTU_1516	-1.000
OTU_138	OTU_1523	-1.000
OTU_138	OTU_1685	-1.000
OTU_138	OTU_1938	-1.000
OTU_138	OTU_1956	-1.000
OTU_138	OTU_2034	-1.000
OTU_138	OTU_2175	-1.000
OTU_138	OTU_2215	-1.000
OTU_138	OTU_2301	-1.000
OTU_138	OTU_2376	-1.000
OTU_138	OTU_2390	-1.000
OTU_138	OTU_2448	-1.000
OTU_138	OTU_2473	-1.000
OTU_138	OTU_2477	-1.000
OTU_138	OTU_2547	-1.000
OTU_138	OTU_2594	-1.000
OTU_138	OTU_2645	-1.000
OTU_138	OTU_2704	-1.000
OTU_138	OTU_272	-1.000
OTU_138	OTU_2726	-1.000
OTU_138	OTU_2735	-1.000
OTU_138	OTU_2809	-1.000
OTU_138	OTU_2811	-1.000
OTU_138	OTU_2814	-1.000
OTU_138	OTU_2817	-1.000
OTU_138	OTU_284	-1.000
OTU_138	OTU_3095	-1.000
OTU_138	OTU_3190	-1.000
OTU_138	OTU_3192	-1.000
OTU_138	OTU_3307	-1.000
OTU_138	OTU_3345	-1.000
OTU_138	OTU_3358	-1.000
OTU_138	OTU_3381	-1.000
OTU_138	OTU_3391	-1.000
OTU_138	OTU_39	-1.000
OTU_138	OTU_410	-1.000
OTU_138	OTU_430	1.000
OTU_138	OTU_562	-1.000
OTU_138	OTU_634	-1.000
OTU_138	OTU_854	-1.000
OTU_138	OTU_861	-1.000
OTU_1385	OTU_1793	-1.000
OTU_1385	OTU_1956	1.000
OTU_1385	OTU_2441	1.000
OTU_1385	OTU_2515	1.000
OTU_1385	OTU_2926	-1.000
OTU_1385	OTU_3147	1.000
OTU_1385	OTU_430	-1.000
OTU_1388	OTU_1936	-1.000
OTU_1388	OTU_2102	-1.000
OTU_1389	OTU_2390	1.000
OTU_1389	OTU_2594	1.000
OTU_1389	OTU_2809	1.000
OTU_1389	OTU_3307	1.000
OTU_1389	OTU_562	1.000
OTU_139	OTU_1397	-1.000
OTU_139	OTU_1536	-1.000
OTU_139	OTU_1556	-1.000
OTU_139	OTU_1560	-1.000
OTU_139	OTU_158	-1.000
OTU_139	OTU_1829	-1.000
OTU_139	OTU_19	-1.000
OTU_139	OTU_1916	-1.000
OTU_139	OTU_1925	-1.000
OTU_139	OTU_1995	-1.000
OTU_139	OTU_2236	-1.000
OTU_139	OTU_2344	-1.000
OTU_139	OTU_2513	-1.000
OTU_139	OTU_254	-1.000
OTU_139	OTU_2605	1.000
OTU_139	OTU_2689	-1.000
OTU_139	OTU_2781	-1.000
OTU_139	OTU_2826	-1.000
OTU_139	OTU_2833	-1.000
OTU_139	OTU_2845	-1.000
OTU_139	OTU_2964	-1.000
OTU_139	OTU_2991	-1.000
OTU_139	OTU_3007	-1.000
OTU_139	OTU_303	-1.000
OTU_139	OTU_3157	-1.000
OTU_139	OTU_3163	-1.000
OTU_139	OTU_319	-1.000
OTU_139	OTU_3211	-1.000
OTU_139	OTU_327	-1.000
OTU_139	OTU_3441	-1.000
OTU_139	OTU_3478	-1.000
OTU_139	OTU_371	-1.000
OTU_139	OTU_640	1.000
OTU_139	OTU_645	-1.000
OTU_139	OTU_709	-1.000
OTU_139	OTU_785	-1.000
OTU_1391	OTU_2041	1.000
OTU_1391	OTU_2998	1.000
OTU_1391	OTU_590	1.000
OTU_1397	OTU_16	1.000
OTU_1397	OTU_1997	1.000
OTU_1397	OTU_2110	-1.000
OTU_1397	OTU_233	1.000
OTU_1397	OTU_2344	1.000
OTU_1397	OTU_2605	-1.000
OTU_1397	OTU_2839	1.000
OTU_1397	OTU_2924	-1.000
OTU_1397	OTU_2995	1.000
OTU_1397	OTU_3026	1.000
OTU_1397	OTU_581	1.000
OTU_1397	OTU_640	-1.000
OTU_1401	OTU_2769	-1.000
OTU_1401	OTU_505	-1.000
OTU_1402	OTU_2775	-1.000
OTU_141	OTU_1541	-1.000
OTU_141	OTU_156	-1.000
OTU_141	OTU_1627	-1.000
OTU_141	OTU_165	-1.000
OTU_141	OTU_1696	-1.000
OTU_141	OTU_1698	-1.000
OTU_141	OTU_1935	1.000
OTU_141	OTU_1952	1.000
OTU_141	OTU_1992	-1.000
OTU_141	OTU_2020	-1.000
OTU_141	OTU_2042	-1.000
OTU_141	OTU_2057	-1.000
OTU_141	OTU_2170	-1.000
OTU_141	OTU_2187	-1.000
OTU_141	OTU_2355	-1.000
OTU_141	OTU_2401	1.000
OTU_141	OTU_241	-1.000
OTU_141	OTU_2447	-1.000
OTU_141	OTU_2479	-1.000
OTU_141	OTU_2581	-1.000
OTU_141	OTU_2763	1.000
OTU_141	OTU_2834	-1.000
OTU_141	OTU_2916	-1.000
OTU_141	OTU_2951	-1.000
OTU_141	OTU_2958	-1.000
OTU_141	OTU_299	-1.000
OTU_141	OTU_3051	-1.000
OTU_141	OTU_3164	-1.000
OTU_141	OTU_3176	-1.000
OTU_141	OTU_3282	-1.000
OTU_141	OTU_3287	-1.000
OTU_141	OTU_3292	-1.000
OTU_141	OTU_3349	-1.000
OTU_141	OTU_3350	-1.000
OTU_141	OTU_3351	-1.000
OTU_141	OTU_3374	-1.000
OTU_141	OTU_445	-1.000
OTU_141	OTU_508	-1.000
OTU_141	OTU_522	-1.000
OTU_141	OTU_657	-1.000
OTU_141	OTU_660	-1.000
OTU_141	OTU_848	-1.000
OTU_141	OTU_90	-1.000
OTU_141	OTU_923	-1.000
OTU_141	OTU_934	-1.000
OTU_141	OTU_988	-1.000
OTU_1417	OTU_16	1.000
OTU_1417	OTU_2056	-1.000
OTU_1417	OTU_2110	-1.000
OTU_1417	OTU_233	1.000
OTU_1417	OTU_2344	1.000
OTU_1417	OTU_2605	-1.000
OTU_1417	OTU_2915	-1.000
OTU_1417	OTU_2924	-1.000
OTU_1417	OTU_2995	1.000
OTU_1417	OTU_428	-1.000
OTU_142	OTU_2682	1.000
OTU_142	OTU_2745	1.000
OTU_145	OTU_3282	1.000
OTU_1458	OTU_1793	-1.000
OTU_1458	OTU_1956	1.000
OTU_1458	OTU_2515	1.000
OTU_1458	OTU_2926	-1.000
OTU_1458	OTU_430	-1.000
OTU_1461	OTU_2518	1.000
OTU_1481	OTU_3169	1.000
OTU_15	OTU_1536	-1.000
OTU_15	OTU_1556	-1.000
OTU_15	OTU_1560	-1.000
OTU_15	OTU_2056	1.000
OTU_15	OTU_2236	-1.000
OTU_15	OTU_2340	1.000
OTU_15	OTU_2419	1.000
OTU_15	OTU_2521	-1.000
OTU_15	OTU_2605	1.000
OTU_15	OTU_2781	-1.000
OTU_15	OTU_2826	-1.000
OTU_15	OTU_2833	-1.000
OTU_15	OTU_2904	1.000
OTU_15	OTU_2915	1.000
OTU_15	OTU_2918	-1.000
OTU_15	OTU_2924	1.000
OTU_15	OTU_2991	-1.000
OTU_15	OTU_3181	-1.000
OTU_15	OTU_3478	-1.000
OTU_15	OTU_645	-1.000
OTU_15	OTU_709	-1.000
OTU_1514	OTU_1793	-1.000
OTU_1514	OTU_1956	1.000
OTU_1514	OTU_2441	1.000
OTU_1514	OTU_2515	1.000
OTU_1514	OTU_2926	-1.000
OTU_1514	OTU_3147	1.000
OTU_1514	OTU_430	-1.000
OTU_1516	OTU_1793	-1.000
OTU_1516	OTU_1956	1.000
OTU_1516	OTU_2515	1.000
OTU_1516	OTU_2926	-1.000
OTU_1516	OTU_430	-1.000
OTU_1517	OTU_188	-1.000
OTU_1521	OTU_2896	1.000
OTU_1523	OTU_1793	-1.000
OTU_1523	OTU_1956	1.000
OTU_1523	OTU_430	-1.000
OTU_1526	OTU_157	1.000
OTU_1526	OTU_7	1.000
OTU_1527	OTU_3313	1.000
OTU_1536	OTU_2056	-1.000
OTU_1536	OTU_2110	-1.000
OTU_1536	OTU_233	1.000
OTU_1536	OTU_2340	-1.000
OTU_1536	OTU_2344	1.000
OTU_1536	OTU_2605	-1.000
OTU_1536	OTU_2924	-1.000
OTU_1536	OTU_2995	1.000
OTU_1536	OTU_3028	1.000
OTU_1536	OTU_443	1.000
OTU_1539	OTU_16	1.000
OTU_1539	OTU_1997	1.000
OTU_1539	OTU_233	1.000
OTU_1539	OTU_2344	1.000
OTU_1539	OTU_2613	-1.000
OTU_1539	OTU_3137	-1.000
OTU_1539	OTU_545	1.000
OTU_1539	OTU_581	1.000
OTU_1539	OTU_672	1.000
OTU_1541	OTU_1627	1.000
OTU_1541	OTU_1935	-1.000
OTU_1541	OTU_1952	-1.000
OTU_1541	OTU_1967	-1.000
OTU_1541	OTU_2014	1.000
OTU_1541	OTU_2020	1.000
OTU_1541	OTU_2042	1.000
OTU_1541	OTU_2355	1.000
OTU_1541	OTU_2401	-1.000
OTU_1541	OTU_2447	1.000
OTU_1541	OTU_2649	1.000
OTU_1541	OTU_2763	-1.000
OTU_1541	OTU_2978	-1.000
OTU_1541	OTU_3051	1.000
OTU_1541	OTU_3176	1.000
OTU_1541	OTU_3287	1.000
OTU_1541	OTU_3301	-1.000
OTU_1541	OTU_3351	1.000
OTU_1541	OTU_3418	-1.000
OTU_1541	OTU_445	1.000
OTU_1541	OTU_934	1.000
OTU_1541	OTU_941	1.000
OTU_1541	OTU_988	1.000
OTU_1551	OTU_632	-1.000
OTU_1551	OTU_840	-1.000
OTU_1556	OTU_16	1.000
OTU_1556	OTU_2056	-1.000
OTU_1556	OTU_2110	-1.000
OTU_1556	OTU_233	1.000
OTU_1556	OTU_2344	1.000
OTU_1556	OTU_2605	-1.000
OTU_1556	OTU_2915	-1.000
OTU_1556	OTU_2924	-1.000
OTU_1556	OTU_2995	1.000
OTU_1556	OTU_428	-1.000
OTU_1556	OTU_443	1.000
OTU_1556	OTU_581	1.000
OTU_156	OTU_165	1.000
OTU_156	OTU_1698	1.000
OTU_156	OTU_1952	-1.000
OTU_156	OTU_1992	1.000
OTU_156	OTU_2042	1.000
OTU_156	OTU_2057	1.000
OTU_156	OTU_2105	1.000
OTU_156	OTU_2170	1.000
OTU_156	OTU_2333	-1.000
OTU_156	OTU_241	1.000
OTU_156	OTU_2479	1.000
OTU_156	OTU_2581	1.000
OTU_156	OTU_2596	-1.000
OTU_156	OTU_2611	-1.000
OTU_156	OTU_2664	1.000
OTU_156	OTU_2834	1.000
OTU_156	OTU_2916	1.000
OTU_156	OTU_299	1.000
OTU_156	OTU_3282	1.000
OTU_156	OTU_3292	1.000
OTU_156	OTU_3374	1.000
OTU_156	OTU_657	1.000
OTU_156	OTU_848	1.000
OTU_156	OTU_90	1.000
OTU_1560	OTU_16	1.000
OTU_1560	OTU_2056	-1.000
OTU_1560	OTU_233	1.000
OTU_1560	OTU_2344	1.000
OTU_1560	OTU_2605	-1.000
OTU_1560	OTU_2795	-1.000
OTU_1560	OTU_2829	-1.000
OTU_1560	OTU_2915	-1.000
OTU_1560	OTU_2995	1.000
OTU_1560	OTU_3026	1.000
OTU_1560	OTU_640	-1.000
OTU_1560	OTU_651	-1.000
OTU_1561	OTU_318	1.000
OTU_1565	OTU_2110	-1.000
OTU_1565	OTU_2344	1.000
OTU_1565	OTU_2605	-1.000
OTU_1565	OTU_2915	-1.000
OTU_1565	OTU_2924	-1.000
OTU_1565	OTU_581	1.000
OTU_158	OTU_16	1.000
OTU_158	OTU_17	-1.000
OTU_158	OTU_2056	-1.000
OTU_158	OTU_2110	-1.000
OTU_158	OTU_233	1.000
OTU_158	OTU_2344	1.000
OTU_158	OTU_2605	-1.000
OTU_158	OTU_2924	-1.000
OTU_158	OTU_2995	1.000
OTU_158	OTU_428	-1.000
OTU_158	OTU_581	1.000
OTU_16	OTU_1829	1.000
OTU_16	OTU_19	1.000
OTU_16	OTU_1916	1.000
OTU_16	OTU_2513	1.000
OTU_16	OTU_254	1.000
OTU_16	OTU_2832	1.000
OTU_16	OTU_2839	1.000
OTU_16	OTU_2845	1.000
OTU_16	OTU_2964	1.000
OTU_16	OTU_3007	1.000
OTU_16	OTU_303	1.000
OTU_16	OTU_3157	1.000
OTU_16	OTU_3163	1.000
OTU_16	OTU_319	1.000
OTU_16	OTU_327	1.000
OTU_16	OTU_3441	1.000
OTU_16	OTU_371	1.000
OTU_1608	OTU_3345	-1.000
OTU_1627	OTU_1935	-1.000
OTU_1627	OTU_1952	-1.000
OTU_1627	OTU_1967	-1.000
OTU_1627	OTU_2014	1.000
OTU_1627	OTU_2020	1.000
OTU_1627	OTU_2042	1.000
OTU_1627	OTU_2355	1.000
OTU_1627	OTU_2401	-1.000
OTU_1627	OTU_2447	1.000
OTU_1627	OTU_2649	1.000
OTU_1627	OTU_2763	-1.000
OTU_1627	OTU_2978	-1.000
OTU_1627	OTU_3051	1.000
OTU_1627	OTU_3176	1.000
OTU_1627	OTU_3287	1.000
OTU_1627	OTU_3301	-1.000
OTU_1627	OTU_3351	1.000
OTU_1627	OTU_3418	-1.000
OTU_1627	OTU_445	1.000
OTU_1627	OTU_934	1.000
OTU_1627	OTU_941	1.000
OTU_1627	OTU_988	1.000
OTU_1647	OTU_1685	-1.000
OTU_165	OTU_1935	-1.000
OTU_165	OTU_1952	-1.000
OTU_165	OTU_1967	-1.000
OTU_165	OTU_2020	1.000
OTU_165	OTU_2042	1.000
OTU_165	OTU_2355	1.000
OTU_165	OTU_2401	-1.000
OTU_165	OTU_2763	-1.000
OTU_165	OTU_3051	1.000
OTU_165	OTU_3282	1.000
OTU_165	OTU_3287	1.000
OTU_165	OTU_3301	-1.000
OTU_165	OTU_3418	-1.000
OTU_165	OTU_934	1.000
OTU_165	OTU_941	1.000
OTU_166	OTU_2596	-1.000
OTU_1665	OTU_1811	-1.000
OTU_1683	OTU_2788	1.000
OTU_1685	OTU_1793	-1.000
OTU_1685	OTU_1956	1.000
OTU_1685	OTU_2515	1.000
OTU_1685	OTU_3147	1.000
OTU_1685	OTU_430	-1.000
OTU_1696	OTU_1935	-1.000
OTU_1696	OTU_1967	-1.000
OTU_1696	OTU_2014	1.000
OTU_1696	OTU_2020	1.000
OTU_1696	OTU_2339	1.000
OTU_1696	OTU_2355	1.000
OTU_1696	OTU_2401	-1.000
OTU_1696	OTU_2625	1.000
OTU_1696	OTU_2649	1.000
OTU_1696	OTU_2677	1.000
OTU_1696	OTU_2763	-1.000
OTU_1696	OTU_2978	-1.000
OTU_1696	OTU_3051	1.000
OTU_1696	OTU_3287	1.000
OTU_1696	OTU_3301	-1.000
OTU_1696	OTU_3418	-1.000
OTU_1696	OTU_396	-1.000
OTU_1696	OTU_464	1.000
OTU_1696	OTU_934	1.000
OTU_1696	OTU_941	1.000
OTU_1698	OTU_1935	-1.000
OTU_1698	OTU_1952	-1.000
OTU_1698	OTU_1967	-1.000
OTU_1698	OTU_2020	1.000
OTU_1698	OTU_2042	1.000
OTU_1698	OTU_2057	1.000
OTU_1698	OTU_2355	1.000
OTU_1698	OTU_2401	-1.000
OTU_1698	OTU_2763	-1.000
OTU_1698	OTU_2778	-1.000
OTU_1698	OTU_2865	-1.000
OTU_1698	OTU_2978	-1.000
OTU_1698	OTU_3051	1.000
OTU_1698	OTU_3282	1.000
OTU_1698	OTU_3287	1.000
OTU_1698	OTU_3301	-1.000
OTU_1698	OTU_3351	1.000
OTU_1698	OTU_3418	-1.000
OTU_1698	OTU_445	1.000
OTU_1698	OTU_934	1.000
OTU_1698	OTU_941	1.000
OTU_17	OTU_1995	-1.000
OTU_17	OTU_2056	1.000
OTU_17	OTU_2236	-1.000
OTU_17	OTU_2605	1.000
OTU_17	OTU_2781	-1.000
OTU_17	OTU_2826	-1.000
OTU_17	OTU_319	-1.000
OTU_17	OTU_428	1.000
OTU_17	OTU_785	-1.000
OTU_179	OTU_2236	1.000
OTU_179	OTU_2781	1.000
OTU_179	OTU_3167	1.000
OTU_179	OTU_645	1.000
OTU_1793	OTU_1956	-1.000
OTU_1793	OTU_2034	-1.000
OTU_1793	OTU_2175	-1.000
OTU_1793	OTU_2301	-1.000
OTU_1793	OTU_2390	-1.000
OTU_1793	OTU_2441	-1.000
OTU_1793	OTU_2448	-1.000
OTU_1793	OTU_2473	-1.000
OTU_1793	OTU_2477	-1.000
OTU_1793	OTU_2594	-1.000
OTU_1793	OTU_2645	-1.000
OTU_1793	OTU_272	-1.000
OTU_1793	OTU_2726	-1.000
OTU_1793	OTU_2735	-1.000
OTU_1793	OTU_2809	-1.000
OTU_1793	OTU_2814	-1.000
OTU_1793	OTU_2817	-1.000
OTU_1793	OTU_2926	1.000
OTU_1793	OTU_3192	-1.000
OTU_1793	OTU_3358	-1.000
OTU_1793	OTU_3381	-1.000
OTU_1793	OTU_39	-1.000
OTU_1793	OTU_410	-1.000
OTU_1793	OTU_562	-1.000
OTU_1793	OTU_634	-1.000
OTU_1811	OTU_600	-1.000
OTU_1811	OTU_80	-1.000
OTU_182	OTU_3302	1.000
OTU_1828	OTU_2509	1.000
OTU_1828	OTU_2511	1.000
OTU_1828	OTU_342	1.000
OTU_1829	OTU_1997	1.000
OTU_1829	OTU_2110	-1.000
OTU_1829	OTU_233	1.000
OTU_1829	OTU_2344	1.000
OTU_1829	OTU_2605	-1.000
OTU_1829	OTU_2839	1.000
OTU_1829	OTU_2915	-1.000
OTU_1829	OTU_2924	-1.000
OTU_1829	OTU_2995	1.000
OTU_1829	OTU_3026	1.000
OTU_1829	OTU_3028	1.000
OTU_1829	OTU_581	1.000
OTU_19	OTU_319	1.000
OTU_19	OTU_463	1.000
OTU_1916	OTU_2056	-1.000
OTU_1916	OTU_2110	-1.000
OTU_1916	OTU_233	1.000
OTU_1916	OTU_2344	1.000
OTU_1916	OTU_2605	-1.000
OTU_1916	OTU_2915	-1.000
OTU_1918	OTU_2596	-1.000
OTU_1921	OTU_2489	1.000
OTU_1925	OTU_2056	-1.000
