"Method","GroupBasedOn","Group","Process","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125"
"CbMPDiCbraya","Group","D3","HeS",0,0,1.52723877410519e-07,0,0,0,5.34494596453007e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55498250207162e-05,0,0,0,0,0,3.85217136370505e-07,0,3.796793130002e-06,0,0,8.3653243616497e-07,0,0,0,0,0,0,0,2.74329188930512e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85172202528096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04786233510916e-06,0,0,0,0,7.92796833028118e-05,1.15378965525623e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27649033977356e-06,0
"CbMPDiCbraya","Group","D3","HoS",4.5811455089469e-05,3.69845225719445e-06,4.01663737305242e-06,9.20667287548316e-07,5.6847008505078e-06,0.00812781468673691,5.61236346499782e-06,1.80661944943499e-05,0.00366715639397138,1.87276628595733e-06,0,0,2.61753762262591e-05,0,0,0,0,4.55461859742887e-07,0,0,1.51895156439916e-07,6.0882814830164e-06,0,0.000501903490873539,0,0,0,0,0,2.44541880483409e-06,0.00027146051563326,0,0.000638436974487871,0.0122413284181406,0.00389736872151479,0.000111744999992179,2.57902451888339e-06,3.92879835110934e-05,7.31684526797174e-05,1.54390422455507e-07,0.00022802213560249,0.000214783460314586,0.000157427958025785,0,4.45188270623009e-05,0.00436225978955463,6.90117750616553e-05,5.03497163105701e-05,4.62389404481673e-07,4.21980993405207e-05,0.000417101402394731,0.00036253245871006,0.00307759769757597,0.0273121649786819,6.51430007064462e-06,0,6.15228824517793e-07,1.53396036803572e-07,4.69327981809757e-05,1.53435407782416e-07,4.10771154122986e-06,1.82664524782402e-05,0,0,0,6.36568354405293e-05,0,0,0,4.35492329987705e-05,0.00132013313420212,0.000802796201975404,0,0.0063871947194923,0.338319614292688,7.39397596867744e-06,0.00175671438753673,0.000423770680875012,1.21700012204733e-06,1.83589877978843e-06,0,1.61146890084544e-05,4.38927293695528e-06,3.06032777494849e-05,0,0,0,4.18542064988187e-06,0.00299122507413997,9.14756019163325e-07,5.49021975416022e-06,4.75813253062117e-06,8.99092617126169e-05,6.07372171242763e-05,1.52552215122547e-06,0.000154653354150346,0,3.82545873254722e-07,3.63611720267056e-05,0.323074993330754,0.000458874956328161,0.00402673961773553,1.99800406020389e-06,9.98564604174779e-05,0,0.0016971208463649,0.00191425342832509,0.000130977568309016,0.000804348725313527,6.20270873604782e-07,1.00869217086804e-05,0.00370807508518734,4.00012700934218e-05,0.00593744434589739,0,2.95759586092574e-05,1.79054115003825e-05,0.001652313584113,0,2.30741979462091e-07,1.45189643402028e-05,0.00215982430648401,1.84571752014823e-05,2.91207242381781e-06,1.0498684782611e-05
"CbMPDiCbraya","Group","D3","DL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5167644084626e-06,0,0,0,0,0,0,0,0,0,0,3.04847391018427e-05,0.000766724500072963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174032054773577,0,0,0,0,0,0,8.38362265678137e-05,0,0,0,3.17690413937195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50132829412106e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717969137981541,0,0,0,0,0,0,0,0,0,0,0,0,3.15665641713215e-05,0,0,3.62324621611569e-05,0,0,0,0,0,0,0
"CbMPDiCbraya","Group","D3","HD",2.34960277489513e-05,6.90311846747547e-07,0,2.30514361064463e-07,0,0,2.69496715991246e-06,1.69766251789217e-05,2.91702949931973e-06,3.38619295965433e-06,1.10210013052014e-06,0,3.80755274771649e-05,0,2.79688712463685e-06,2.89276815960003e-06,5.30927272065337e-07,3.41969693606649e-06,9.04737204000145e-07,0,2.73411281591848e-06,1.52020776409464e-05,0,1.37960415597602e-06,0,7.51385931350376e-08,1.35249467643068e-06,0,2.88034907013349e-06,1.11476620866271e-05,0,6.91388677204454e-07,0.000154282474419863,2.09181474291897e-05,0,0,0,4.43983930110996e-06,1.29796703113061e-05,0,7.1565158152962e-06,6.22169608112497e-07,2.82749166720146e-05,0,0,0,4.30043345421625e-06,0,0,2.61121694141233e-05,2.73507842931357e-06,4.39976501713386e-05,0,0,2.03513174407298e-05,9.96424011912538e-05,1.39957890155209e-05,0,0.00010081632041081,0,2.15355928360234e-05,1.8665712554928e-05,0,7.6575072669744e-07,0,7.35714989898633e-08,0,0,0,1.0472258620459e-05,0.000550053949800359,2.99548102941122e-06,0.000668398128813537,0,0,1.81641750413835e-05,0,0.000205180415297694,4.61786077243437e-06,6.86508605289671e-07,0,1.68857846986394e-06,1.48113180693626e-05,8.92342339314901e-06,0.00231995727092519,0,7.8721437894296e-08,1.93931301200293e-05,5.84602180066898e-05,6.42095028066373e-06,2.33865965356619e-07,1.41825318676385e-05,7.01551402276491e-06,3.35180676650468e-05,1.05060357213856e-05,2.6274152589929e-05,0,0,6.68411867489467e-07,0,0.00046787679277355,0.000351748151420736,1.75493531586428e-06,1.60876057267156e-06,1.4581434184324e-06,1.0804448988079e-05,3.12174667523867e-05,1.46448183600233e-06,3.60622450715614e-05,5.45957344657306e-06,3.3208315337409e-05,7.99733556691041e-05,3.9705774734499e-06,0,9.07823066954084e-06,7.18743086552448e-06,3.77510289418928e-05,0,0,0,4.71952418001838e-07,0,9.18396278636901e-07,1.19782028537919e-05,0
"CbMPDiCbraya","Group","D3","DR",1.85296281535271e-05,8.79099902837751e-06,2.2065208008969e-05,7.58609355140189e-06,5.88172427913808e-05,0,8.42304905704112e-05,0.00135419702631825,0,2.68820778843893e-05,3.9360718947148e-07,2.94355581712488e-06,9.43965446320389e-05,0,1.61248402195752e-06,0,9.10161037826293e-07,4.51728871748045e-07,5.27763369000084e-07,0,0,4.87970864771642e-06,0,1.23174360871176e-05,0,1.35249467643068e-06,7.51385931350376e-08,0,0,6.62882243053301e-06,5.5398862469094e-05,7.68209641338283e-07,0.0007662224631714,0.00306279986742165,6.4554466019294e-05,0.00107119601863339,1.30819022227602e-05,0.000137693564361716,2.90996604327696e-05,1.31692021224596e-05,6.97865053344379e-05,5.74757023070181e-05,0.000197244378310315,5.78695097259012e-06,9.65393191026417e-05,0,5.68950834000112e-05,0.000699304800408604,5.37139824798585e-06,1.89520744770127e-05,7.21304387024189e-05,0.000429841172594417,0,0,0.000591866585713844,0.00502318921069606,0,4.21796267079739e-06,0.000162546999753427,8.52718379870687e-06,1.89684768026163e-06,0.000175815241157993,0,6.89175654027696e-07,0,3.8648445422681e-05,1.46799765120376e-06,0,0,0.00026568027406693,0.00280220317214474,0.00025314028953709,0.051834286096128,0,0,1.79047913332027e-05,0.00053670106539465,5.03987744325381e-05,8.60919991525875e-06,6.19811181891694e-06,0,2.00363106596502e-05,1.21671920033526e-06,0.00201426542704196,0.0075784361908769,0,2.90836570671106e-06,3.38041024002892e-05,0.000505488566564638,1.38245017957947e-06,2.33250116198802e-05,0,8.25377667075888e-05,2.9331149394521e-05,5.29905412505698e-06,0.000564081414773653,1.43632759759846e-06,1.99718137683694e-05,0.000230720313599048,0.112901437197821,6.9409600143879e-05,0.0211626800057764,1.36931091146391e-05,1.40898100211363e-05,1.45828890844343e-06,0.00127819066009441,0.000972266258978739,0.000182012922761578,0.000228890968926489,4.43886691084689e-06,1.82135376978175e-05,0.000192461399589966,2.00253767778599e-05,4.23449546841195e-05,0.00226111717585492,1.44104346978578e-05,2.60707475697214e-05,0.000218809740237817,0.005927238956179,4.15335563031763e-06,5.46643336007093e-05,0,6.6583794487367e-05,6.21357232745848e-05,0.000462577109759887
"CbMPDiCbraya","Group","D5","HeS",0,0,0,0,0,0,4.19259490986727e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.626453006841e-05,0,0,2.28594331946957e-07,0,6.36699582879677e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.17051845730412e-05,8.33177109698163e-06,0,0,0,1.52461349853815e-05,0,0,0,0,0,0,0,0,0,0,0,7.87045564914513e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106176131275785,0,0,0,0,0,0,0,0,0,4.83036822715833e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25564217063273e-06,2.21630841819606e-05,0,0,0,0,1.26098512037558e-06,0,5.81394994159457e-06,1.39545344849381e-06
"CbMPDiCbraya","Group","D5","HoS",1.60034655372669e-07,0,1.87142742663403e-07,0,0,0.00840627051595853,7.83370774170549e-05,5.50853885867412e-05,0.000940819125844505,3.52001789857195e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110104578453833,0,0,0,0,0,4.75719903022234e-07,5.80130854151e-05,0,0.000496275363825334,0.00424696784254129,0.000158486220666135,1.59107818184442e-05,0,0,1.85049400851159e-06,0,2.30474758338394e-05,0.000232820471976376,0.000254344345947751,0,2.19244081301003e-06,0.00692656510327508,0.000230052842514993,4.18450779553571e-05,0,2.45125217565158e-07,2.21389404268877e-06,3.4126359963979e-05,0.000306953715520599,0.0320310343544554,3.75682410904755e-06,1.69251928347928e-06,0,0,7.55616501889356e-05,0,0,1.50285858155196e-07,0,0,0,0,0,0,0,0,0.0145235197360455,0.00302457414213841,0.0204579453679366,0.0042222856735189,0.218093959032613,5.30938640803142e-07,0.00426501268293098,0.000336654539877963,1.58856436442886e-07,0,0,0,0,0.00198854488327113,0.000759889894515312,0,2.36478617584675e-07,2.34596151892366e-07,0.00179645025354269,0,0,0,0.000895898553492811,2.69522441882331e-06,0,0.000134961417933483,0,1.54522007814247e-07,1.9936025095886e-05,0.238288347890337,0.000537193632448947,0.0118286906449912,0,0,0,0.00232244056094359,0,8.59820303767132e-05,1.59557792877208e-07,0,2.73032477509438e-06,0.00453002604915524,0,0.00188454760052338,5.39612539159279e-05,0.00102998644001291,0.000578505315862208,0.00182791424769422,0.00524699916702924,0,9.73478684573482e-05,0.000184775404450541,7.01606911401472e-07,1.20666483985778e-05,6.34276852694652e-05
"CbMPDiCbraya","Group","D5","DL",0,0,0,0,0,0.000323662355241268,9.27747526191119e-05,0,0.00911109413327058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41500745181439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219374981107675,0.0830497441865856,0.00020124441407102,0.0124939635468737,0,0,0,0,0,0,0,0,2.82277833849094e-05,0,0,0,0,0,0,1.60758243046369e-05,0,0,0,0,7.41052642868338e-05,0,0,1.96096008556076e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820768488940197,0.000248326155259764,1.15352234886819e-05,2.1747392164273e-05,0,0,0,0,0,0,0
"CbMPDiCbraya","Group","D5","HD",3.65656141249665e-06,0,0,0,0,0,0,4.6026921982819e-05,4.56616671041103e-05,1.54944591813967e-07,0,0,1.20981706053773e-06,0,0,0,0,0,0,0,1.41796646926349e-06,0,0,1.50333317288062e-06,0,0,6.1709955034905e-07,0,2.35772646578438e-06,3.76412208798655e-06,0,0,7.68344622512824e-05,0,0,0,0,4.57838422716111e-07,3.56353927956843e-06,0,2.50412031463668e-06,0,8.79724984805188e-06,0,0,0,0,3.20563796468373e-07,0,8.14155020347888e-06,8.33208028644852e-06,3.40093514869666e-05,0,0,1.17059874473459e-05,0.000354131613213474,1.53190967860535e-06,0,1.58372723102666e-05,0,0,1.14562053933441e-05,0,0,0,0,0,0,3.05225615144074e-07,1.93997710827012e-07,0,0,0,0,0,1.53240978730873e-06,0,3.34956012452338e-05,5.52015953461927e-07,0,0,0,9.75226461516171e-07,0,0.00048741711441367,0,0,1.49679765396067e-06,1.46009891001667e-05,0,0,0,3.17919796707627e-07,8.02350306626843e-06,0,1.26921270502827e-06,0,0,1.3579829393882e-06,0,0.000396590886272157,2.89616483102974e-05,0,0,0,0,4.23135511317596e-06,0,2.87204027178974e-06,0,1.13648247882686e-06,0,7.5446644133269e-08,0,5.20495567704193e-05,0,8.34097923096171e-08,0,0,0,0,0,0,4.72256098870152e-06,0
"CbMPDiCbraya","Group","D5","DR",7.83686826645655e-07,0,4.86061675536627e-06,0,6.63825262512813e-05,0.000630109582250221,8.07094661145294e-05,0.000297261519974403,0.00388251951084536,1.30451225278308e-05,0,0,2.26840698850825e-07,2.91756210449038e-06,0,0,0,0,0,0,1.66819584619234e-07,0,0,3.0663694160024e-05,0,2.86697247706422e-06,3.49759842469617e-06,0,1.06876520799325e-05,1.96075057111491e-05,8.92561398369347e-06,0,0.000698817091121758,0.00500516047250085,0.000191342531749408,0.000342552496229321,3.18167356029271e-06,9.91983249218241e-07,3.72537118480487e-05,6.53080362375873e-06,2.84407298138563e-05,4.97456441171202e-05,0.000212477595337202,0,1.39054708517221e-05,1.17518691408462e-05,4.1023510483646e-05,1.46241069018734e-05,0,2.57736584044995e-06,7.14831002426495e-06,0,0,0,0.000330843120768892,4.0701419161084e-05,0,0,0.000128402684174201,0,0,3.1833461493784e-05,0,0,0,0,0,0,1.14459605679028e-06,1.6489805420296e-06,0,0.000281429025261878,0.069041217949203,0.00389251295867881,0.119058761700767,3.81948305530949e-05,0.000722834562436028,0.000180335561629839,3.6309215288534e-06,0,1.43348623853211e-06,0,1.67181679117058e-06,0.0017245437836404,0.00807028308603423,0,8.55707383212048e-06,2.72593308010192e-06,0.00066105915708895,0,0.000136644506589413,0,0.000341089048007209,2.63062450795966e-05,0,0.000251234930602344,3.18167356029271e-06,7.38838603956924e-06,0.000120342490539344,0.0659001213675158,0.00105200464461988,0.00637258040166559,1.84297825285662e-06,1.44982167193435e-06,0,0.000198703278713495,7.5446644133269e-08,0.000174349168081366,0,0,3.6593417640453e-05,0.00066964746441434,1.35803959439884e-06,0.000235597576417862,0.000272245778361584,2.1781743491075e-05,0.000243603389723771,9.74775351094502e-05,0.00512108864813244,0,7.22049266535563e-05,4.86526910063306e-05,1.50571728196234e-05,2.03718898273399e-05,0.000103586545190892
"CbMPDiCbraya","Group","D6","HeS",0,0,0,0,0,1.7841523849086e-05,0,3.15905860053704e-06,7.14965492384468e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02845722504161e-05,0,3.53505975208917e-06,0,0,0,1.6359410609924e-06,1.032327388946e-07,0,0,9.6123086766081e-06,3.07459085763686e-05,7.38224436038816e-07,0.000134270271798303,6.88688299719525e-06,0,0,0.000167927085780061,1.43597429802e-05,0,0,3.88806721068503e-06,0,2.96973323655324e-06,4.46592349000213e-05,0,0,1.72310023441276e-06,0,0,3.60736977312473e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000350850772297704,0,0.000269831929791765,0.0224632037497662,0,0.000296521621829846,0,0,0,0,0,0,1.72999789375595e-05,0,0,0,0,0,0,0,0,0.0271433855826694,0,0,5.70163415057373e-08,0,0,3.73841278955876e-07,0,0,0.000501812003717937,0,0,0,0.000173481381761857,0,3.04417662432412e-05,0,0,1.45437456544232e-05,0,0,0.00034476462556312,0,0.000106125200975753,5.29086954581039e-06,5.71155878272017e-05,0,0,1.37042729448565e-05,3.85288932873776e-05,0,0,0
"CbMPDiCbraya","Group","D6","HoS",3.77475084374218e-08,0,0,0,9.18825917780742e-07,0.000975251733542652,2.39648825725304e-05,0.000144490850856858,0.00292783424162114,4.01742553989783e-08,0,0,0,7.63517292918365e-08,0,0,0,0,0,0,0,2.25992732474637e-07,0,3.30362043404911e-06,0,7.61229331935222e-08,0,0,6.16604725377351e-05,1.95869234877406e-06,2.04722633080863e-06,0,0.000906392712776506,0.0080340213375735,0.000737859620397074,3.1404975774918e-06,1.85728296033494e-05,0,1.56723525253967e-05,5.33066891518288e-05,3.00815694419323e-05,0.000401320129545923,0.000446302978362888,0,0,0.0122938582087932,0.000353290198875209,3.709794196313e-06,1.19121507779914e-07,5.02847359091843e-06,3.34179851348134e-06,7.74420645095443e-05,0.00104775352346973,0.0659106264769272,5.03151575355035e-05,4.00572682199619e-06,0,0,0.000123258172047687,0,0,1.19331455988574e-07,0,0,0,0,8.29282293578164e-07,0,0,0,0.109182338727923,0.00130149378252464,3.36046101494465e-06,0.00171962765853499,0.129798685371658,4.37766344152633e-06,0.000989360684776171,0.000111630518279203,3.80103720178019e-07,0,0,0,0,0.000317527282523173,0.00425868244414541,0,1.27245594383415e-06,0,0.000155506231640286,3.86209666212613e-08,4.80614931612686e-06,0,0.0406298795967137,0.000880887998512636,0,2.62852861644979e-06,5.05674541688917e-07,3.95198882601847e-07,3.98966026805507e-05,0.256298581775384,0.00345816816807685,0.0207465691762006,1.23047445260676e-07,0,0,0.000451602144105222,3.90472800245837e-08,2.80219330577525e-05,2.29985506827725e-07,0,0.000211978136692859,0.0132780335358555,1.59850072659859e-07,0.0010569616000255,6.39150248526079e-05,0.00189505975682848,0.000583814785387554,0.000792336647223247,0.0119723758650163,1.15407320152333e-06,0.000273831764238525,6.19552577752278e-05,9.91885314131284e-08,1.78549445664362e-05,5.67984233460359e-05
"CbMPDiCbraya","Group","D6","DL",0,0,0,0,0,1.74684510057251e-05,2.25366389504261e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88183813221685e-05,0,2.29611804571835e-05,0,0,0.000296398152350242,0,4.98811253907731e-05,3.14685244331921e-05,0,0,0,1.92763692126895e-06,0,0,0,0,0,0,0,8.58475960744943e-06,0,0,0,0.000378895127181786,0,0,0,0,0,0,0,0,0,0,0,0.000997446186547739,0.000354097655812081,0.00987948568253052,0.0114224505439825,0.000897125171675703,0,0,0,0,0,0,0,0,1.15764880187487e-05,0.00117433958585815,0,0,0,0,0,9.71973505592839e-05,0,0.0056872606193889,0,0,0,0,0,2.72256505014776e-05,0,0,0,4.30742306455558e-05,0,0,0,0,0,0,0,0,6.90404091630649e-05,0,0,0,0.000164267397094892,4.7838322176941e-06,0,8.71916912207775e-05,0,0,0,0,0,4.50623409038729e-06
"CbMPDiCbraya","Group","D6","HD",4.98649755372483e-07,0,0,0,0,0,0,1.99862218345241e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77022440468449e-07,0,2.56701122155732e-07,0,0,5.89250190917062e-08,0,1.65044385644053e-06,1.91307789626066e-06,0,0,7.25195217408736e-06,4.34521171579399e-06,0,8.00981213651022e-08,0,0,4.31088997717624e-07,0,7.64668063488846e-07,0,1.3399611771461e-06,0,0,0,0,2.17466377523371e-08,0,3.20089914912573e-06,2.54255899083615e-06,3.29671825227208e-05,0,0,0,9.0072461188626e-05,0,0,1.57023584502302e-05,0,3.19673677110406e-07,2.69575902149076e-06,0,0,0,0,0,0,1.88039202412919e-08,0,0,9.67757392387713e-07,1.5167419415075e-05,8.30025164088755e-06,1.10970980075354e-06,6.77172198298554e-07,7.99184192776014e-08,4.30323320646377e-06,2.49366108407494e-07,0,0,0,4.13390992390011e-07,1.89487444771891e-07,0.000138481336576604,0,0,0,2.29887394507165e-05,7.65795538026464e-08,0,8.04531119263693e-07,1.83701287011217e-08,4.75349202780227e-07,5.455227853957e-08,1.94623581300377e-06,0,0,9.71788594895103e-07,0,2.18578141717346e-05,6.85993737278429e-06,0,0,0,1.92505094495721e-07,2.39772156681593e-06,0,3.42185950934214e-06,0,4.5364320540077e-07,0,4.03186138138022e-08,2.09430219410312e-07,5.75041205499577e-06,0,0,1.86483116692916e-06,0,0,0,8.1121312125129e-07,0,3.47108571161338e-07,0
"CbMPDiCbraya","Group","D6","DR",9.35755565249544e-07,0,0,0,3.63735784654492e-05,0.000764353805862061,0.000100571761883812,0.000300302973956279,0.00308899530825311,1.52662170516117e-06,0,0,0,4.37657058229638e-06,0,0,7.18019415244988e-07,0,0,0,0,3.90384311031234e-06,0,1.62773790162389e-05,0,2.89267146135384e-06,3.04296667982926e-06,7.7862215024293e-07,0.000114508373274391,1.10903919418336e-05,5.6542802868603e-05,7.27886799045013e-07,0.00187460337454611,0.0166878877815428,0.000377320825071317,0.000249457530902332,1.88276861503526e-05,0,3.08577291717989e-05,2.08853308655915e-05,0.000200100906898966,7.69418623684226e-05,0.000473639060034711,0,7.58173106083581e-07,6.74861903027119e-05,2.14634819705922e-05,9.63953892422265e-06,2.20374789392841e-06,2.67275911969335e-05,2.58638540799338e-05,0.000183993117247877,3.50782767672792e-05,0,0.000708696971262266,0.00129045581726795,0,0,3.0998644949294e-05,0,4.59530910846208e-07,1.77303293679432e-06,0,0,0,7.18019415244988e-07,7.25622006880894e-06,0,1.45177287881493e-06,0,0.0101764011783227,0.000189972596665696,0.0193005967860979,0.00129182826326292,0.0269744168942278,2.41699919939333e-05,0.000775103912644849,0.000747463521728525,6.12867396558915e-06,0,4.34283528430856e-06,1.50650894928794e-06,2.87576342532182e-07,0.000723329013292301,0.00872131341694391,0,1.19126116587917e-05,0,0.000379905204153769,1.39101717780528e-06,0.000818018330574542,0,0.00216699638799939,0.00242593066575336,6.5462734247484e-07,1.65291065455473e-05,1.30054604678125e-05,7.37940414838984e-06,0.000122300517476785,0.104670080376048,0.00252789996862338,0.00715671282871504,1.16238836540821e-05,0,0,0.000256291759958561,5.24758391146512e-07,6.12362890814745e-05,7.51904822363998e-08,8.39799791729652e-07,4.55634555488626e-05,0.00162114173293599,4.48657416262703e-06,0.000274742033532431,0.000122575300951573,0.000303594162784351,0.00033664318072752,0.000210200202142413,0.000274792141297883,2.97730666581056e-05,0.000116604383984614,8.0759840406103e-06,7.44148631837855e-06,5.19693811789108e-05,0.00014289841921525
"CbMPDiCbraya","Group","D7","HeS",0,0,0,0,0,0.000107786707413888,0,0,0.000324946934733877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74879630866868e-07,0,0,4.61074084282347e-07,0,1.10104870298338e-07,0,4.13440336195987e-05,0,4.92507909975524e-05,1.13593525246076e-07,0,0,0,0,0,2.84284475446072e-05,1.30783430113072e-05,0,0,0.000558769409365609,0,0,0,0,0,7.75117009125516e-06,0.000208487817388394,0,1.19147997254791e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313438317225477,4.21977766137012e-05,1.27039990011027e-06,0.000355153371299322,0.0168676802769687,3.9899025214973e-06,0,0.00556495632921779,0,0,0,0,0,8.21516564387854e-06,0.000333212834336543,0,0,0,0,0,0,0,0.0363815669076064,0.00527087597951171,0,0,0,0,1.20904782302303e-06,0,0.00147250374100806,0.00112085577727552,0,0,0,0,0,0,0,0,0,0.000396616571170307,0,6.47517606658518e-05,1.53428740103755e-05,0,4.10231381849479e-05,2.6539149290806e-05,0.00545683476976923,0,4.5576971909393e-06,4.25694947000979e-06,0,4.13728660874285e-07,2.57177903991399e-06
"CbMPDiCbraya","Group","D7","HoS",0,0,0,0,0,0.00233615275534801,1.57659881936143e-06,2.19645642377099e-05,0.0016217955935623,0,0,0,0,4.47462502955805e-08,0,0,0,0,0,0,3.21236889798955e-07,2.54029850444555e-07,0,4.03139450944998e-06,0,7.49121448986579e-08,8.89339470106077e-07,5.29169419994825e-07,2.4824947864312e-05,1.06115115486434e-06,1.35425227475689e-06,3.73948784744269e-08,0.00262405879122119,0.0443113735553673,7.3319116454151e-06,7.30440870575671e-08,0,0,9.8917195707558e-07,7.68264831942694e-08,1.27014244931313e-05,4.27617019485221e-05,4.58312076037206e-05,0,0,0.000726676013669292,2.11498660821616e-05,1.44774290407188e-07,0,0,4.14760278930228e-05,0.000421195820886588,0.00644823067638364,0.0783393517168692,0.000426042040585738,0.000213676077069155,0,0,1.10412278780766e-05,0,0,6.48592353425283e-08,0,0,0,7.26771050884568e-07,4.66683279601916e-08,0,0,0,0.0426491027101956,0.000127113342886592,0.00449468780011409,8.2489897461811e-05,0.0595547249393364,1.69561764473365e-05,6.89023579911003e-08,0.00543941367497188,1.68627264452058e-06,0,5.66693886771436e-08,0,0,5.26849579872928e-06,0.00534926470482614,0,7.9308709761795e-07,0,6.43281517968587e-05,0,7.91453161699884e-07,0,0.0384673811559091,0.0316566250465147,0,5.17044419341095e-06,0,8.04261887831682e-07,3.72964066102271e-05,0.116159597544655,0.0372564687946593,0.00604992929332896,0,0,0,0,3.51835517779386e-08,0,0,0,2.72958487578496e-07,0.011884589569803,0,0,9.88315773945355e-06,0.000839354922702095,5.37501434689338e-05,8.5873531013037e-06,0.00582269081266261,7.26429936549061e-08,0.000120642849882046,0,0,1.66951201462259e-06,1.97737240212313e-05
"CbMPDiCbraya","Group","D7","DL",0,0,0,0,1.65010554320651e-05,0.00135939669351141,4.06254175288137e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61202411435459e-05,0.0109638412076013,0.00148572871923885,0,0,0,0,0,2.97719043913207e-06,0,6.8021870257017e-06,0,0,0,0,0,0,0,0,0.000112692014112395,0,0,0,1.62539016550955e-05,0,0,0,0,0,0,0,0,0,0,1.06828499548643e-05,0,0,0,0,0.0182022567046799,0,0.0159514559868775,0,0,0.00011608706448845,0,0.00517759098089619,0.000815546888372686,0,0,0,0,0,9.15980714735093e-05,0,0,0,0,0,0,0,0.01799981559329,0.0261457350548855,0,0,1.06119797520005e-05,9.64847889800477e-08,0,0,0.00126156246478328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036550885069384,2.92288633276978e-05,0,0,3.04416783106086e-07,0,0,0,0,0
"CbMPDiCbraya","Group","D7","HD",0,0,0,0,0,0,0,3.61721999280897e-08,2.08419368608112e-07,0,0,0,0,0,0,0,0,0,0,0,1.79992598704341e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52319109316248e-08,0,0,5.53648420856985e-08,0,0,0,0,0,1.87804699725249e-07,0,0,0,2.26183774306357e-06,5.4643733784472e-08,0,1.79738204990166e-06,0,0,2.7321866892236e-08,0,0,0,0,0,0,0,0,0,1.79237680635735e-08,0,5.17611679324365e-07,3.80520978882608e-08,0,0,1.10007807940432e-07,0,0,0,0,0,3.82679028730011e-08,1.96736224726281e-08,0,0,0,1.96874277978357e-06,0,0,0,0,0,0,0,0,0,0,0,1.66691085558105e-06,4.50413754673004e-07,0,0,0,0,3.59985197408683e-08,0,1.89696609521918e-07,0,0,7.67718364053584e-08,0,0,2.08409059442879e-07,0,0,1.86708310088149e-08,0,0,0,1.80484174064713e-08,0,0,0
