"Exp_slope","Power_slope","Zeta_order1","Zeta_order2","Zeta_order3","Zeta_last","Zeta_half_order","Last_over_first","Common_n","Iteration","Group","DeltaAIC_ExpMinusPower","PowerLaw_better"
-0.0423473013931004,-0.24706636260323,1,0.830800464603281,0.743340848974652,0.517531616123165,0.603512329230639,0.517531616123165,14,1,"D0",58.7796732357995,TRUE
-0.0890468728957195,-0.521619395643518,1,0.686104834202844,0.542404709590306,0.254591399305086,0.341841072153784,0.254591399305086,14,1,"D1",53.0512436652593,TRUE
-0.0730134169460114,-0.450804139990669,1,0.594298179174115,0.470013936437725,0.275699094131548,0.336226073257188,0.275699094131548,14,1,"D3",25.6127613215209,TRUE
-0.123461443306562,-0.71608138876745,1,0.554625121713729,0.408871578491832,0.141772151898734,0.233290014064698,0.141772151898734,14,1,"D5",57.3278334512304,TRUE
-0.135946521029388,-0.829326470197576,1,0.442838929026774,0.285831916702082,0.101519337016575,0.147145027624309,0.101519337016575,14,1,"D6",29.9401309925588,TRUE
-0.187450466321102,-1.07938281376635,1,0.397740488453231,0.260757600930387,0.0503959683225342,0.114116630669546,0.0503959683225342,14,1,"D7",50.4498697563605,TRUE
-0.0423613649112082,-0.247077165547399,1,0.830800464603281,0.743340848974652,0.517531616123165,0.603864061244343,0.517531616123165,14,2,"D0",59.2692585752122,TRUE
-0.0889736982682832,-0.521493211196556,1,0.686104834202844,0.542404709590306,0.254591399305086,0.340626235278191,0.254591399305086,14,2,"D1",52.3159786673208,TRUE
-0.075165405039252,-0.463689642259254,1,0.594296842398108,0.469418556127417,0.270886075949367,0.329050632911392,0.270886075949367,14,2,"D3",26.4148897508346,TRUE
-0.118357075340756,-0.691230932831482,1,0.566492829204694,0.420686657974794,0.154237288135593,0.240716949152542,0.154237288135593,14,2,"D5",54.5884316738012,TRUE
-0.148662040114541,-0.887808066399102,1,0.441656804733728,0.28586456278764,0.0861538461538462,0.142479316239316,0.0861538461538462,14,2,"D6",37.1222266778203,TRUE
-0.181947394303665,-1.08182701100595,1,0.37173633064044,0.233491394450299,0.0532724505327245,0.095261796042618,0.0532724505327245,14,2,"D7",40.6024725191465,TRUE
-0.0423170991162963,-0.246951423217795,1,0.830800464603281,0.743340848974652,0.517531616123165,0.603469102905723,0.517531616123165,14,3,"D0",58.2694098538385,TRUE
-0.0890427178640986,-0.521761914867838,1,0.686104834202844,0.542404709590306,0.254591399305086,0.340909254997518,0.254591399305086,14,3,"D1",52.6136794665849,TRUE
-0.0803913889169768,-0.491674245308725,1,0.584760945022954,0.456233904378009,0.249636098981077,0.315178311499272,0.249636098981077,14,3,"D3",28.1344244362962,TRUE
-0.104198525263522,-0.623727040954707,1,0.557600190736285,0.41553416997204,0.181459566074951,0.251538461538462,0.181459566074951,14,3,"D5",36.8239342332924,TRUE
-0.131668784414392,-0.799111740945917,1,0.462218766703921,0.306319549054862,0.110549589387239,0.161057485786481,0.110549589387239,14,3,"D6",31.5098258075244,TRUE
-0.204224940257626,-1.21038773319261,1,0.334141201264489,0.201159114857745,0.0383561643835616,0.0730109589041096,0.0383561643835616,14,3,"D7",42.4781744397289,TRUE
-0.0422959828549692,-0.24688969385737,1,0.830800464603281,0.743340848974652,0.517531616123165,0.603506407816267,0.517531616123165,14,4,"D0",57.7970893050931,TRUE
-0.0891969851013923,-0.522362674657225,1,0.686104834202844,0.542404709590306,0.254591399305086,0.340338161635305,0.254591399305086,14,4,"D1",53.0501502090201,TRUE
-0.0784582260698469,-0.479016830531834,1,0.590060267790874,0.466874981444646,0.259359320725589,0.325074488614435,0.259359320725589,14,4,"D3",28.5640865296514,TRUE
-0.111388260142461,-0.658446048916757,1,0.552012754085293,0.411274965679111,0.165227403569372,0.24262233736327,0.165227403569372,14,4,"D5",43.1022447666761,TRUE
-0.13589072402482,-0.826823312119377,1,0.451526667540296,0.297143231555497,0.104940374787053,0.149444633730835,0.104940374787053,14,4,"D6",31.1286794444967,TRUE
-0.164090917392431,-0.978665273361463,1,0.384931074397559,0.248395243607282,0.06703146374829,0.115121751025992,0.06703146374829,14,4,"D7",37.3002732661974,TRUE
-0.0423112386994793,-0.246954052822358,1,0.830800464603281,0.743340848974652,0.517531616123165,0.603142832973819,0.517531616123165,14,5,"D0",57.9847838934337,TRUE
-0.0891428558080673,-0.522436512549758,1,0.686104834202844,0.542404709590306,0.254591399305086,0.341654076982086,0.254591399305086,14,5,"D1",52.3466225535614,TRUE
-0.0790185839345473,-0.483876096651485,1,0.590912143557508,0.462881626841815,0.256678889470927,0.319504103370002,0.256678889470927,14,5,"D3",28.1362986327229,TRUE
-0.118632512976278,-0.69445540669654,1,0.556649913227704,0.41087245599405,0.151772634046294,0.236941693524758,0.151772634046294,14,5,"D5",51.0592371207782,TRUE
-0.173527587862907,-1.01573481905816,1,0.439894319682959,0.279519357788843,0.0647291941875826,0.121889696169089,0.0647291941875826,14,5,"D6",53.0381991182041,TRUE
-0.162490503334628,-1.00565181868501,1,0.338638373121132,0.203138815207781,0.0625798212005109,0.0885415070242656,0.0625798212005109,14,5,"D7",26.4117178971393,TRUE
-0.0423361910126694,-0.247019042988051,1,0.830800464603281,0.743340848974652,0.517531616123165,0.603929196802436,0.517531616123165,14,6,"D0",58.653592881426,TRUE
-0.0890235841278086,-0.521987006913017,1,0.686104834202844,0.542404709590306,0.254591399305086,0.341755155453274,0.254591399305086,14,6,"D1",51.728596423218,TRUE
-0.0768448288132874,-0.469818706798381,1,0.598150782361309,0.473567950541635,0.266358463726885,0.330682788051209,0.266358463726885,14,6,"D3",28.3582154788001,TRUE
-0.116016263506556,-0.686451057720313,1,0.551641766024768,0.403369444502651,0.156360664669028,0.232489239989104,0.156360664669028,14,6,"D5",43.8131243873331,TRUE
-0.150895530534144,-0.899106373749195,1,0.444696689720712,0.290731745947944,0.0864790665751544,0.1402306108442,0.0864790665751544,14,6,"D6",39.23459720596,TRUE
-0.196969195876297,-1.18031018575555,1,0.336069584126121,0.194808371840174,0.0395759717314488,0.0731660777385159,0.0395759717314488,14,6,"D7",36.6772906120876,TRUE
