"Model","AIC","Common_n","Iteration","Group"
"PowerLaw",-35.2972469069093,10,94,"D3"
"Exponential",-17.1136883720175,10,94,"D5"
"PowerLaw",-50.8679872044421,10,94,"D5"
"Exponential",-9.56688769697253,10,94,"D6"
"PowerLaw",-37.8127510128875,10,94,"D6"
"Exponential",-9.14539855597709,10,94,"D7"
"PowerLaw",-49.4400900754094,10,94,"D7"
"Exponential",-38.1862360371443,10,95,"D0"
"PowerLaw",-80.5308706200807,10,95,"D0"
"Exponential",-25.3262185764929,10,95,"D1"
"PowerLaw",-71.7653827652355,10,95,"D1"
"Exponential",-17.2294366014103,10,95,"D3"
"PowerLaw",-33.7581153919646,10,95,"D3"
"Exponential",-16.2207551362486,10,95,"D5"
"PowerLaw",-48.8655904320661,10,95,"D5"
"Exponential",-9.07268104408649,10,95,"D6"
"PowerLaw",-51.9645243579446,10,95,"D6"
"Exponential",-2.96693522454285,10,95,"D7"
"PowerLaw",-23.1790114667627,10,95,"D7"
"Exponential",-38.1595689310725,10,96,"D0"
"PowerLaw",-80.2961113102323,10,96,"D0"
"Exponential",-25.1594655893045,10,96,"D1"
"PowerLaw",-70.0255739588407,10,96,"D1"
"Exponential",-18.4676556182074,10,96,"D3"
"PowerLaw",-36.9536431770567,10,96,"D3"
"Exponential",-15.9586160422774,10,96,"D5"
"PowerLaw",-45.6707634708366,10,96,"D5"
"Exponential",-10.1231872541973,10,96,"D6"
"PowerLaw",-38.8891210160261,10,96,"D6"
"Exponential",-4.65353709131663,10,96,"D7"
"PowerLaw",-29.9909514543671,10,96,"D7"
"Exponential",-38.4029565081287,10,97,"D0"
"PowerLaw",-83.4271033829167,10,97,"D0"
"Exponential",-22.8059991858507,10,97,"D1"
"PowerLaw",-66.7334688193277,10,97,"D1"
"Exponential",-17.635085637286,10,97,"D3"
"PowerLaw",-39.2096902115708,10,97,"D3"
"Exponential",-15.682274512599,10,97,"D5"
"PowerLaw",-46.335019750079,10,97,"D5"
"Exponential",-8.6787395149288,10,97,"D6"
"PowerLaw",-34.4336369629218,10,97,"D6"
"Exponential",-4.48175714362017,10,97,"D7"
"PowerLaw",-24.5662109679068,10,97,"D7"
"Exponential",-38.9773593540761,10,98,"D0"
"PowerLaw",-84.4624417972206,10,98,"D0"
"Exponential",-23.8775415504199,10,98,"D1"
"PowerLaw",-78.5841085407475,10,98,"D1"
"Exponential",-17.8760443359942,10,98,"D3"
"PowerLaw",-39.0828796925496,10,98,"D3"
"Exponential",-16.6371002047482,10,98,"D5"
"PowerLaw",-45.6563662443603,10,98,"D5"
"Exponential",-10.5457841991126,10,98,"D6"
"PowerLaw",-49.7052409842053,10,98,"D6"
"Exponential",-4.32706175004396,10,98,"D7"
"PowerLaw",-41.2517262804434,10,98,"D7"
"Exponential",-37.9533591256563,10,99,"D0"
"PowerLaw",-79.0412869522158,10,99,"D0"
"Exponential",-25.2077965287705,10,99,"D1"
"PowerLaw",-64.8116578862002,10,99,"D1"
"Exponential",-17.9678527173515,10,99,"D3"
"PowerLaw",-38.3601211936598,10,99,"D3"
"Exponential",-15.5490041645939,10,99,"D5"
"PowerLaw",-45.0421572051974,10,99,"D5"
"Exponential",-7.43689651589583,10,99,"D6"
"PowerLaw",-45.0347191914071,10,99,"D6"
"Exponential",-2.52528252346413,10,99,"D7"
"PowerLaw",-22.6861917402069,10,99,"D7"
"Exponential",-38.7005195525597,10,100,"D0"
"PowerLaw",-83.4228391815045,10,100,"D0"
"Exponential",-24.0547497779503,10,100,"D1"
"PowerLaw",-63.5001586617408,10,100,"D1"
"Exponential",-17.7956576069494,10,100,"D3"
"PowerLaw",-33.9145541434069,10,100,"D3"
"Exponential",-16.0178898965556,10,100,"D5"
"PowerLaw",-42.4179075395994,10,100,"D5"
"Exponential",-8.421524679695,10,100,"D6"
"PowerLaw",-42.6937038609196,10,100,"D6"
"Exponential",-5.56427032784556,10,100,"D7"
"PowerLaw",-25.3471788963993,10,100,"D7"
