"Exp_slope","Power_slope","Zeta_order1","Zeta_order2","Zeta_order3","Zeta_last","Zeta_half_order","Last_over_first","Common_n","Iteration","Group","DeltaAIC_ExpMinusPower","PowerLaw_better"
-0.132166573846079,-0.67895654005557,1,0.563592881324347,0.422033108674721,0.176289716433208,0.27248767631412,0.176289716433208,12,7,"D5",42.7325874338834,TRUE
-0.161908001327125,-0.857059854366985,1,0.450106602355737,0.295082310999266,0.110726643598616,0.1680123029604,0.110726643598616,12,7,"D6",27.9620946185379,TRUE
-0.220333469867328,-1.1249664292531,1,0.389649507119387,0.244016976998905,0.0542168674698795,0.11907369738695,0.0542168674698795,12,7,"D7",43.3540921779574,TRUE
-0.0480719815148017,-0.246163009630822,1,0.833114934457976,0.746551161240983,0.54075859694003,0.629462828213259,0.54075859694003,12,8,"D0",49.9777953620499,TRUE
-0.1051292085351,-0.538589153196747,1,0.683094132545378,0.537960013814805,0.265934993668214,0.364272283225428,0.265934993668214,12,8,"D1",48.0508320854881,TRUE
-0.088123081776467,-0.474669621107875,1,0.589728046154811,0.467267292376513,0.284203265118418,0.352246971239843,0.284203265118418,12,8,"D3",22.2613818350729,TRUE
-0.141044233995809,-0.729150284285417,1,0.542816023027105,0.394213240585272,0.158311345646438,0.242517047596203,0.158311345646438,12,8,"D5",39.8651738897481,TRUE
-0.181429131732343,-0.942901852079719,1,0.439877894423349,0.284252847889212,0.0884520884520884,0.154397608943063,0.0884520884520884,12,8,"D6",35.0999958686371,TRUE
-0.241719046913094,-1.24809190351746,1,0.355963064117571,0.207023019898556,0.0429184549356223,0.089227653605336,0.0429184549356223,12,8,"D7",40.9952801507398,TRUE
-0.0486245848150914,-0.249563657643425,1,0.828755150736269,0.740711149855532,0.535613662201572,0.623248878055857,0.535613662201572,12,9,"D0",47.108194230863,TRUE
-0.107257534900504,-0.547916628412854,1,0.682568367567049,0.536659396495937,0.260058001581861,0.361209473363441,0.260058001581861,12,9,"D1",51.5755806489948,TRUE
-0.0953614360799059,-0.50766003220129,1,0.588010306787986,0.461160318866253,0.263064658990257,0.339315909953642,0.263064658990257,12,9,"D3",25.0407540554309,TRUE
-0.128225432234891,-0.663080674728215,1,0.563042263462839,0.420234698979442,0.182465221611129,0.273710437087985,0.182465221611129,12,9,"D5",38.062894234417,TRUE
-0.178480076971731,-0.935261386459957,1,0.426049313005835,0.272998306041784,0.0894409937888199,0.149896480331263,0.0894409937888199,12,9,"D6",31.1804135872225,TRUE
-0.222221985276927,-1.13445865156849,1,0.379264097031897,0.23808968452971,0.053880692751764,0.118107678082021,0.053880692751764,12,9,"D7",43.4060729442896,TRUE
-0.049000053567746,-0.251329625785593,1,0.828612832166107,0.740138990457305,0.533583378571781,0.621834563797748,0.533583378571781,12,10,"D0",47.8697832807702,TRUE
-0.105079868548767,-0.536694719228551,1,0.685151867922531,0.541598437545099,0.266059900518573,0.368585007964837,0.266059900518573,12,10,"D1",52.6366177454733,TRUE
-0.0940977059897185,-0.501164618267267,1,0.58822332546594,0.462806217953935,0.265890778871979,0.343016428513295,0.265890778871979,12,10,"D3",24.6688377868945,TRUE
-0.148222114097028,-0.757652174003472,1,0.544301242683736,0.39250929850359,0.144624167459562,0.239886976328461,0.144624167459562,12,10,"D5",47.568137029639,TRUE
-0.183015371846892,-0.949904268375766,1,0.439661798616449,0.284550345887779,0.0876249039200615,0.15363806063268,0.0876249039200615,12,10,"D6",36.1308588409879,TRUE
-0.241905387560695,-1.26324453582524,1,0.339886528565774,0.195619474864758,0.0435413642960813,0.0809190809190809,0.0435413642960813,12,10,"D7",33.8803940340563,TRUE
-0.0474878125092366,-0.244316956383284,1,0.829515169461868,0.742237596575767,0.541901095647024,0.627201196789589,0.541901095647024,12,11,"D0",44.4565323431356,TRUE
-0.10680932685174,-0.546318393340611,1,0.681096681096681,0.53503308285917,0.260551043159739,0.360693826532336,0.260551043159739,12,11,"D1",50.142809869271,TRUE
-0.095945042706119,-0.513591123087522,1,0.582716814502072,0.453724290196382,0.26075841499787,0.330482683060442,0.26075841499787,12,11,"D3",24.099316839753,TRUE
-0.129756109830145,-0.67076142475944,1,0.569277022190408,0.422121689334288,0.181417322834646,0.271037938439513,0.181417322834646,12,11,"D5",39.3538579146674,TRUE
-0.164972649124126,-0.86728500751292,1,0.450748268930087,0.300469064105428,0.108108108108108,0.169474669474669,0.108108108108108,12,11,"D6",30.405757257493,TRUE
-0.251096791953327,-1.30003096188489,1,0.330405504318548,0.194027228809837,0.0386473429951691,0.0789781876738399,0.0386473429951691,12,11,"D7",38.7299435934964,TRUE
-0.0484676838062407,-0.248717456690795,1,0.83009144329573,0.742390274778799,0.537454940496766,0.624622032453744,0.537454940496766,12,12,"D0",47.4088429398009,TRUE
-0.105079868548767,-0.536694719228551,1,0.685151867922531,0.541598437545099,0.266059900518573,0.368585007964837,0.266059900518573,12,12,"D1",52.6366177454733,TRUE
-0.0916016990964163,-0.491959384640664,1,0.590648357378759,0.46432585897213,0.275334608030593,0.342951503563358,0.275334608030593,12,12,"D3",23.3200970980905,TRUE
-0.134508935279212,-0.694642900387126,1,0.557512780617915,0.407940653478551,0.168704156479218,0.258978185628552,0.168704156479218,12,12,"D5",39.1522144654225,TRUE
-0.165329650387318,-0.87151590012643,1,0.450983186092904,0.296622969506982,0.108150470219436,0.166871921182266,0.108150470219436,12,12,"D6",29.5792380091032,TRUE
-0.225916081106257,-1.20743273270202,1,0.315897065897066,0.178030303030303,0.0476190476190476,0.0763416477702192,0.0476190476190476,12,12,"D7",25.5422355187858,TRUE
-0.0478226309823377,-0.245183665340747,1,0.83264188182221,0.746042614895074,0.541722049918771,0.629433137629859,0.541722049918771,12,13,"D0",48.3706998354793,TRUE
-0.0920479865847231,-0.472642028978658,1,0.707127492020424,0.572826233407825,0.310318393213063,0.40894256762811,0.310318393213063,12,13,"D1",46.4674170933246,TRUE
-0.0965526906035749,-0.515192998573265,1,0.585692681712896,0.457658071555734,0.260265319014529,0.332269541366193,0.260265319014529,12,13,"D3",24.911447369639,TRUE
-0.134416862621095,-0.690694916922328,1,0.555046009051944,0.41257081197734,0.170128585558853,0.266026093919269,0.170128585558853,12,13,"D5",41.6636894440563,TRUE
-0.167690731938994,-0.882594206754952,1,0.463471074380165,0.301134986225895,0.106666666666667,0.164885215794307,0.106666666666667,12,13,"D6",30.3952533742718,TRUE
-0.212650539076873,-1.07043577518675,1,0.399774138904574,0.263466967814794,0.0579710144927536,0.141485843349197,0.0579710144927536,12,13,"D7",33.311449467174,TRUE
-0.0475897958799522,-0.244956152729713,1,0.829081196773352,0.741613683576291,0.54129983183302,0.626078343458895,0.54129983183302,12,14,"D0",44.073642740435,TRUE
-0.105702644960552,-0.540125707420883,1,0.684029173605927,0.539705966806409,0.264687302590019,0.366090058604272,0.264687302590019,12,14,"D1",51.6490252238366,TRUE
-0.0949811929786662,-0.507071943304347,1,0.589853761495553,0.462788331071913,0.266169154228856,0.337724257500377,0.266169154228856,12,14,"D3",24.8119118119966,TRUE
-0.135273228971716,-0.700855047151693,1,0.555589680589681,0.406750614250614,0.17027027027027,0.254119866619867,0.17027027027027,12,14,"D5",38.5096125860416,TRUE
-0.151120684754401,-0.798751857636406,1,0.475985663082437,0.321720430107527,0.129032258064516,0.191234929944607,0.129032258064516,12,14,"D6",28.4616880539328,TRUE
-0.187135971805415,-0.98465282423337,1,0.375366568914956,0.241285222491394,0.0757363253856942,0.130607821351159,0.0757363253856942,12,14,"D7",28.5518348290006,TRUE
-0.0482913096988743,-0.247969884522369,1,0.82919946264189,0.741770576938682,0.537935138351681,0.624789571234082,0.537935138351681,12,15,"D0",46.6809569687275,TRUE
-0.105790794863196,-0.542210791782573,1,0.68016077123874,0.534189943594965,0.263043362878828,0.361204529773077,0.263043362878828,12,15,"D1",47.7636004000612,TRUE
-0.0942922561152877,-0.508065477902205,1,0.583172744111209,0.451159048812887,0.264251903683886,0.328516102132072,0.264251903683886,12,15,"D3",22.7690038887953,TRUE
-0.149604385072934,-0.763616335528919,1,0.541166103686297,0.391775591129388,0.14345718901454,0.239149864674905,0.14345718901454,12,15,"D5",49.4613797647217,TRUE
-0.20125992555681,-1.02722742930495,1,0.445225238553147,0.287107034543975,0.0732302685109845,0.145620449526064,0.0732302685109845,12,15,"D6",50.4333202249051,TRUE
-0.282328348349073,-1.43831568913022,1,0.322661295923328,0.179512466143482,0.027501909854851,0.0696973004077664,0.027501909854851,12,15,"D7",53.8129319284092,TRUE
-0.0493067535058812,-0.252538819533965,1,0.828968711700671,0.740818974839593,0.532315622521808,0.621775775770621,0.532315622521808,12,16,"D0",49.7595547776043,TRUE
-0.106246360358389,-0.541462756140139,1,0.686513820767271,0.542520246378465,0.263488080301129,0.368034621171384,0.263488080301129,12,16,"D1",55.8567617175787,TRUE
-0.093711990239643,-0.503509186038785,1,0.585871118129183,0.457241145950823,0.267990074441687,0.334356503711342,0.267990074441687,12,16,"D3",23.3532566176286,TRUE
-0.122082843831953,-0.634378690741327,1,0.565399624223154,0.425125018066195,0.194594594594595,0.284021225197696,0.194594594594595,12,16,"D5",34.6862800564384,TRUE
-0.181609937851463,-0.949697591338721,1,0.436108294844354,0.280027036160865,0.0892193308550186,0.148124902771743,0.0892193308550186,12,16,"D6",33.0585019595865,TRUE
-0.211006091495727,-1.0945972798083,1,0.359170653907496,0.226564593301435,0.0589473684210526,0.11444976076555,0.0589473684210526,12,16,"D7",34.5551002981547,TRUE
-0.0494827403414181,-0.253083094483653,1,0.829823000098883,0.741773414956447,0.531592999110056,0.62238908130335,0.531592999110056,12,17,"D0",51.6410912908659,TRUE
-0.104885087361638,-0.535722461256065,1,0.685986586318812,0.542578130617998,0.267046353425091,0.36932550126665,0.267046353425091,12,17,"D1",52.4444440832563,TRUE
-0.0886419830303668,-0.47661201868939,1,0.593810014757313,0.471841833949906,0.28552368245497,0.353072322385198,0.28552368245497,12,17,"D3",22.9150412355342,TRUE
-0.141858060861862,-0.720996939922586,1,0.557010264921015,0.414954822054214,0.158215010141988,0.262655532432409,0.158215010141988,12,17,"D5",49.8149272004833,TRUE
-0.187320262152169,-0.962880886772738,1,0.462160685006376,0.301147750045546,0.0865731462925852,0.158384301069672,0.0865731462925852,12,17,"D6",43.8737224545156,TRUE
-0.251583777548105,-1.29749829963474,1,0.35542618301239,0.205329153605016,0.0394088669950739,0.0822404196788433,0.0394088669950739,12,17,"D7",42.4075455541255,TRUE
-0.0486131389700124,-0.249246323158395,1,0.829694480310603,0.742125366097257,0.536249814420745,0.624619602696507,0.536249814420745,12,18,"D0",48.3837627290199,TRUE
-0.1051292085351,-0.538589153196747,1,0.683094132545378,0.537960013814805,0.265934993668214,0.364272283225428,0.265934993668214,12,18,"D1",48.0508320854881,TRUE
-0.0879377645701572,-0.473754452028241,1,0.595416144549093,0.47299810016573,0.288128056914184,0.35354241134588,0.288128056914184,12,18,"D3",22.6193172432989,TRUE
-0.132494946587388,-0.680402831005949,1,0.565465439637625,0.420710415412402,0.174077578051088,0.271625567746665,0.174077578051088,12,18,"D5",42.1353972562154,TRUE
-0.149756736389437,-0.809589347640746,1,0.462560800164417,0.303370555593615,0.13112283345893,0.170910852523513,0.13112283345893,12,18,"D6",22.8588306142717,TRUE
-0.207025272810999,-1.1108078675058,1,0.329617834394904,0.19203821656051,0.0573248407643312,0.09043345189842,0.0573248407643312,12,18,"D7",24.3067927149255,TRUE
-0.0487106482401741,-0.24859836885067,1,0.834874469114564,0.748416751787538,0.538734476641041,0.63004997171171,0.538734476641041,12,19,"D0",55.2095699815169,TRUE
-0.106564897353137,-0.544221554668557,1,0.683554733720724,0.538274562029634,0.261790588607261,0.363829351867503,0.261790588607261,12,19,"D1",52.3674385559464,TRUE
-0.0917918412867554,-0.493310057254186,1,0.590802230468826,0.463607219879928,0.274417610600556,0.341295592631348,0.274417610600556,12,19,"D3",23.2304560965464,TRUE
-0.122585791563555,-0.637247328713507,1,0.564827096893605,0.42559151062714,0.195453003053953,0.282796945165456,0.195453003053953,12,19,"D5",35.1027439653124,TRUE
-0.214666560908359,-1.09088242965456,1,0.425691699604743,0.270450592885375,0.0626086956521739,0.133026538678713,0.0626086956521739,12,19,"D6",54.5517710041652,TRUE
-0.233255659977822,-1.18365061817358,1,0.368316368316368,0.228746928746929,0.0463320463320463,0.111216968359826,0.0463320463320463,12,19,"D7",42.7367683186676,TRUE
-0.0495617209547265,-0.25343707597965,1,0.829575757575758,0.741400673400673,0.530962962962963,0.622124098124098,0.530962962962963,12,20,"D0",51.8840495003739,TRUE
-0.106211731198208,-0.543680114685396,1,0.682608904011118,0.536897493650261,0.263152345809172,0.361901567067619,0.263152345809172,12,20,"D1",48.7809051988632,TRUE
-0.0926623642019218,-0.494572302532206,1,0.596227726403985,0.47158825459951,0.275217668294755,0.347135769306081,0.275217668294755,12,20,"D3",24.8419329235861,TRUE
-0.119876295702364,-0.622818413895824,1,0.570524522331751,0.432621394669587,0.200803212851406,0.290712634086128,0.200803212851406,12,20,"D5",34.8606459654452,TRUE
-0.135773716938192,-0.731030786945427,1,0.475209661187521,0.325823549144582,0.150553505535055,0.203483969904634,0.150553505535055,12,20,"D6",23.2868793349712,TRUE
-0.238357477017981,-1.23690718640665,1,0.342284050469104,0.20109996764801,0.0427046263345196,0.0867611036650183,0.0427046263345196,12,20,"D7",37.0083493479194,TRUE
-0.0492988231222564,-0.251910118254385,1,0.831650328331255,0.744006222424868,0.533412007670748,0.62466082867322,0.533412007670748,12,21,"D0",53.0159757620703,TRUE
-0.10669456326752,-0.54474264708627,1,0.685327917811492,0.540161987815076,0.262391590013141,0.364020683652747,0.262391590013141,12,21,"D1",52.0681852373036,TRUE
-0.0922652335605484,-0.49500891904048,1,0.59535500995355,0.46769172433406,0.275286757038582,0.34211773627832,0.275286757038582,12,21,"D3",23.8263529916562,TRUE
-0.154947263685203,-0.788177680961259,1,0.548504992949437,0.392696192696193,0.136752136752137,0.232771343882455,0.136752136752137,12,21,"D5",57.4541622440651,TRUE
-0.158174195264612,-0.836752737337542,1,0.457502784498982,0.304205553635211,0.11660329531052,0.175733434288567,0.11660329531052,12,21,"D6",28.1646999037718,TRUE
-0.210498735856774,-1.11214807042866,1,0.331052965653431,0.199139572607377,0.0558572536850271,0.0987879459562935,0.0558572536850271,12,21,"D7",27.9024408344891,TRUE
-0.047937712866037,-0.24644294700447,1,0.829413638831675,0.741790180795068,0.539612024285503,0.625460032834533,0.539612024285503,12,22,"D0",45.3191392441696,TRUE
-0.106661226136408,-0.545470424289428,1,0.684153904266459,0.538379960122978,0.262557197706832,0.361877485056363,0.262557197706832,12,22,"D1",49.4934378853146,TRUE
-0.0915192360434424,-0.490065538957387,1,0.590104673565456,0.466359465310743,0.275289490932925,0.346532209324431,0.275289490932925,12,22,"D3",23.7220075909785,TRUE
-0.119977912646691,-0.623659141823558,1,0.570643756757547,0.431489436311037,0.200578592092575,0.289980671851453,0.200578592092575,12,22,"D5",34.7019328215088,TRUE
-0.177777741087185,-0.928021999768004,1,0.447287691732136,0.288709315375982,0.0938271604938272,0.156325156325156,0.0938271604938272,12,22,"D6",33.6736554261617,TRUE
-0.227371494058153,-1.20940273364254,1,0.31040131040131,0.176945126945127,0.045045045045045,0.0773760773760774,0.045045045045045,12,22,"D7",26.6525470427309,TRUE
-0.0486056728077376,-0.248661983959754,1,0.832844286199925,0.745840117371312,0.537886242865578,0.627462382136659,0.537886242865578,12,23,"D0",51.3175124666833,TRUE
-0.0951996790789112,-0.487699756146017,1,0.703706818415422,0.567331034676086,0.299722479185939,0.400199964492286,0.299722479185939,12,23,"D1",48.9252262138498,TRUE
-0.0961966410542106,-0.5126971110594,1,0.584703191884443,0.458704872852368,0.260589120619222,0.334523786254597,0.260589120619222,12,23,"D3",24.992518147567,TRUE
-0.128637134602135,-0.663887650082205,1,0.574050098508303,0.429389248522375,0.185758513931889,0.276711833058582,0.185758513931889,12,23,"D5",40.8399028081773,TRUE
-0.168825575209756,-0.886571404809433,1,0.452848685946985,0.296798763244222,0.104520945665699,0.164942067472138,0.104520945665699,12,23,"D6",31.1108775825998,TRUE
-0.205487342923529,-1.07079508338335,1,0.372478585244543,0.233434650455927,0.0638297872340425,0.117356807326412,0.0638297872340425,12,23,"D7",33.6045423203783,TRUE
-0.049000053567746,-0.251329625785593,1,0.828612832166107,0.740138990457305,0.533583378571781,0.621834563797748,0.533583378571781,12,24,"D0",47.8697832807702,TRUE
-0.105252479797052,-0.540024364663221,1,0.679195897755247,0.533807517538653,0.264583110349995,0.361551324625284,0.264583110349995,12,24,"D1",46.6455142810061,TRUE
-0.0936607891235061,-0.50056932475828,1,0.58875019626315,0.463966085727744,0.269430051813472,0.340937128501895,0.269430051813472,12,24,"D3",24.3676481037581,TRUE
-0.143452705162063,-0.738107045658687,1,0.548493615031706,0.3974401683177,0.154291224686596,0.242795777029143,0.154291224686596,12,24,"D5",43.5843308056124,TRUE
-0.190669696901383,-0.982583263149582,1,0.451347647327547,0.291365920511649,0.083494395052184,0.150999754014829,0.083494395052184,12,24,"D6",42.4615228841357,TRUE
-0.226497620391033,-1.1784381342649,1,0.361071741918067,0.218343794290342,0.0534521158129176,0.0981594500525458,0.0534521158129176,12,24,"D7",35.3873441337691,TRUE
-0.049718768573017,-0.254086328255525,1,0.828986679246131,0.740796549632725,0.529577464788732,0.621727815056206,0.529577464788732,12,25,"D0",52.6165294096137,TRUE
-0.104841438745202,-0.536124120222972,1,0.685770647403857,0.541666468130119,0.267309607421773,0.36792611445371,0.267309607421773,12,25,"D1",50.4799539765631,TRUE
-0.0908701815579511,-0.487129163566528,1,0.596198134197275,0.46933916234045,0.278231000429369,0.348195814490361,0.278231000429369,12,25,"D3",23.6540500704094,TRUE
-0.13362255378621,-0.695662451841206,1,0.542639454117071,0.396322021969952,0.169639851901717,0.25092779990121,0.169639851901717,12,25,"D5",34.9732128869748,TRUE
-0.166851445467315,-0.880756908172648,1,0.465674230380113,0.303815580286169,0.109697933227345,0.163901678607561,0.109697933227345,12,25,"D6",29.4798921391826,TRUE
-0.204304137477205,-1.08369305501316,1,0.364124684626028,0.220232766338406,0.0644583706356312,0.103721703542653,0.0644583706356312,12,25,"D7",27.7327068105858,TRUE
-0.0473378279941544,-0.243648259598537,1,0.829147016378113,0.741989201145524,0.542406409178577,0.62753072060228,0.542406409178577,12,26,"D0",43.9869281487004,TRUE
-0.105543414131023,-0.541523610855503,1,0.679551116186511,0.533543416354674,0.263952933693751,0.360654451288892,0.263952933693751,12,26,"D1",46.4684433067029,TRUE
-0.0942812343683141,-0.504379973611441,1,0.586049785877706,0.458550225855023,0.265863626586363,0.337315942822503,0.265863626586363,12,26,"D3",24.0487116378998,TRUE
-0.137798936577402,-0.70735202431514,1,0.559474796928897,0.412462445754979,0.165238678090575,0.259410418223148,0.165238678090575,12,26,"D5",44.595879339949,TRUE
-0.160088206752342,-0.853972325915322,1,0.449202517117188,0.29497763881743,0.114932520679147,0.163867042839616,0.114932520679147,12,26,"D6",26.052242550246,TRUE
-0.264748254809926,-1.34295754279272,1,0.343801652892562,0.200073461891644,0.0323232323232323,0.0838952293497748,0.0323232323232323,12,26,"D7",52.6612461014019,TRUE
-0.048252766849754,-0.247271882718093,1,0.832406785730272,0.7453578622264,0.53943870014771,0.627505483192337,0.53943870014771,12,27,"D0",49.0170720169356,TRUE
-0.106295952900212,-0.543378603441861,1,0.682736212714007,0.537515260461226,0.262662577984562,0.363431746428468,0.262662577984562,12,27,"D1",50.9565083381751,TRUE
-0.0876615774114458,-0.471908538067907,1,0.595571095571096,0.473264235764236,0.288461538461538,0.355572998430141,0.288461538461538,12,27,"D3",22.6264708250017,TRUE
-0.141113167401462,-0.722446317150591,1,0.555186170212766,0.408710106382979,0.159574468085106,0.255025559546836,0.159574468085106,12,27,"D5",47.0827826994318,TRUE
-0.157580312168466,-0.837163914676291,1,0.455926621099975,0.298905691114495,0.116867939228672,0.172681233842122,0.116867939228672,12,27,"D6",26.8673390177975,TRUE
-0.208426674929786,-1.11400128541313,1,0.333707444818556,0.198294051627385,0.0592592592592593,0.0928330928330928,0.0592592592592593,12,27,"D7",25.3979418894288,TRUE
-0.0493497864652057,-0.252014304104399,1,0.831859833929003,0.744441458630049,0.533254507833284,0.625082376486456,0.533254507833284,12,28,"D0",54.0146239302772,TRUE
-0.105674479144842,-0.541213824818637,1,0.68205284523343,0.536963116717228,0.264410027143541,0.362851157039246,0.264410027143541,12,28,"D1",48.3799196073394,TRUE
-0.0966950948396567,-0.518850089012839,1,0.57966532928858,0.449374694197084,0.258342303552207,0.324845875330267,0.258342303552207,12,28,"D3",23.7284969980521,TRUE
-0.132250037252446,-0.688603296349382,1,0.548996068309373,0.402851226027192,0.174314955430835,0.254783842766675,0.174314955430835,12,28,"D5",35.2374826360661,TRUE
-0.162511468165481,-0.857614173570394,1,0.468941324420029,0.307336929542973,0.113578449217328,0.171431408053177,0.113578449217328,12,28,"D6",29.3996404133708,TRUE
-0.234282825066829,-1.19617599938301,1,0.349660889223813,0.216660957731041,0.0452147701582517,0.104140772565791,0.0452147701582517,12,28,"D7",41.216308971406,TRUE
