"Common_n","Iteration","Group","Order","Zeta","Ratio"
8,4,"D6",3,0.289018346230763,0.638248847926267
8,4,"D6",4,0.215355186505521,0.745126353790614
8,4,"D6",5,0.174680462568472,0.811127260981912
8,4,"D6",6,0.150073906616816,0.859133897461424
8,4,"D6",7,0.133901399878271,0.892236384704519
8,4,"D6",8,0.121728545343883,0.909090909090909
8,4,"D7",1,1,NA
8,4,"D7",2,0.343950786056049,0.343950786056049
8,4,"D7",3,0.197539302802461,0.574324324324324
8,4,"D7",4,0.133971291866029,0.678200692041522
8,4,"D7",5,0.0974709501025291,0.727551020408163
8,4,"D7",6,0.0738209159261791,0.757363253856942
8,4,"D7",7,0.0574162679425837,0.777777777777778
8,4,"D7",8,0.045933014354067,0.8
8,5,"D0",1,1,NA
8,5,"D0",2,0.836613118439992,0.836613118439992
8,5,"D0",3,0.750302062429738,0.896832772391621
8,5,"D0",4,0.696506582334338,0.928301569742204
8,5,"D0",5,0.658958383677072,0.94609067651389
8,5,"D0",6,0.629991909980143,0.956042028731325
8,5,"D0",7,0.606016032948445,0.961942563623628
8,5,"D0",8,0.585423255129808,0.966019417475728
8,5,"D1",1,1,NA
8,5,"D1",2,0.673818190039111,0.673818190039111
8,5,"D1",3,0.521465873895056,0.77389699714813
8,5,"D1",4,0.433965591300613,0.832203242868291
8,5,"D1",5,0.377727036375557,0.87040780178791
8,5,"D1",6,0.33872900323288,0.896756045008379
8,5,"D1",7,0.31009653426175,0.91547086698258
8,5,"D1",8,0.288020256369679,0.928808369482011
8,5,"D3",1,1,NA
8,5,"D3",2,0.586189465170357,0.586189465170357
8,5,"D3",3,0.467091295116773,0.796826491893757
8,5,"D3",4,0.412860175917501,0.883896103896104
8,5,"D3",5,0.381407340006066,0.923817220099912
8,5,"D3",6,0.360024264482863,0.943936381709741
8,5,"D3",7,0.343949044585987,0.955349620893008
8,5,"D3",8,0.331210191082803,0.962962962962963
8,5,"D5",1,1,NA
8,5,"D5",2,0.566273932253314,0.566273932253314
8,5,"D5",3,0.416715758468336,0.735890767230169
8,5,"D5",4,0.339970544918999,0.815833186075278
8,5,"D5",5,0.291089837997055,0.85622075896725
8,5,"D5",6,0.255817378497791,0.878826207943334
8,5,"D5",7,0.228350515463918,0.892630972941854
8,5,"D5",8,0.206185567010309,0.90293453724605
8,5,"D6",1,1,NA
8,5,"D6",2,0.426911434430231,0.426911434430231
8,5,"D6",3,0.262083780880773,0.613906678865508
8,5,"D6",4,0.187247339127038,0.714456035767511
8,5,"D6",5,0.14500537056928,0.774405506883605
8,5,"D6",6,0.117566643882433,0.810774410774411
8,5,"D6",7,0.0977443609022556,0.831395348837209
8,5,"D6",8,0.0820232399179768,0.839160839160839
8,5,"D7",1,1,NA
8,5,"D7",2,0.297959183673469,0.297959183673469
8,5,"D7",3,0.164723032069971,0.552837573385519
8,5,"D7",4,0.110787172011662,0.672566371681416
8,5,"D7",5,0.0798833819241982,0.721052631578947
8,5,"D7",6,0.0577259475218659,0.722627737226277
8,5,"D7",7,0.0397959183673469,0.689393939393939
8,5,"D7",8,0.0244897959183673,0.615384615384615
8,6,"D0",1,1,NA
8,6,"D0",2,0.827956421121596,0.827956421121596
8,6,"D0",3,0.739350966364799,0.892982948744129
8,6,"D0",4,0.685621294897129,0.927328597767519
8,6,"D0",5,0.648780023881733,0.946265859462659
8,6,"D0",6,0.621643612693247,0.958173170890612
8,6,"D0",7,0.600636141726459,0.966206568300809
8,6,"D0",8,0.583475109105703,0.971428571428571
8,6,"D1",1,1,NA
8,6,"D1",2,0.6795722337518,0.6795722337518
8,6,"D1",3,0.532065457762052,0.782941726186503
8,6,"D1",4,0.446573447192642,0.839320502163395
8,6,"D1",5,0.390228966080359,0.87382930743758
8,6,"D1",6,0.349743136120845,0.896251089799477
8,6,"D1",7,0.318964832896721,0.911997405966278
8,6,"D1",8,0.294673334921013,0.923842707814833
8,6,"D3",1,1,NA
8,6,"D3",2,0.588645881805491,0.588645881805491
8,6,"D3",3,0.462633783154956,0.785928853754941
8,6,"D3",4,0.402345276872964,0.869684168175417
8,6,"D3",5,0.366030711959051,0.909742783123612
8,6,"D3",6,0.340902745463006,0.931350114416476
8,6,"D3",7,0.32214983713355,0.944990444990445
8,6,"D3",8,0.307491856677524,0.954499494438827
8,6,"D5",1,1,NA
8,6,"D5",2,0.535782573067468,0.535782573067468
8,6,"D5",3,0.383638350177547,0.716033647718583
8,6,"D5",4,0.30598197213876,0.797579209683161
8,6,"D5",5,0.25717017208413,0.840474915193715
8,6,"D5",6,0.22288992078667,0.866702071163038
8,6,"D5",7,0.196940726577438,0.883578431372549
8,6,"D5",8,0.175908221797323,0.893203883495146
8,6,"D6",1,1,NA
8,6,"D6",2,0.461878453038674,0.461878453038674
8,6,"D6",3,0.305051302288871,0.660457963089542
8,6,"D6",4,0.238421468034728,0.781578266494178
8,6,"D6",5,0.202683504340963,0.85010593220339
8,6,"D6",6,0.179636937647987,0.886292834890966
8,6,"D6",7,0.162983425414365,0.907293497363796
8,6,"D6",8,0.150276243093923,0.922033898305085
8,6,"D7",1,1,NA
8,6,"D7",2,0.307473982970672,0.307473982970672
8,6,"D7",3,0.183380637023021,0.596410256410256
8,6,"D7",4,0.130432040365815,0.711263972484953
8,6,"D7",5,0.0998107852412488,0.765232108317215
8,6,"D7",6,0.0791548407442447,0.79304897314376
8,6,"D7",7,0.0640176600441501,0.808764940239044
8,6,"D7",8,0.0529801324503311,0.827586206896552
8,7,"D0",1,1,NA
8,7,"D0",2,0.851894830380011,0.851894830380011
8,7,"D0",3,0.77112539856777,0.905188494011388
8,7,"D0",4,0.716474831425435,0.92912881971747
8,7,"D0",5,0.676002299932047,0.94351157958631
8,7,"D0",6,0.644691861376823,0.953682940785302
8,7,"D0",7,0.619831686791072,0.96143867159629
8,7,"D0",8,0.599487742407611,0.967178276269186
8,7,"D1",1,1,NA
8,7,"D1",2,0.675003678093276,0.675003678093276
8,7,"D1",3,0.52634080646439,0.779759908792167
8,7,"D1",4,0.441814827808649,0.83940827384536
8,7,"D1",5,0.387354149455076,0.87673415438841
8,7,"D1",6,0.349317006371589,0.901802670406404
8,7,"D1",7,0.321239008159708,0.91962029417482
8,7,"D1",8,0.299770260635348,0.933168927250308
8,7,"D3",1,1,NA
8,7,"D3",2,0.589000387613592,0.589000387613592
8,7,"D3",3,0.459881993195228,0.780783854928342
8,7,"D3",4,0.398328954735346,0.866154710619966
8,7,"D3",5,0.361988027046815,0.908766542686619
8,7,"D3",6,0.337568370730867,0.932540154669839
8,7,"D3",7,0.319867350015074,0.947563153865782
8,7,"D3",8,0.306300874283992,0.957587181903864
8,7,"D5",1,1,NA
8,7,"D5",2,0.545668582508137,0.545668582508137
8,7,"D5",3,0.395540475036355,0.724873096446701
8,7,"D5",4,0.3214735821619,0.812745098039216
8,7,"D5",5,0.274911709715394,0.855161123556781
8,7,"D5",6,0.240426563257392,0.87455919395466
8,7,"D5",7,0.211827435773146,0.881048387096774
8,7,"D5",8,0.186136694134755,0.878718535469108
8,7,"D6",1,1,NA
8,7,"D6",2,0.461161769672408,0.461161769672408
8,7,"D6",3,0.308257345491388,0.668436470157452
8,7,"D6",4,0.243161094224924,0.788824979457683
8,7,"D6",5,0.210064167510976,0.863888888888889
8,7,"D6",6,0.190138466734211,0.905144694533762
8,7,"D6",7,0.17612293144208,0.926287744227353
8,7,"D6",8,0.16548463356974,0.939597315436241
8,7,"D7",1,1,NA
8,7,"D7",2,0.378896882494005,0.378896882494005
8,7,"D7",3,0.242034943473792,0.63878842676311
8,7,"D7",4,0.181431997259335,0.749610757254069
8,7,"D7",5,0.144570058239123,0.796827794561934
8,7,"D7",6,0.117848578280233,0.815165876777251
8,7,"D7",7,0.0959232613908873,0.813953488372093
8,7,"D7",8,0.0767386091127098,0.8
8,8,"D0",1,1,NA
8,8,"D0",2,0.837049634668682,0.837049634668682
8,8,"D0",3,0.750829344083312,0.89699500840294
8,8,"D0",4,0.69700176366843,0.92830916793669
8,8,"D0",5,0.659318048206937,0.945934547908232
8,8,"D0",6,0.630217519106408,0.955862683905484
8,8,"D0",7,0.606187536743092,0.961870335820896
8,8,"D0",8,0.585537918871252,0.965935264880591
8,8,"D1",1,1,NA
8,8,"D1",2,0.698709734435067,0.698709734435067
8,8,"D1",3,0.560359683619813,0.80199209486166
8,8,"D1",4,0.480509036277672,0.857501084256594
8,8,"D1",5,0.428659802925191,0.892095196056794
8,8,"D1",6,0.392426317882551,0.915472631687455
8,8,"D1",7,0.365450046396536,0.931257741245355
8,8,"D1",8,0.343952984843798,0.941176470588235
8,8,"D3",1,1,NA
8,8,"D3",2,0.58417524313096,0.58417524313096
8,8,"D3",3,0.460343688037013,0.788023274608049
8,8,"D3",4,0.401472948730054,0.872115680443031
8,8,"D3",5,0.365357378906619,0.910042333019756
8,8,"D3",6,0.339722405816259,0.929835896110608
8,8,"D3",7,0.319894249834765,0.941634241245136
8,8,"D3",8,0.30403172504957,0.950413223140496
8,8,"D5",1,1,NA
8,8,"D5",2,0.549330689142291,0.549330689142291
8,8,"D5",3,0.397903534244635,0.724342444559051
8,8,"D5",4,0.320135986967916,0.804556781772873
8,8,"D5",5,0.271265670373256,0.847345132743363
8,8,"D5",6,0.23641900984489,0.87154046997389
8,8,"D5",7,0.209221616261775,0.884961054523667
8,8,"D5",8,0.1864154685176,0.890995260663507
8,8,"D6",1,1,NA
8,8,"D6",2,0.449249362666415,0.449249362666415
8,8,"D6",3,0.299405155320555,0.666456494325347
8,8,"D6",4,0.232574827683883,0.776789656259855
8,8,"D6",5,0.195732225474459,0.841588177979864
8,8,"D6",6,0.172032858087055,0.878919440424506
8,8,"D6",7,0.155320555188367,0.902854006586169
8,8,"D6",8,0.142762723066755,0.919148936170213
8,8,"D7",1,1,NA
8,8,"D7",2,0.342355260799426,0.342355260799426
8,8,"D7",3,0.211686682201111,0.618324607329843
8,8,"D7",4,0.158738125112027,0.749872988992379
8,8,"D7",5,0.13013084782219,0.819783197831978
8,8,"D7",6,0.112564975802115,0.865013774104683
8,8,"D7",7,0.100376411543287,0.89171974522293
8,8,"D7",8,0.0903387703889586,0.9
8,9,"D0",1,1,NA
8,9,"D0",2,0.838970588235294,0.838970588235294
8,9,"D0",3,0.753529411764706,0.898159509202454
8,9,"D0",4,0.700126050420168,0.929129028660645
8,9,"D0",5,0.662605042016807,0.946408209806157
8,9,"D0",6,0.633424369747899,0.955960684844642
8,9,"D0",7,0.609117647058824,0.961626480050413
8,9,"D0",8,0.588235294117647,0.965717044905843
8,9,"D1",1,1,NA
8,9,"D1",2,0.696058184430277,0.696058184430277
8,9,"D1",3,0.556669210738978,0.799745227038184
8,9,"D1",4,0.476492771841609,0.855971127285925
8,9,"D1",5,0.424328813863698,0.890525185143309
8,9,"D1",6,0.387671724881027,0.913611596042956
8,9,"D1",7,0.36046511627907,0.929820497973364
8,9,"D1",8,0.339409176618479,0.941586748038361
8,9,"D3",1,1,NA
8,9,"D3",2,0.579360237078358,0.579360237078358
8,9,"D3",3,0.448008367471455,0.773281179479464
8,9,"D3",4,0.385112873703478,0.859610894941634
8,9,"D3",5,0.348252418722217,0.904286619590802
8,9,"D3",6,0.323803713065458,0.929796020523088
8,9,"D3",7,0.306284319707138,0.945895020188425
8,9,"D3",8,0.292861500915192,0.956175298804781
8,9,"D5",1,1,NA
8,9,"D5",2,0.555310575534099,0.555310575534099
8,9,"D5",3,0.41275754580704,0.74329134720701
8,9,"D5",4,0.341275754580704,0.826818935347209
8,9,"D5",5,0.297194556374971,0.870834075922295
8,9,"D5",6,0.26731544134418,0.899462778204144
8,9,"D5",7,0.24587546567323,0.919795221843003
8,9,"D5",8,0.2299095263438,0.935064935064935
8,9,"D6",1,1,NA
8,9,"D6",2,0.411033978808915,0.411033978808915
8,9,"D6",3,0.252009499451955,0.613111111111111
8,9,"D6",4,0.185458531238582,0.735918811163465
8,9,"D6",5,0.150347095359883,0.810677698975571
8,9,"D6",6,0.12879064669346,0.856622114216282
8,9,"D6",7,0.11381074168798,0.883687943262411
8,9,"D6",8,0.10230179028133,0.898876404494382
8,9,"D7",1,1,NA
8,9,"D7",2,0.282700421940928,0.282700421940928
8,9,"D7",3,0.157323688969259,0.556503198294243
8,9,"D7",4,0.109101868595539,0.693486590038314
8,9,"D7",5,0.0836347197106691,0.766574585635359
8,9,"D7",6,0.0681133212778782,0.814414414414414
8,9,"D7",7,0.0580168776371308,0.851769911504425
8,9,"D7",8,0.0506329113924051,0.872727272727273
8,10,"D0",1,1,NA
8,10,"D0",2,0.825876251408166,0.825876251408166
8,10,"D0",3,0.737857886794057,0.893424269720757
8,10,"D0",4,0.684932089187408,0.928271014576252
8,10,"D0",5,0.648787382829936,0.947228773584906
8,10,"D0",6,0.622483899079644,0.959457467197405
8,10,"D0",7,0.602440113078411,0.967800314143277
8,10,"D0",8,0.586222288349948,0.973079772783403
8,10,"D1",1,1,NA
8,10,"D1",2,0.695241796679807,0.695241796679807
8,10,"D1",3,0.556160124368442,0.799952084331576
8,10,"D1",4,0.476988507023486,0.857646001796945
8,10,"D1",5,0.425817555938038,0.89272078817
8,10,"D1",6,0.390006107378824,0.915899548856495
8,10,"D1",7,0.363544500582977,0.93215078867946
8,10,"D1",8,0.34325689856199,0.944194996792816
8,10,"D3",1,1,NA
8,10,"D3",2,0.579549649317091,0.579549649317091
8,10,"D3",3,0.450535252860834,0.777388535031847
8,10,"D3",4,0.388999630860096,0.863416632527653
8,10,"D3",5,0.352251753414544,0.90553235908142
8,10,"D3",6,0.327057954964932,0.928477862195441
8,10,"D3",7,0.3078165374677,0.941168171557562
8,10,"D3",8,0.291989664082687,0.948583420776495
8,10,"D5",1,1,NA
8,10,"D5",2,0.566779152605924,0.566779152605924
8,10,"D5",3,0.425421822272216,0.750595395607303
8,10,"D5",4,0.353715785526809,0.831447206063811
8,10,"D5",5,0.309186351706037,0.874109565807327
8,10,"D5",6,0.2785151856018,0.900800388066942
8,10,"D5",7,0.256167979002625,0.919763058696823
8,10,"D5",8,0.239370078740157,0.934426229508197
8,10,"D6",1,1,NA
8,10,"D6",2,0.457077326343381,0.457077326343381
8,10,"D6",3,0.30045871559633,0.657347670250896
8,10,"D6",4,0.229095674967235,0.762486368593239
8,10,"D6",5,0.189220183486239,0.825943935926774
8,10,"D6",6,0.164646133682831,0.87012987012987
8,10,"D6",7,0.148509174311927,0.901990049751244
8,10,"D6",8,0.137614678899083,0.926640926640927
8,10,"D7",1,1,NA
8,10,"D7",2,0.342978336615664,0.342978336615664
8,10,"D7",3,0.202393576730798,0.590106007067138
8,10,"D7",4,0.137676109680351,0.680239520958084
8,10,"D7",5,0.100742311770944,0.731734154929577
8,10,"D7",6,0.0772610210574155,0.766917293233083
8,10,"D7",7,0.0615058324496288,0.796078431372549
8,10,"D7",8,0.0509013785790032,0.827586206896552
8,11,"D0",1,1,NA
8,11,"D0",2,0.848544875982551,0.848544875982551
8,11,"D0",3,0.767053716308769,0.903963641782149
8,11,"D0",4,0.719103112553474,0.937487293606967
8,11,"D0",5,0.686711061471351,0.954954928553846
8,11,"D0",6,0.661328050913536,0.963036840409372
8,11,"D0",7,0.639401091606432,0.966844050729718
8,11,"D0",8,0.620150464670305,0.969892721190449
8,11,"D1",1,1,NA
8,11,"D1",2,0.700130291720955,0.700130291720955
8,11,"D1",3,0.564383985159994,0.80611279333838
8,11,"D1",4,0.487935869973279,0.86454591696991
8,11,"D1",5,0.43890643287768,0.89951663709765
8,11,"D1",6,0.404743501976459,0.922163522012579
8,11,"D1",7,0.37965682485701,0.938018332605849
8,11,"D1",8,0.360488483536868,0.949511400651466
8,11,"D3",1,1,NA
8,11,"D3",2,0.594450423471059,0.594450423471059
8,11,"D3",3,0.469093631556783,0.789121536523929
8,11,"D3",4,0.40787983716251,0.869506234413965
8,11,"D3",5,0.37097000608301,0.909508076358297
8,11,"D3",6,0.346170043516915,0.933148335015136
8,11,"D3",7,0.328201768752047,0.948094079480941
8,11,"D3",8,0.314444808385195,0.958083832335329
8,11,"D5",1,1,NA
8,11,"D5",2,0.562590623489609,0.562590623489609
8,11,"D5",3,0.417523993647725,0.742145311732941
8,11,"D5",4,0.34556376441345,0.827650074417066
8,11,"D5",5,0.30269971690948,0.875959079283887
8,11,"D5",6,0.274252571980943,0.906021897810219
8,11,"D5",7,0.25422909618173,0.9269889224572
8,11,"D5",8,0.239729337844369,0.942965779467681
8,11,"D6",1,1,NA
8,11,"D6",2,0.453636959370904,0.453636959370904
8,11,"D6",3,0.300294888597641,0.661971830985916
8,11,"D6",4,0.235124508519004,0.782978723404255
8,11,"D6",5,0.198066841415465,0.842391304347826
8,11,"D6",6,0.173328964613368,0.875103391232424
8,11,"D6",7,0.155389908256881,0.896502835538752
8,11,"D6",8,0.142201834862385,0.915129151291513
8,11,"D7",1,1,NA
8,11,"D7",2,0.345966958211856,0.345966958211856
8,11,"D7",3,0.204243602202786,0.590355805243446
8,11,"D7",4,0.146809199870424,0.718794607454401
8,11,"D7",5,0.115322319403952,0.785525154457193
8,11,"D7",6,0.0952380952380952,0.825842696629213
8,11,"D7",7,0.0816326530612245,0.857142857142857
8,11,"D7",8,0.072562358276644,0.888888888888889
8,12,"D0",1,1,NA
8,12,"D0",2,0.833152877736025,0.833152877736025
8,12,"D0",3,0.745982209201112,0.89537254102538
8,12,"D0",4,0.692499416173068,0.928305538163811
8,12,"D0",5,0.655499649703841,0.946570689295744
8,12,"D0",6,0.627284886312974,0.956956859696852
8,12,"D0",7,0.604324565314311,0.963397299218195
8,12,"D0",8,0.584930896121266,0.967908520841018
8,12,"D1",1,1,NA
8,12,"D1",2,0.67545634282036,0.67545634282036
8,12,"D1",3,0.527311600533358,0.780674585616555
8,12,"D1",4,0.442650236792496,0.839447181409949
8,12,"D1",5,0.387695986022346,0.875851753365465
8,12,"D1",6,0.349050531058899,0.900320208728653
8,12,"D1",7,0.320164145477953,0.917242969110189
8,12,"D1",8,0.297392983585452,0.928876602161347
8,12,"D3",1,1,NA
8,12,"D3",2,0.584574934268186,0.584574934268186
8,12,"D3",3,0.460025318921024,0.786939863401632
8,12,"D3",4,0.401246469958126,0.872226926333616
8,12,"D3",5,0.366394001363327,0.913139501019319
8,12,"D3",6,0.342389716622845,0.934485049833887
8,12,"D3",7,0.324471710974778,0.947667804323094
8,12,"D3",8,0.310838445807771,0.957983193277311
8,12,"D5",1,1,NA
8,12,"D5",2,0.571428571428571,0.571428571428571
8,12,"D5",3,0.436992481203008,0.764736842105263
8,12,"D5",4,0.369263157894737,0.845010323468685
8,12,"D5",5,0.326691729323308,0.884712493891513
8,12,"D5",6,0.295338345864662,0.904027617951669
8,12,"D5",7,0.27,0.914205702647658
8,12,"D5",8,0.248421052631579,0.920077972709552
8,12,"D6",1,1,NA
8,12,"D6",2,0.453333333333333,0.453333333333333
8,12,"D6",3,0.285281385281385,0.62929717341482
8,12,"D6",4,0.211047619047619,0.739787556904401
8,12,"D6",5,0.171861471861472,0.81432556613062
