"Common_n","Iteration","Mean_Zeta_last_D3D7","Mean_Zeta_last_D5D7","D0_Zeta_last","D1_Zeta_last","D7_Zeta_last","Mean_Exp_slope_D3D7","D0_Exp_slope","D7_Exp_slope","Mean_Power_slope_D3D7","D0_Power_slope","D7_Power_slope","Spearman_ZetaLast_vs_DilutionRank","Spearman_ExpSlope_vs_DilutionRank","Spearman_PowerSlope_vs_DilutionRank","Prop_Groups_PowerLawBetter","ZetaLast_D3D7_minus_D0","ZetaLast_D5D7_minus_D0","ZetaLast_D7_minus_D0","ExpSlope_D3D7_minus_D0","ExpSlope_D7_minus_D0","PowerSlope_D3D7_minus_D0","PowerSlope_D7_minus_D0","Stronger_lower_high_order_zeta","D7_lower_high_order_zeta","Stronger_more_negative_exp_slope","D7_more_negative_exp_slope","ZetaLast_decreases_with_dilution"
8,63,0.184294651595389,0.139641291422447,0.580055030861902,0.295514511873351,0.0892494929006085,-0.230374251345356,-0.0715978907105612,-0.302368999434273,-0.860981130388889,-0.263299617404581,-1.14375542439175,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.395760379266513,-0.440413739439454,-0.490805537961294,-0.158776360634795,-0.230771108723712,-0.597681512984308,-0.880455806987169,TRUE,TRUE,TRUE,TRUE,TRUE
8,64,0.168577225603927,0.121209763588408,0.576971492039985,0.332968920818366,0.0503778337531486,-0.252577778984237,-0.0724464392856596,-0.381972498680278,-0.942266151622986,-0.265628980954012,-1.42838079049284,-1,-0.942857142857143,-1,1,-0.408394266436058,-0.455761728451577,-0.526593658286836,-0.180131339698578,-0.309526059394618,-0.676637170668974,-1.16275180953883,TRUE,TRUE,TRUE,TRUE,TRUE
8,65,0.180209398901113,0.132716173324733,0.579337173636568,0.367871728936621,0.048661800486618,-0.246997885596289,-0.0720852032790129,-0.398334943223001,-0.924855550380787,-0.263096172104979,-1.47836292817331,-1,-1,-1,1,-0.399127774735455,-0.446621000311835,-0.53067537314995,-0.174912682317276,-0.326249739943988,-0.661759378275808,-1.21526675606833,TRUE,TRUE,TRUE,TRUE,TRUE
8,66,0.180339825315581,0.140441735492943,0.59526957543705,0.298613350532086,0.0635641316685585,-0.238800193773623,-0.0685397588443526,-0.354314359895326,-0.895329889723975,-0.251819049164392,-1.32756379539845,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.414929750121469,-0.454827839944107,-0.531705443768491,-0.170260434929271,-0.285774601050973,-0.643510840559583,-1.07574474623406,TRUE,TRUE,TRUE,TRUE,TRUE
8,67,0.184084476376443,0.14343793637341,0.58238448541835,0.290288840614691,0.0728929384965831,-0.235627736504202,-0.071467327068822,-0.329821856068061,-0.885148549094866,-0.259843911735856,-1.23453165103533,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.398300009041907,-0.43894654904494,-0.509491546921767,-0.16416040943538,-0.258354528999239,-0.62530463735901,-0.974687739299474,TRUE,TRUE,TRUE,TRUE,TRUE
8,68,0.159384171867855,0.120363093055291,0.587868901082604,0.300332441417336,0.0387409200968523,-0.270684834324552,-0.069608292892458,-0.421274252009455,-1.00299774656089,-0.256760721409816,-1.56067556308014,-1,-1,-1,1,-0.428484729214749,-0.467505808027313,-0.549127980985752,-0.201076541432094,-0.351665959116997,-0.746237025151069,-1.30391484167032,TRUE,TRUE,TRUE,TRUE,TRUE
8,69,0.184327854642697,0.143307418669738,0.58133971291866,0.301484828921885,0.041407867494824,-0.245751285780444,-0.0723318126665006,-0.421026208116277,-0.911205938189167,-0.262169537807596,-1.52751293255549,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.397011858275963,-0.438032294248922,-0.539931845423836,-0.173419473113943,-0.348694395449776,-0.649036400381571,-1.26534339474789,TRUE,TRUE,TRUE,TRUE,TRUE
8,70,0.169258159186142,0.123014728770486,0.590536650180852,0.29775414649631,0.0444444444444444,-0.258735416305409,-0.0689094066072662,-0.401362920564631,-0.948581758607613,-0.254049856654533,-1.43236399224846,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.42127849099471,-0.467521921410366,-0.546092205736408,-0.189826009698143,-0.332453513957365,-0.69453190195308,-1.17831413559393,TRUE,TRUE,TRUE,TRUE,TRUE
8,71,0.171038235570906,0.133232152451015,0.591956151396193,0.345426356589147,0.0732984293193717,-0.241903737080963,-0.0687356441888882,-0.330097798895586,-0.904356518461087,-0.251800734868384,-1.24518754390744,-1,-1,-1,1,-0.420917915825287,-0.458723998945178,-0.518657722076821,-0.173168092892075,-0.261362154706698,-0.652555783592703,-0.993386809039056,TRUE,TRUE,TRUE,TRUE,TRUE
8,72,0.172574474375664,0.123081755307904,0.591219942642841,0.29745088488391,0.0636042402826855,-0.247792443030435,-0.0696146097548346,-0.342692949043251,-0.926260925629995,-0.255375755736813,-1.28886573733102,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.418645468267177,-0.468138187334937,-0.527615702360155,-0.1781778332756,-0.273078339288416,-0.670885169893181,-1.03348998159421,TRUE,TRUE,TRUE,TRUE,TRUE
8,73,0.197098167613464,0.163966760435865,0.579400415553577,0.29997611655123,0.0946745562130177,-0.215549375894406,-0.0718912864793221,-0.296106268232713,-0.809065174307135,-0.264143158136879,-1.09416558083291,-1,-0.942857142857143,-0.942857142857143,1,-0.382302247940113,-0.415433655117712,-0.484725859340559,-0.143658089415084,-0.224214981753391,-0.544922016170256,-0.830022422696031,TRUE,TRUE,TRUE,TRUE,TRUE
8,74,0.197021012384255,0.153200125575816,0.584366416747086,0.290288840614691,0.0786240786240786,-0.222612065355936,-0.071452110353661,-0.318492385385267,-0.83141958506075,-0.259378510903642,-1.1806708721397,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.387345404362831,-0.43116629117127,-0.505742338123007,-0.151159955002274,-0.247040275031606,-0.572041074157108,-0.921292361236058,TRUE,TRUE,TRUE,TRUE,TRUE
8,75,0.168078739080772,0.121922162068615,0.586579765960598,0.296720789557466,0.0706401766004415,-0.249509030343788,-0.0699406830605127,-0.338842487283816,-0.931324090373748,-0.257881043270595,-1.28374577634462,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.418501026879826,-0.464657603891983,-0.515939589360156,-0.179568347283276,-0.268901804223303,-0.673443047103153,-1.02586473307402,TRUE,TRUE,TRUE,TRUE,TRUE
8,76,0.189459727367712,0.139962923655564,0.586128104960566,0.302405498281787,0.0572109654350417,-0.233803469271337,-0.0704473150478936,-0.357481418314407,-0.873065190101384,-0.256603143496657,-1.32315221094489,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.396668377592854,-0.446165181305002,-0.528917139525524,-0.163356154223443,-0.287034103266513,-0.616462046604727,-1.06654906744823,TRUE,TRUE,TRUE,TRUE,TRUE
8,77,0.186801864751598,0.149695372076147,0.588539741219963,0.295268138801262,0.0842105263157895,-0.224596306471783,-0.0696163419870172,-0.304802215583901,-0.841663485872816,-0.254817207704539,-1.14107161838707,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.401737876468365,-0.438844369143816,-0.504329214904173,-0.154979964484766,-0.235185873596884,-0.586846278168278,-0.886254410682531,TRUE,TRUE,TRUE,TRUE,TRUE
8,78,0.187013017856358,0.139845653243432,0.579736076940282,0.29520295202952,0.0857142857142857,-0.229200723476014,-0.071625271999266,-0.312885297238448,-0.854383619803974,-0.263344348356675,-1.16731400261978,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.392723059083924,-0.43989042369685,-0.494021791225996,-0.157575451476748,-0.241260025239182,-0.591039271447299,-0.903969654263105,TRUE,TRUE,TRUE,TRUE,TRUE
8,79,0.185132741233874,0.143824866715886,0.595370990548486,0.368385294783725,0.0540540540540541,-0.244482300862115,-0.0676697141659435,-0.376821442165403,-0.905715370735436,-0.250748564854636,-1.37523631058757,-1,-1,-1,1,-0.410238249314612,-0.4515461238326,-0.541316936494432,-0.176812586696171,-0.309151727999459,-0.6549668058808,-1.12448774573293,TRUE,TRUE,TRUE,TRUE,TRUE
8,80,0.187238701997401,0.152548379488987,0.589089276360099,0.288526706470873,0.0864864864864865,-0.226173121834297,-0.0695190365650478,-0.311344994435479,-0.852285154726733,-0.254296697537548,-1.18468207202849,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.401850574362698,-0.436540896871113,-0.502602789873613,-0.156654085269249,-0.241825957870431,-0.597988457189185,-0.930385374490942,TRUE,TRUE,TRUE,TRUE,TRUE
8,81,0.17957285343468,0.134120341839725,0.573171639014954,0.303707301278938,0.061742006615215,-0.244522129993366,-0.0736808779244939,-0.350274120634212,-0.911275552031194,-0.269362849980403,-1.29512755033434,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.393598785580274,-0.439051297175229,-0.511429632399739,-0.170841252068872,-0.276593242709718,-0.641912702050791,-1.02576470035394,TRUE,TRUE,TRUE,TRUE,TRUE
8,82,0.193122882778251,0.161355494558225,0.577227942810579,0.344177561568866,0.0912981455064194,-0.220791668100593,-0.072097493167173,-0.303964053822947,-0.833214149716276,-0.264950493182016,-1.16209572231899,-1,-1,-1,1,-0.384105060032328,-0.415872448252354,-0.48592979730416,-0.14869417493342,-0.231866560655774,-0.56826365653426,-0.897145229136974,TRUE,TRUE,TRUE,TRUE,TRUE
8,83,0.181504124265612,0.127785579619549,0.578780971987354,0.355011476664116,0.072480181200453,-0.242107795496108,-0.0724304621098939,-0.338544617338754,-0.898201531866132,-0.262864690591453,-1.24456760541831,-1,-0.942857142857143,-1,1,-0.397276847721742,-0.450995392367805,-0.506300790786901,-0.169677333386214,-0.26611415522886,-0.635336841274679,-0.981702914826857,TRUE,TRUE,TRUE,TRUE,TRUE
8,84,0.179798448002009,0.144171200896977,0.59283196239718,0.29966900783079,0.0585365853658537,-0.237096967964537,-0.0691389972238061,-0.36227227066385,-0.889923781750585,-0.254000288091244,-1.36017649414776,-1,-0.942857142857143,-1,1,-0.413033514395171,-0.448660761500203,-0.534295377031326,-0.167957970740731,-0.293133273440044,-0.635923493659341,-1.10617620605652,TRUE,TRUE,TRUE,TRUE,TRUE
8,85,0.196933443927674,0.157449720108694,0.590747330960854,0.289273580326808,0.0950323974082073,-0.221194659864503,-0.0687676534705351,-0.295913238737813,-0.82990565219475,-0.254427348013337,-1.10840296182885,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.39381388703318,-0.43329761085216,-0.495714933552647,-0.152427006393968,-0.227145585267278,-0.575478304181413,-0.853975613815513,TRUE,TRUE,TRUE,TRUE,TRUE
8,86,0.175657840408289,0.134915197750654,0.585394581861013,0.301762477351342,0.0623376623376623,-0.240703475018281,-0.0708315630559571,-0.357389391359228,-0.898262347580884,-0.257776168943079,-1.33552775062828,-1,-0.942857142857143,-0.942857142857143,1,-0.409736741452724,-0.450479384110359,-0.523056919523351,-0.169871911962324,-0.286557828303271,-0.640486178637805,-1.0777515816852,TRUE,TRUE,TRUE,TRUE,TRUE
8,87,0.187874308128084,0.141889805980934,0.598832483558708,0.352279825109307,0.0858369098712446,-0.226922677167735,-0.0672776298933866,-0.309607933669638,-0.847600050955431,-0.245865777044233,-1.15619278487467,-1,-1,-1,1,-0.410958175430624,-0.456942677577774,-0.512995573687463,-0.159645047274348,-0.242330303776251,-0.601734273911198,-0.910327007830437,TRUE,TRUE,TRUE,TRUE,TRUE
8,88,0.166438841600517,0.123409058189326,0.586606808829031,0.297752356400548,0.060377358490566,-0.252781762246309,-0.0701592800384051,-0.366071826888735,-0.933389492586919,-0.256363270873891,-1.33592787124133,-1,-0.942857142857143,-0.942857142857143,1,-0.420167967228514,-0.463197750639705,-0.526229450338465,-0.182622482207904,-0.29591254685033,-0.677026221713028,-1.07956460036744,TRUE,TRUE,TRUE,TRUE,TRUE
8,89,0.202583908428232,0.172009937192004,0.593641661134469,0.359950093574548,0.152477763659466,-0.205662079011925,-0.0688374743919236,-0.234553059020933,-0.774602093599487,-0.252579444263422,-0.888747808819064,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.391057752706237,-0.421631723942465,-0.441163897475003,-0.136824604620001,-0.165715584629009,-0.522022649336065,-0.636168364555642,TRUE,TRUE,TRUE,TRUE,TRUE
8,90,0.182074590408664,0.137328179490506,0.585293682497411,0.370426597844239,0.0827943078913325,-0.230067159453401,-0.0703565962792756,-0.312141238599149,-0.857800552346755,-0.259559488348972,-1.16835261607405,-1,-1,-1,1,-0.403219092088747,-0.447965503006905,-0.502499374606079,-0.159710563174125,-0.241784642319873,-0.598241063997783,-0.908793127725078,TRUE,TRUE,TRUE,TRUE,TRUE
8,91,0.165433809175984,0.118886811569738,0.581441774491682,0.292284272093582,0.0586080586080586,-0.25374701967902,-0.0711563094521835,-0.359725416004758,-0.946502950759152,-0.262127381783494,-1.35496105333947,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.416007965315698,-0.462554962921944,-0.522833715883623,-0.182590710226837,-0.288569106552575,-0.684375568975659,-1.09283367155598,TRUE,TRUE,TRUE,TRUE,TRUE
8,92,0.17444523866825,0.131432789202774,0.584670231729055,0.367613550053167,0.0785169029443839,-0.239839028800216,-0.0703578761147067,-0.317877579702241,-0.895648005308744,-0.259001417530959,-1.19727942610775,-1,-1,-1,1,-0.410224993060805,-0.453237442526281,-0.506153328784671,-0.16948115268551,-0.247519703587534,-0.636646587777785,-0.938278008576791,TRUE,TRUE,TRUE,TRUE,TRUE
8,93,0.193862692893301,0.155274024759769,0.586437156848197,0.295264161897653,0.0739030023094688,-0.224517736114986,-0.0709636754307154,-0.329537816000074,-0.845170394303627,-0.257791316719918,-1.2385512299338,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.392574463954896,-0.431163132088428,-0.512534154538728,-0.15355406068427,-0.258574140569359,-0.587379077583708,-0.980759913213882,TRUE,TRUE,TRUE,TRUE,TRUE
8,94,0.182168200089356,0.141147343708885,0.58078376176013,0.305323925593329,0.0859444941808415,-0.229353979585569,-0.0713052577611992,-0.308251476610244,-0.860609593258759,-0.262178102873855,-1.15754213070295,-1,-0.942857142857143,-0.942857142857143,1,-0.398615561670774,-0.439636418051245,-0.494839267579289,-0.15804872182437,-0.236946218849045,-0.598431490384904,-0.895364027829095,TRUE,TRUE,TRUE,TRUE,TRUE
8,95,0.195029302771458,0.153956345301116,0.585827237124067,0.365371506475801,0.0791100123609394,-0.230442369211694,-0.06996014144079,-0.327530128976625,-0.858551822626215,-0.257512570408675,-1.21776694723762,-1,-1,-1,1,-0.390797934352609,-0.431870891822951,-0.506717224763128,-0.160482227770904,-0.257569987535835,-0.60103925221754,-0.960254376828945,TRUE,TRUE,TRUE,TRUE,TRUE
8,96,0.18694503599511,0.146063700961516,0.583216266173752,0.354319637556632,0.0837209302325581,-0.225404848642985,-0.0710434188888565,-0.312728895618384,-0.846334802576874,-0.25925820074381,-1.17890913097564,-1,-1,-1,1,-0.396271230178642,-0.437152565212236,-0.499495335941194,-0.154361429754128,-0.241685476729528,-0.587076601833064,-0.91965093023183,TRUE,TRUE,TRUE,TRUE,TRUE
8,97,0.173323518248987,0.130796637954647,0.585207100591716,0.350424025519334,0.054421768707483,-0.24676973202601,-0.0703510024473082,-0.372341646513291,-0.914656580963171,-0.259150365719049,-1.36866498602739,-1,-1,-1,1,-0.411883582342729,-0.454410462637069,-0.530785331884233,-0.176418729578702,-0.301990644065983,-0.655506215244122,-1.10951462030834,TRUE,TRUE,TRUE,TRUE,TRUE
8,98,0.182543202264017,0.14732468376403,0.590742101396032,0.352007397703629,0.0628507295173962,-0.236342564219329,-0.069453356590226,-0.360174972438661,-0.876475122472506,-0.253418722006777,-1.31529841479209,-1,-1,-1,1,-0.408198899132015,-0.443417417632002,-0.527891371878636,-0.166889207629103,-0.290721615848435,-0.623056400465729,-1.06187969278531,TRUE,TRUE,TRUE,TRUE,TRUE
8,99,0.192691971862614,0.148649326377831,0.578838785735337,0.35350863544422,0.0655737704918033,-0.229251967603662,-0.0726821293602958,-0.350479198764267,-0.863848216049902,-0.264916051661516,-1.3218853199884,-1,-1,-1,1,-0.386146813872723,-0.430189459357506,-0.513265015243534,-0.156569838243366,-0.277797069403971,-0.598932164388386,-1.05696926832688,TRUE,TRUE,TRUE,TRUE,TRUE
8,100,0.174027354342939,0.129574288511133,0.582852065748556,0.29519595448799,0.0882352941176471,-0.240207379442788,-0.0707524189930213,-0.308373577811763,-0.887272290810291,-0.260708400682893,-1.12291699572372,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.408824711405617,-0.453277777237423,-0.494616771630909,-0.169454960449766,-0.237621158818742,-0.626563890127398,-0.862208595040827,TRUE,TRUE,TRUE,TRUE,TRUE
10,1,0.176645533073709,0.136192489291334,0.5637735400701,0.272919469536806,0.144014401440144,-0.170031949345829,-0.0561112377562256,-0.172316310453122,-0.770527042816939,-0.248620606681357,-0.806382955242914,-0.885714285714286,-0.885714285714286,-0.885714285714286,1,-0.387128006996391,-0.427581050778766,-0.419759138629956,-0.113920711589603,-0.116205072696896,-0.521906436135582,-0.557762348561557,TRUE,TRUE,TRUE,TRUE,TRUE
10,2,0.175540059692329,0.135629930648043,0.552538370720189,0.280746127094531,0.0507185122569738,-0.184077779889826,-0.0587724254746312,-0.288571700929109,-0.833000690775259,-0.257545515321602,-1.30385643306545,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.37699831102786,-0.416908440072146,-0.501819858463215,-0.125305354415195,-0.229799275454478,-0.575455175453657,-1.04631091774385,TRUE,TRUE,TRUE,TRUE,TRUE
10,3,0.16134727332298,0.117965832217755,0.552172627845108,0.333946078431373,0.0555555555555556,-0.189713158329422,-0.0588611623560078,-0.274045507017077,-0.85350930015035,-0.258049526949221,-1.24554003762895,-1,-1,-1,1,-0.390825354522128,-0.434206795627353,-0.496617072289552,-0.130851995973415,-0.215184344661069,-0.595459773201129,-0.987490510679729,TRUE,TRUE,TRUE,TRUE,TRUE
10,4,0.165756761267415,0.125958212007815,0.561837665028714,0.333882683269243,0.0932835820895522,-0.180975983128643,-0.0565998970661011,-0.224253499269208,-0.809962969567077,-0.250020261905057,-1.00978936458585,-1,-1,-1,1,-0.396080903761299,-0.435879453020899,-0.468554082939162,-0.124376086062542,-0.167653602203107,-0.55994270766202,-0.759769102680793,TRUE,TRUE,TRUE,TRUE,TRUE
10,5,0.170855671866735,0.139628542440731,0.548668367044309,0.276172125883109,0.0740740740740741,-0.176222599322445,-0.0594264615350158,-0.246627557977052,-0.795708633280861,-0.260647085553911,-1.10717579097205,-1,-0.942857142857143,-0.942857142857143,1,-0.377812695177574,-0.409039824603578,-0.474594292970235,-0.11679613778743,-0.187201096442036,-0.53506154772695,-0.846528705418139,TRUE,TRUE,TRUE,TRUE,TRUE
10,6,0.158399058093659,0.115158153384642,0.56400808272911,0.273998850354474,0.0486381322957198,-0.198287406081467,-0.0559987082012003,-0.295626143413289,-0.883309845997374,-0.248185019375651,-1.31184620333664,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.405609024635451,-0.448849929344468,-0.51536995043339,-0.142288697880266,-0.239627435212089,-0.635124826621723,-1.06366118396099,TRUE,TRUE,TRUE,TRUE,TRUE
10,7,0.164811310411767,0.120311595860532,0.565458623539133,0.277025750802745,0.0499583680266445,-0.189004353328299,-0.0560918420453976,-0.287064679520272,-0.845784457529361,-0.247566778989845,-1.27806867075705,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.400647313127366,-0.445147027678601,-0.515500255512488,-0.132912511282902,-0.230972837474874,-0.598217678539516,-1.03050189176721,TRUE,TRUE,TRUE,TRUE,TRUE
10,8,0.192020702221444,0.157360936295259,0.559432288586635,0.27675870502671,0.114660114660115,-0.157157139193252,-0.0574361825619174,-0.195226983239034,-0.723411511070837,-0.252502474486319,-0.906007165303199,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.367411586365191,-0.402071352291376,-0.44477217392652,-0.0997209566313348,-0.137790800677117,-0.470909036584518,-0.65350469081688,TRUE,TRUE,TRUE,TRUE,TRUE
10,9,0.185162228928233,0.15636742684331,0.559432288586635,0.278308495733028,0.083594566353187,-0.166330550236481,-0.0574361825619174,-0.228838540503381,-0.757159583989356,-0.252502474486319,-1.05161253076869,-1,-0.942857142857143,-0.942857142857143,1,-0.374270059658402,-0.403064861743325,-0.475837722233448,-0.108894367674564,-0.171402357941464,-0.504657109503037,-0.799110056282371,TRUE,TRUE,TRUE,TRUE,TRUE
10,10,0.163389157959345,0.120995485466262,0.556543385490754,0.276172125883109,0.0466926070038911,-0.191174761298469,-0.0579067055218019,-0.299372611037586,-0.852290435263023,-0.254378552901336,-1.31043840105295,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.393154227531409,-0.435547900024492,-0.509850778486863,-0.133268055776667,-0.241465905515784,-0.597911882361687,-1.05605984815161,TRUE,TRUE,TRUE,TRUE,TRUE
10,11,0.164181151593802,0.124756472992351,0.557066824364281,0.316471467729878,0.0685602350636631,-0.180093892715455,-0.0577862489071135,-0.243471146290577,-0.81339604826616,-0.254099490473016,-1.10987836413194,-1,-0.942857142857143,-1,1,-0.392885672770479,-0.43231035137193,-0.488506589300618,-0.122307643808342,-0.185684897383463,-0.559296557793144,-0.855778873658924,TRUE,TRUE,TRUE,TRUE,TRUE
10,12,0.154009259126655,0.113956724293667,0.567698487712665,0.274475082216038,0.054005400540054,-0.196092679600984,-0.055801297342734,-0.281168755373534,-0.867259933510735,-0.245754927106557,-1.222025372551,-1,-0.942857142857143,-0.942857142857143,1,-0.41368922858601,-0.453741763418998,-0.513693087172611,-0.14029138225825,-0.2253674580308,-0.621505006404178,-0.976270445444443,TRUE,TRUE,TRUE,TRUE,TRUE
10,13,0.174399687322752,0.135784730458823,0.558735028615257,0.321897764771807,0.0757575757575758,-0.175135294512761,-0.0576565368798561,-0.243042836888316,-0.789843492833983,-0.252714325202232,-1.09352232144256,-1,-0.942857142857143,-1,1,-0.384335341292505,-0.422950298156434,-0.482977452857681,-0.117478757632905,-0.18538630000846,-0.537129167631751,-0.840807996240328,TRUE,TRUE,TRUE,TRUE,TRUE
10,14,0.158525816677503,0.115550545324934,0.555290468805917,0.282733303278161,0.0529100529100529,-0.193426610997459,-0.0580884317453634,-0.281004246098698,-0.867222789894492,-0.255447078754717,-1.25044961325718,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.396764652128414,-0.439739923480984,-0.502380415895864,-0.135338179252096,-0.222915814353335,-0.611775711139775,-0.995002534502463,TRUE,TRUE,TRUE,TRUE,TRUE
10,15,0.16245278285282,0.114591027812583,0.557423464873474,0.282103650753127,0.0594059405940594,-0.189059757862926,-0.0575881104163943,-0.266277422581588,-0.855411810663644,-0.253892328199316,-1.21696438111799,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.394970682020654,-0.442832437060891,-0.498017524279415,-0.131471647446532,-0.208689312165194,-0.601519482464328,-0.963072052918674,TRUE,TRUE,TRUE,TRUE,TRUE
10,16,0.148247613444226,0.104827611409608,0.559390621280647,0.280615462227267,0.0777453838678328,-0.196000837781625,-0.05701409032361,-0.23997953336463,-0.877265079282268,-0.252112222854883,-1.09237375419426,-0.942857142857143,-0.885714285714286,-0.885714285714286,1,-0.41114300783642,-0.454563009871039,-0.481645237412814,-0.138986747458015,-0.18296544304102,-0.625152856427385,-0.840261531339377,TRUE,TRUE,TRUE,TRUE,TRUE
10,17,0.154810717012935,0.105964910550686,0.564468211527035,0.275713105901785,0.0472143531633617,-0.199017457032633,-0.0559861361092515,-0.28784295927278,-0.8913735020187,-0.247630654092211,-1.3022620656981,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.4096574945141,-0.458503300976349,-0.517253858363673,-0.143031320923382,-0.231856823163528,-0.643742847926489,-1.05463141160589,TRUE,TRUE,TRUE,TRUE,TRUE
10,18,0.170872407234214,0.130996586597551,0.550050436124132,0.2835904803548,0.0790166812993854,-0.176604898223382,-0.0589637387351143,-0.236352913056351,-0.790868412045109,-0.259170942522737,-1.06015254279372,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.379178028889918,-0.41905384952658,-0.471033754824747,-0.117641159488268,-0.177389174321237,-0.531697469522373,-0.800981600270983,TRUE,TRUE,TRUE,TRUE,TRUE
10,19,0.175562131055645,0.140690155713192,0.562116202172886,0.316857569721116,0.076988879384089,-0.175382222491415,-0.0569618292166011,-0.245182175698998,-0.789738693962215,-0.250016384082315,-1.10436204200247,-1,-1,-1,1,-0.386554071117241,-0.421426046459694,-0.485127322788797,-0.118420393274814,-0.188220346482397,-0.5397223098799,-0.854345657920155,TRUE,TRUE,TRUE,TRUE,TRUE
10,20,0.167061049251923,0.123258269750863,0.553128689492326,0.274830627636457,0.0465549348230912,-0.190767694818224,-0.0585204494656082,-0.2966804778593,-0.846812778238109,-0.257089774987483,-1.28432868215134,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.386067640240403,-0.429870419741463,-0.506573754669235,-0.132247245352615,-0.238160028393692,-0.589723003250626,-1.02723890716386,TRUE,TRUE,TRUE,TRUE,TRUE
10,21,0.162049022919374,0.124577694839198,0.557896611074841,0.280289910846001,0.0492125984251969,-0.191898903145861,-0.0574174420257345,-0.288818955589904,-0.859931827569433,-0.252863999881431,-1.29589226790091,-1,-0.942857142857143,-0.942857142857143,1,-0.395847588155467,-0.433318916235643,-0.508684012649644,-0.134481461120127,-0.231401513564169,-0.607067827688002,-1.04302826801948,TRUE,TRUE,TRUE,TRUE,TRUE
10,22,0.159897454073972,0.119769845338536,0.561185185185185,0.324627325366515,0.043859649122807,-0.19548648042132,-0.0566566519886081,-0.30734834988146,-0.875424147079797,-0.249978005020717,-1.36294227033699,-1,-1,-1,1,-0.401287731111213,-0.441415339846649,-0.517325536062378,-0.138829828432712,-0.250691697892852,-0.62544614205908,-1.11296426531627,TRUE,TRUE,TRUE,TRUE,TRUE
10,23,0.149854168520626,0.108903845504168,0.553749778381892,0.277301859255029,0.0351185250219491,-0.20535739501721,-0.0584371374655271,-0.324332672427458,-0.902271129550412,-0.25656564509595,-1.38892178276709,-1,-0.942857142857143,-0.942857142857143,1,-0.403895609861266,-0.444845932877724,-0.518631253359943,-0.146920257551683,-0.265895534961931,-0.645705484454462,-1.13235613767114,TRUE,TRUE,TRUE,TRUE,TRUE
10,24,0.180803056921479,0.142236480017623,0.557236959230906,0.322560711858123,0.0635785649409628,-0.173268784228744,-0.0580307362085129,-0.259744670249601,-0.779809012586364,-0.254713900180182,-1.14103139031945,-1,-0.942857142857143,-1,1,-0.376433902309427,-0.415000479213283,-0.493658394289943,-0.115238048020231,-0.201713934041088,-0.525095112406182,-0.886317490139268,TRUE,TRUE,TRUE,TRUE,TRUE
10,25,0.149050409667326,0.11289001820237,0.560047211566834,0.282653588022716,0.044762757385855,-0.198920956917791,-0.056935494694938,-0.30421380571013,-0.888872302154933,-0.251033480991041,-1.34343791978243,-1,-0.942857142857143,-1,1,-0.410996801899507,-0.447157193364464,-0.515284454180979,-0.141985462222853,-0.247278311015192,-0.637838821163892,-1.09240443879139,TRUE,TRUE,TRUE,TRUE,TRUE
10,26,0.162106903683276,0.124684102836889,0.555358619874749,0.279974489795918,0.0514933058702369,-0.188810305410124,-0.0583352996129806,-0.286956938852757,-0.847950822193058,-0.256069343064437,-1.27479653430994,-1,-0.942857142857143,-0.942857142857143,1,-0.393251716191473,-0.43067451703786,-0.503865314004512,-0.130475005797143,-0.228621639239776,-0.591881479128621,-1.0187271912455,TRUE,TRUE,TRUE,TRUE,TRUE
