"Common_n","Iteration","Group","Order","Zeta","Ratio"
12,1,"D5",11,0.181904161412358,0.95128896882494
12,1,"D5",12,0.174022698612863,0.956672443674177
12,1,"D6",1,1,NA
12,1,"D6",2,0.462585513787996,0.462585513787996
12,1,"D6",3,0.305839621976162,0.661152614727855
12,1,"D6",4,0.235559630439382,0.770206387639802
12,1,"D6",5,0.197087241695465,0.836676646706587
12,1,"D6",6,0.173274359465205,0.879175932316029
12,1,"D6",7,0.157227825187484,0.907392332441757
12,1,"D6",8,0.14574605637445,0.926973684210526
12,1,"D6",9,0.137167642287891,0.941141363958965
12,1,"D6",10,0.130545172438113,0.951719882770322
12,1,"D6",11,0.125290923196276,0.959751485683414
12,1,"D6",12,0.121024049650892,0.96594427244582
12,1,"D7",1,1,NA
12,1,"D7",2,0.371953888807821,0.371953888807821
12,1,"D7",3,0.222953451043339,0.599411533934876
12,1,"D7",4,0.157186633591128,0.7050199620394
12,1,"D7",5,0.120640595359696,0.767499071667286
12,1,"D7",6,0.0976944403910696,0.8097973994557
12,1,"D7",7,0.0820686803832871,0.840054767239233
12,1,"D7",8,0.0708011090033562,0.862705586012742
12,1,"D7",9,0.0623814387859332,0.881079967023908
12,1,"D7",10,0.0560338537866628,0.898245614035088
12,1,"D7",11,0.0513643659711075,0.916666666666667
12,1,"D7",12,0.0481540930979133,0.9375
12,2,"D0",1,1,NA
12,2,"D0",2,0.832184360843018,0.832184360843018
12,2,"D0",3,0.74490751517539,0.8951231845078
12,2,"D0",4,0.691039208313189,0.927684570547637
12,2,"D0",5,0.653660894945118,0.945909996251427
12,2,"D0",6,0.625726794379542,0.957265149588119
12,2,"D0",7,0.603706704627524,0.964808779247095
12,2,"D0",8,0.585591586537027,0.969993511830096
12,2,"D0",9,0.570159543037227,0.973647088082225
12,2,"D0",10,0.556645835944634,0.976298376028918
12,2,"D0",11,0.544563718731534,0.978294785601698
12,2,"D0",12,0.533582824502659,0.979835428158061
12,2,"D1",1,1,NA
12,2,"D1",2,0.681184089341942,0.681184089341942
12,2,"D1",3,0.535799945029245,0.786571432616482
12,2,"D1",4,0.45332677541875,0.846074695647844
12,2,"D1",5,0.400363096300082,0.88316666477566
12,2,"D1",6,0.363530968580563,0.908003189954568
12,2,"D1",7,0.336412177790208,0.925401704024715
12,2,"D1",8,0.315560420413759,0.938017233759439
12,2,"D1",9,0.298965681854347,0.947411850517711
12,2,"D1",10,0.285375368279946,0.954542228759814
12,2,"D1",11,0.273961703707633,0.960004731168261
12,2,"D1",12,0.264148941812974,0.964181994191675
12,2,"D3",1,1,NA
12,2,"D3",2,0.592801009022994,0.592801009022994
12,2,"D3",3,0.465854273794509,0.785852700490998
12,2,"D3",4,0.403800653277708,0.866796069055335
12,2,"D3",5,0.366576113321044,0.907814562323001
12,2,"D3",6,0.341448945931337,0.931454433399753
12,2,"D3",7,0.323149315998836,0.946405955705657
12,2,"D3",8,0.30910772614081,0.956547672661403
12,2,"D3",9,0.29791015814495,0.963774545089308
12,2,"D3",10,0.28869700203745,0.969074045125319
12,2,"D3",11,0.280896478121665,0.972980239279473
12,2,"D3",12,0.274066168623266,0.975683890577508
12,2,"D5",1,1,NA
12,2,"D5",2,0.552851989973712,0.552851989973712
12,2,"D5",3,0.409677813780033,0.741026208116775
12,2,"D5",4,0.338309796009863,0.825794770012884
12,2,"D5",5,0.294583358806627,0.870750307206708
12,2,"D5",6,0.264657333251819,0.8984123689945
12,2,"D5",7,0.24289295103014,0.917763917763918
12,2,"D5",8,0.226504452731756,0.932527896635624
12,2,"D5",9,0.213871736871064,0.944227516464534
12,2,"D5",10,0.203949379470563,0.953606037218077
12,2,"D5",11,0.196032279757902,0.961181055155875
12,2,"D5",12,0.189643577673167,0.967409948542024
12,2,"D6",1,1,NA
12,2,"D6",2,0.459452582603322,0.459452582603322
12,2,"D6",3,0.303871178801207,0.661376582278481
12,2,"D6",4,0.234291737850314,0.771023230220819
12,2,"D6",5,0.195237056692475,0.833307475900873
12,2,"D6",6,0.170383794534134,0.87270212643347
12,2,"D6",7,0.153169035416137,0.898964809622496
12,2,"D6",8,0.140443216652733,0.916916505161571
12,2,"D6",9,0.130551415797317,0.929567257919801
12,2,"D6",10,0.122569154156519,0.938857333778817
12,2,"D6",11,0.115953618552579,0.946026097271649
12,2,"D6",12,0.110355857656937,0.951724137931034
12,2,"D7",1,1,NA
12,2,"D7",2,0.404273448253261,0.404273448253261
12,2,"D7",3,0.25990692796749,0.642898832684825
12,2,"D7",4,0.195634790587927,0.752710949715035
12,2,"D7",5,0.158145987634091,0.808373537032074
12,2,"D7",6,0.133549939606176,0.844472513050257
12,2,"D7",7,0.116427432216906,0.871789478604314
12,2,"D7",8,0.104030936619257,0.893525989866767
12,2,"D7",9,0.0947761683161827,0.911038306451613
12,2,"D7",10,0.0876974503506587,0.925311203319502
12,2,"D7",11,0.0821917808219178,0.937219730941704
12,2,"D7",12,0.0778658976207642,0.947368421052632
12,3,"D0",1,1,NA
12,3,"D0",2,0.832406785730272,0.832406785730272
12,3,"D0",3,0.7453578622264,0.895425019358169
12,3,"D0",4,0.691824597526222,0.928177768809908
12,3,"D0",5,0.654898318487683,0.94662479598069
12,3,"D0",6,0.627505483192337,0.958172384136513
12,3,"D0",7,0.606096414663623,0.96588226063014
12,3,"D0",8,0.588643301553198,0.971204064752452
12,3,"D0",9,0.573906270981603,0.974964413027873
12,3,"D0",10,0.56110290497292,0.977690841421222
12,3,"D0",11,0.549729197439685,0.97972972972973
12,3,"D0",12,0.53943870014771,0.98128078817734
12,3,"D1",1,1,NA
12,3,"D1",2,0.688194245292037,0.688194245292037
12,3,"D1",3,0.545176369371953,0.792183853761529
12,3,"D1",4,0.46274479813912,0.848798341483886
12,3,"D1",5,0.408894943122072,0.883629475180274
12,3,"D1",6,0.370894615374111,0.907065791868653
12,3,"D1",7,0.342611445687155,0.923743380155501
12,3,"D1",8,0.320703565624701,0.936056193281824
12,3,"D1",9,0.303180384284485,0.945360191720717
12,3,"D1",10,0.28877736354077,0.952493559971875
12,3,"D1",11,0.276656151419558,0.958025753914396
12,3,"D1",12,0.266246056782334,0.962371721778791
12,3,"D3",1,1,NA
12,3,"D3",2,0.588165985492838,0.588165985492838
12,3,"D3",3,0.457649397989617,0.77809565544009
12,3,"D3",4,0.394314960050075,0.861609261985792
12,3,"D3",5,0.35614038317562,0.903187601937275
12,3,"D3",6,0.330001104606208,0.926604002791443
12,3,"D3",7,0.310606060606061,0.941227336122734
12,3,"D3",8,0.295381518710802,0.950984401703069
12,3,"D3",9,0.282922788026069,0.957821563315439
12,3,"D3",10,0.272395890864907,0.962792332018897
12,3,"D3",11,0.263264479546375,0.966477426331441
12,3,"D3",12,0.255164034021871,0.969230769230769
12,3,"D5",1,1,NA
12,3,"D5",2,0.562197928653625,0.562197928653625
12,3,"D5",3,0.414252013808976,0.736843721215843
12,3,"D5",4,0.341288837744534,0.823867661152548
12,3,"D5",5,0.29825469888761,0.87390698406276
12,3,"D5",6,0.269838073319086,0.904723628246231
12,3,"D5",7,0.249649980820867,0.925184418010773
12,3,"D5",8,0.234622171077867,0.93980448268577
12,3,"D5",9,0.223101265822785,0.950895922571363
12,3,"D5",10,0.21409666283084,0.959638942617666
12,3,"D5",11,0.206962025316456,0.966675624832034
12,3,"D5",12,0.20126582278481,0.972477064220183
12,3,"D6",1,1,NA
12,3,"D6",2,0.43592552026287,0.43592552026287
12,3,"D6",3,0.280409411942441,0.643250736440825
12,3,"D6",4,0.212219410557591,0.756819855252052
12,3,"D6",5,0.174100791882263,0.820381092496796
12,3,"D6",6,0.149709451329726,0.859901036124914
12,3,"D6",7,0.132788206116,0.886972765824534
12,3,"D6",8,0.120466820259093,0.907210239393221
12,3,"D6",9,0.111243720965366,0.923438675696012
12,3,"D6",10,0.104241417078974,0.937054389896109
12,3,"D6",11,0.0988782717075197,0.948550724637681
12,3,"D6",12,0.0947237224761113,0.957983193277311
12,3,"D7",1,1,NA
12,3,"D7",2,0.393166564978645,0.393166564978645
12,3,"D7",3,0.263502135448444,0.670204841713222
12,3,"D7",4,0.208387227984543,0.790836960884196
12,3,"D7",5,0.176428716697173,0.84663881948782
12,3,"D7",6,0.154362416107383,0.87492795389049
12,3,"D7",7,0.137482204596299,0.89064558629776
12,3,"D7",8,0.123880414887126,0.901065088757396
12,3,"D7",9,0.112641854789506,0.909278959810875
12,3,"D7",10,0.103233679072605,0.916477088072798
12,3,"D7",11,0.0953020134228188,0.923167848699764
12,3,"D7",12,0.0885906040268456,0.929577464788732
12,4,"D0",1,1,NA
12,4,"D0",2,0.830352094346566,0.830352094346566
12,4,"D0",3,0.742779956739874,0.894536139304128
12,4,"D0",4,0.689231339956979,0.927907832868937
12,4,"D0",5,0.652367040929584,0.946513896147415
12,4,"D0",6,0.625017789989653,0.958076896556638
12,4,"D0",7,0.603626102071161,0.965774273530924
12,4,"D0",8,0.586174111536931,0.971088078407563
12,4,"D0",9,0.571442931636435,0.974868934655147
12,4,"D0",10,0.558674911819349,0.977656526819707
12,4,"D0",11,0.547388685951229,0.979798223207544
12,4,"D0",12,0.53726922697206,0.981513211290468
12,4,"D1",1,1,NA
12,4,"D1",2,0.699915890177946,0.699915890177946
12,4,"D1",3,0.561970143362607,0.802910965801523
12,4,"D1",4,0.482560447082078,0.858694101068479
12,4,"D1",5,0.430867051660973,0.89287684945237
12,4,"D1",6,0.394554275000856,0.915721621042655
12,4,"D1",7,0.367650767247604,0.931812910268952
12,4,"D1",8,0.346895846353127,0.943547184601686
12,4,"D1",9,0.330359886663189,0.952331629612238
12,4,"D1",10,0.316835591141685,0.959061931949103
12,4,"D1",11,0.305525404455471,0.964302663581895
12,4,"D1",12,0.295859823228407,0.96836406699374
12,4,"D3",1,1,NA
12,4,"D3",2,0.590175799478125,0.590175799478125
12,4,"D3",3,0.463870635963659,0.785987220034855
12,4,"D3",4,0.402841742376626,0.868435531686006
12,4,"D3",5,0.365826714663924,0.908115212951055
12,4,"D3",6,0.340195526242038,0.929936258358188
12,4,"D3",7,0.320956262816728,0.943446453756062
12,4,"D3",8,0.305745068535766,0.952606644445983
12,4,"D3",9,0.293297525855665,0.959287838264365
12,4,"D3",10,0.282879073576748,0.964478212870966
12,4,"D3",11,0.274041483343809,0.968758416374899
12,4,"D3",12,0.266499057196732,0.972477064220184
12,4,"D5",1,1,NA
12,4,"D5",2,0.54437157812406,0.54437157812406
12,4,"D5",3,0.398874917273329,0.732725464190982
12,4,"D5",4,0.326727232617372,0.819122031665586
12,4,"D5",5,0.282734693058982,0.865353924721943
12,4,"D5",6,0.25252477502643,0.893151004195124
12,4,"D5",7,0.230346148446744,0.912172472671783
12,4,"D5",8,0.213416761927682,0.92650458176436
12,4,"D5",9,0.20018651104025,0.938007442489851
12,4,"D5",10,0.189699777390049,0.947615183482103
12,4,"D5",11,0.181336863004633,0.955915001585791
12,4,"D5",12,0.174718729318332,0.963503649635036
12,4,"D6",1,1,NA
12,4,"D6",2,0.434730494063003,0.434730494063003
12,4,"D6",3,0.276413080121362,0.635826296743064
12,4,"D6",4,0.206205441310509,0.74600464355729
12,4,"D6",5,0.166891411019965,0.809345330362333
12,4,"D6",6,0.141567538353694,0.848261378392677
12,4,"D6",7,0.123628123010076,0.873280163289991
12,4,"D6",8,0.109994880823064,0.88972377922537
12,4,"D6",9,0.0990223620631532,0.900245187068652
12,4,"D6",10,0.0897479117503839,0.906339839612649
12,4,"D6",11,0.0815822002472188,0.909015025041736
12,4,"D6",12,0.0741656365883807,0.909090909090909
12,4,"D7",1,1,NA
12,4,"D7",2,0.372143219908583,0.372143219908583
12,4,"D7",3,0.225495175215846,0.605936540429887
12,4,"D7",4,0.164465887929575,0.729354354354354
12,4,"D7",5,0.131782207550364,0.801273803396809
12,4,"D7",6,0.111124210984546,0.84324138326547
12,4,"D7",7,0.0961782630777044,0.865502325960989
12,4,"D7",8,0.0842221093617742,0.875687568756876
12,4,"D7",9,0.0740477399695277,0.879195979899497
12,4,"D7",10,0.0651345860843068,0.87962962962963
12,4,"D7",11,0.0572625698324022,0.879142300194932
12,4,"D7",12,0.0502793296089385,0.878048780487805
12,5,"D0",1,1,NA
12,5,"D0",2,0.830194612661503,0.830194612661503
12,5,"D0",3,0.742269402864382,0.894090845139017
12,5,"D0",4,0.688195654908444,0.927150778750586
12,5,"D0",5,0.650779888228,0.945632079462313
12,5,"D0",6,0.622913259896854,0.957179641173263
12,5,"D0",7,0.601047038880603,0.964896844514321
12,5,"D0",8,0.583152737096204,0.97022811755678
12,5,"D0",9,0.567996729500979,0.974010226427653
12,5,"D0",10,0.5548078132581,0.976779943337937
12,5,"D0",11,0.543091520063254,0.978882249105249
12,5,"D0",12,0.532516307570666,0.980527752502275
12,5,"D1",1,1,NA
12,5,"D1",2,0.699915890177946,0.699915890177946
12,5,"D1",3,0.561970143362607,0.802910965801523
12,5,"D1",4,0.482560447082078,0.858694101068479
12,5,"D1",5,0.430867051660973,0.89287684945237
12,5,"D1",6,0.394554275000856,0.915721621042655
12,5,"D1",7,0.367650767247604,0.931812910268952
12,5,"D1",8,0.346895846353127,0.943547184601686
12,5,"D1",9,0.330359886663189,0.952331629612238
12,5,"D1",10,0.316835591141685,0.959061931949103
12,5,"D1",11,0.305525404455471,0.964302663581895
12,5,"D1",12,0.295859823228407,0.96836406699374
12,5,"D3",1,1,NA
12,5,"D3",2,0.582091821222256,0.582091821222256
12,5,"D3",3,0.450182426269383,0.773387307390964
12,5,"D3",4,0.387559541907368,0.860894426997152
12,5,"D3",5,0.351043883652579,0.905780520652188
12,5,"D3",6,0.326790057768319,0.930909418982317
12,5,"D3",7,0.30922519509476,0.946250314977419
12,5,"D3",8,0.295687645687646,0.956221066000246
12,5,"D3",9,0.2847560048647,0.963029768127367
12,5,"D3",10,0.275615688659167,0.967901234567901
12,5,"D3",11,0.267767558528428,0.971525096525097
12,5,"D3",12,0.260869565217391,0.97423887587822
12,5,"D5",1,1,NA
12,5,"D5",2,0.555718012671655,0.555718012671655
12,5,"D5",3,0.404111120667412,0.727187371027652
12,5,"D5",4,0.328560916640387,0.813045966410799
12,5,"D5",5,0.283048077750065,0.861478232542988
12,5,"D5",6,0.25202013376091,0.890379244982709
12,5,"D5",7,0.228988083292719,0.908610275994691
12,5,"D5",8,0.210857869136015,0.920824639011769
12,5,"D5",9,0.195992087382816,0.929498567854683
12,5,"D5",10,0.183423640377283,0.93587268152829
12,5,"D5",11,0.172500788394828,0.940450140668959
12,5,"D5",12,0.162724692526017,0.943327239488117
12,5,"D6",1,1,NA
12,5,"D6",2,0.443748650399482,0.443748650399482
12,5,"D6",3,0.28168862016843,0.634793187347932
12,5,"D6",4,0.211185489095228,0.749712533537754
12,5,"D6",5,0.173498644401257,0.821546239491025
12,5,"D6",6,0.150070436293714,0.864966045190764
12,5,"D6",7,0.133598454857362,0.890238331791657
12,5,"D6",8,0.120857026320209,0.904628922911148
12,5,"D6",9,0.11032174476355,0.912828555546732
12,5,"D6",10,0.101202044194918,0.917335421152215
12,5,"D6",11,0.0930324623911322,0.91927453769559
12,5,"D6",12,0.0855106888361045,0.919148936170213
12,5,"D7",1,1,NA
12,5,"D7",2,0.382761139517896,0.382761139517896
12,5,"D7",3,0.242326847732253,0.633102012491325
12,5,"D7",4,0.181313500232419,0.748218787679491
12,5,"D7",5,0.146213781348916,0.806414200605528
12,5,"D7",6,0.122736284898447,0.839430344842501
12,5,"D7",7,0.105319078292051,0.85809244087185
12,5,"D7",8,0.0914093454633995,0.867927700714586
12,5,"D7",9,0.0797264094561392,0.872191011235955
12,5,"D7",10,0.0695929344577993,0.872896884890888
12,5,"D7",11,0.0606281957633309,0.87118320610687
12,5,"D7",12,0.0525931336742148,0.867469879518072
12,6,"D0",1,1,NA
12,6,"D0",2,0.829413638831675,0.829413638831675
12,6,"D0",3,0.741790180795068,0.894354934698162
12,6,"D0",4,0.688631315374985,0.928337059728796
12,6,"D0",5,0.652267529433234,0.947194115152968
12,6,"D0",6,0.625460032834533,0.958901071433076
12,6,"D0",7,0.604625404047883,0.966689112504552
12,6,"D0",8,0.587675660798717,0.971966538065239
12,6,"D0",9,0.573323640671486,0.975578331578808
12,6,"D0",10,0.560792285359144,0.978142615403641
12,6,"D0",11,0.549632262204452,0.980099542297475
12,6,"D0",12,0.539612024285503,0.981769196228109
12,6,"D1",1,1,NA
12,6,"D1",2,0.681060321761549,0.681060321761549
12,6,"D1",3,0.536409936495714,0.787610024187431
12,6,"D1",4,0.454074005481286,0.846505581995151
12,6,"D1",5,0.400928277033997,0.882958002867929
12,6,"D1",6,0.363843843927477,0.907503573005962
12,6,"D1",7,0.336537789842888,0.924951171937291
12,6,"D1",8,0.31561419155908,0.937826898151389
12,6,"D1",9,0.299068636290531,0.947576643538059
12,6,"D1",10,0.285637699029647,0.95509078642457
12,6,"D1",11,0.274486677746207,0.960960960960961
12,6,"D1",12,0.265051198198681,0.965625
12,6,"D3",1,1,NA
12,6,"D3",2,0.590217581861036,0.590217581861036
12,6,"D3",3,0.465535578627501,0.788752475247525
12,6,"D3",4,0.404277616533884,0.868414005489724
12,6,"D3",5,0.366749777613287,0.907173097431549
12,6,"D3",6,0.34090700385965,0.929535679825587
12,6,"D3",7,0.321886099044873,0.944205004299039
12,6,"D3",8,0.307276752959204,0.954613305361682
12,6,"D3",9,0.295716539727682,0.962378497168456
12,6,"D3",10,0.286382141535345,0.968434642847733
12,6,"D3",11,0.278765802442683,0.973404978914434
12,6,"D3",12,0.272551960574245,0.977709454265949
12,6,"D5",1,1,NA
12,6,"D5",2,0.54930537041974,0.54930537041974
12,6,"D5",3,0.400977517106549,0.729971958584987
12,6,"D5",4,0.327260878580527,0.816157676225935
12,6,"D5",5,0.282028496104742,0.861784938450398
12,6,"D5",6,0.250430573011218,0.887961948774889
12,6,"D5",7,0.226487751414438,0.904393376140588
12,6,"D5",8,0.207360012638605,0.915546255122504
12,6,"D5",9,0.191522260730472,0.923621957258771
12,6,"D5",10,0.178085843774993,0.929844097995546
12,6,"D5",11,0.166503747148908,0.934963406520293
12,6,"D5",12,0.156402737047898,0.939334637964775
12,6,"D6",1,1,NA
12,6,"D6",2,0.443181818181818,0.443181818181818
12,6,"D6",3,0.280583985550873,0.633112582781457
12,6,"D6",4,0.209452137266707,0.746486428494797
12,6,"D6",5,0.170605057194461,0.814530037367059
12,6,"D6",6,0.146023264814656,0.855914046253702
12,6,"D6",7,0.12885686333534,0.882440640530094
12,6,"D6",8,0.116034517359021,0.900491555944907
12,6,"D6",9,0.105952739313666,0.913113974403321
12,6,"D6",10,0.097682119205298,0.921940478727182
12,6,"D6",11,0.0906456953642384,0.927966101694915
12,6,"D6",12,0.0844370860927152,0.931506849315068
12,6,"D7",1,1,NA
12,6,"D7",2,0.298659486038752,0.298659486038752
12,6,"D7",3,0.165287127553708,0.55343002744022
12,6,"D7",4,0.113922222872641,0.68923832459744
12,6,"D7",5,0.0867138871002361,0.761167443135106
12,6,"D7",6,0.0698438715180505,0.805451973768805
12,6,"D7",7,0.0583913832465024,0.836027298850575
12,6,"D7",8,0.0501551249780484,0.858947368421053
12,6,"D7",9,0.0439384183106012,0.876050420168067
12,6,"D7",10,0.038986126558567,0.887290167865707
12,6,"D7",11,0.0347714101738571,0.891891891891892
12,6,"D7",12,0.0309079201545396,0.888888888888889
12,7,"D0",1,1,NA
12,7,"D0",2,0.832993880903675,0.832993880903675
12,7,"D0",3,0.746254011880089,0.89586974044817
12,7,"D0",4,0.692843447523639,0.928428439236274
12,7,"D0",5,0.655809411262659,0.946547757082286
12,7,"D0",6,0.628089523357631,0.957731793065218
12,7,"D0",7,0.606203101476133,0.965153977152018
12,7,"D0",8,0.588197201718301,0.970297249034214
12,7,"D0",9,0.572895133818862,0.973984799902589
12,7,"D0",10,0.559563829739614,0.976729940101981
12,7,"D0",11,0.547737456300162,0.978865014479305
12,7,"D0",12,0.537101777537052,0.980582524271845
12,7,"D1",1,1,NA
12,7,"D1",2,0.685327917811492,0.685327917811492
12,7,"D1",3,0.540161987815076,0.788180334955586
12,7,"D1",4,0.456509377613188,0.84513421512636
12,7,"D1",5,0.402136741926492,0.880894811031095
12,7,"D1",6,0.364020683652747,0.90521617574374
12,7,"D1",7,0.33586508979413,0.922653862478114
12,7,"D1",8,0.314263369569546,0.935683341672022
12,7,"D1",9,0.297203201529089,0.9457137875667
12,7,"D1",10,0.28340700035838,0.953579903918504
12,7,"D1",11,0.272010512483574,0.959787556904401
12,7,"D1",12,0.262391590013141,0.96463768115942
12,7,"D3",1,1,NA
12,7,"D3",2,0.593186372745491,0.593186372745491
12,7,"D3",3,0.464904354162871,0.783740786240786
12,7,"D3",4,0.402293070990466,0.86532437777412
12,7,"D3",5,0.364210238659136,0.905335599647373
12,7,"D3",6,0.337789865445176,0.927458455557898
12,7,"D3",7,0.317881216979413,0.941062031451047
12,7,"D3",8,0.302019797170098,0.950102683134176
12,7,"D3",9,0.288894151940244,0.956540447504303
12,7,"D3",10,0.277755511022044,0.961443868477808
12,7,"D3",11,0.26813627254509,0.965367965367965
12,7,"D3",12,0.259719438877756,0.968609865470852
12,7,"D5",1,1,NA
12,7,"D5",2,0.563592881324347,0.563592881324347
12,7,"D5",3,0.422033108674721,0.748826187589551
12,7,"D5",4,0.350003623526001,0.829327406622413
12,7,"D5",5,0.30467124266236,0.87048025272723
12,7,"D5",6,0.27248767631412,0.894366248461768
12,7,"D5",7,0.247900943152054,0.909769375647936
12,7,"D5",8,0.228220020498804,0.9206097306327
12,7,"D5",9,0.211976271081157,0.928824169842134
12,7,"D5",10,0.198279342795913,0.935384615384615
12,7,"D5",11,0.186539118551418,0.940789473684211
12,7,"D5",12,0.176289716433208,0.945054945054945
12,7,"D6",1,1,NA
12,7,"D6",2,0.450106602355737,0.450106602355737
12,7,"D6",3,0.295082310999266,0.655583165087747
12,7,"D6",4,0.227819137161698,0.772052843120998
12,7,"D6",5,0.191097829506134,0.83881377081373
12,7,"D6",6,0.1680123029604,0.879195244627343
12,7,"D6",7,0.152010299069123,0.904756951667707
12,7,"D6",8,0.140085980916431,0.921555853611803
12,7,"D6",9,0.130711963929957,0.933083832335329
12,7,"D6",10,0.123029603998462,0.941226803572384
12,7,"D6",11,0.116493656286044,0.946875
12,7,"D6",12,0.110726643598616,0.950495049504951
12,7,"D7",1,1,NA
12,7,"D7",2,0.389649507119387,0.389649507119387
12,7,"D7",3,0.244016976998905,0.626247364722417
12,7,"D7",4,0.179116465863454,0.734032804054686
12,7,"D7",5,0.142558871851041,0.795900428047289
12,7,"D7",6,0.11907369738695,0.835259818212999
12,7,"D7",7,0.102443866374589,0.860340013140604
12,7,"D7",8,0.0896495071193866,0.875108586702305
12,7,"D7",9,0.0791073384446878,0.882406841783751
12,7,"D7",10,0.0699616648411829,0.884389061959155
12,7,"D7",11,0.0617469879518072,0.882583170254403
12,7,"D7",12,0.0542168674698795,0.878048780487805
12,8,"D0",1,1,NA
12,8,"D0",2,0.833114934457976,0.833114934457976
12,8,"D0",3,0.746551161240983,0.896096241182723
12,8,"D0",4,0.693429697178406,0.928844174625254
12,8,"D0",5,0.656768650742183,0.947130838806879
12,8,"D0",6,0.629462828213259,0.958423986135654
12,8,"D0",7,0.608006815833844,0.965913773748455
12,8,"D0",8,0.590426526295076,0.971085374240981
12,8,"D0",9,0.57553008314065,0.974770030662578
12,8,"D0",10,0.562574632038891,0.977489532725967
12,8,"D0",11,0.551089683671963,0.979585022656809
12,8,"D0",12,0.54075859694003,0.981253347616497
12,8,"D1",1,1,NA
12,8,"D1",2,0.683094132545378,0.683094132545378
12,8,"D1",3,0.537960013814805,0.787534233108155
12,8,"D1",4,0.455072463768116,0.845922470224296
12,8,"D1",5,0.401562320119728,0.882414015549721
12,8,"D1",6,0.364272283225428,0.907137609716016
12,8,"D1",7,0.336858187190606,0.924742844028413
12,8,"D1",8,0.315897258784553,0.93777521460628
12,8,"D1",9,0.299386968034077,0.947735251600468
12,8,"D1",10,0.286071990483134,0.955525861267861
12,8,"D1",11,0.275116082735331,0.961702270364533
12,8,"D1",12,0.265934993668214,0.96662830840046
12,8,"D3",1,1,NA
12,8,"D3",2,0.589728046154811,0.589728046154811
12,8,"D3",3,0.467267292376513,0.79234368353892
12,8,"D3",4,0.409752154796993,0.876911698041181
12,8,"D3",5,0.375596619215842,0.916643426565816
12,8,"D3",6,0.352246971239843,0.937833178518093
12,8,"D3",7,0.334827929792289,0.950548782900128
12,8,"D3",8,0.321037925820634,0.958814654499672
12,8,"D3",9,0.30965112146993,0.964531279843037
12,8,"D3",10,0.299964464140137,0.968717512522446
12,8,"D3",11,0.291561278454817,0.97198606271777
12,8,"D3",12,0.284203265118418,0.974763406940063
12,8,"D5",1,1,NA
12,8,"D5",2,0.542816023027105,0.542816023027105
12,8,"D5",3,0.394213240585272,0.726237295625276
12,8,"D5",4,0.319716958503238,0.811025418701228
12,8,"D5",5,0.274041536739426,0.85713794483207
12,8,"D5",6,0.242517047596203,0.884964558590992
12,8,"D5",7,0.219142280323019,0.903615982856167
12,8,"D5",8,0.201063404493484,0.917501653250633
12,8,"D5",9,0.18673542816023,0.928739014594186
12,8,"D5",10,0.17522187574958,0.938342967244701
12,8,"D5",11,0.16589709762533,0.94678302532512
12,8,"D5",12,0.158311345646438,0.95427435387674
12,8,"D6",1,1,NA
12,8,"D6",2,0.439877894423349,0.439877894423349
