"Model","AIC","Common_n","Iteration","Group"
"Exponential",-6.18282766674739,14,47,"D7"
"PowerLaw",-78.6856479269025,14,47,"D7"
"Exponential",-52.0558763606916,14,48,"D0"
"PowerLaw",-109.966566263083,14,48,"D0"
"Exponential",-30.4747939773581,14,48,"D1"
"PowerLaw",-84.1157310626399,14,48,"D1"
"Exponential",-24.5275093949709,14,48,"D3"
"PowerLaw",-50.9153553685266,14,48,"D3"
"Exponential",-21.6507883204899,14,48,"D5"
"PowerLaw",-66.2373281716929,14,48,"D5"
"Exponential",-14.5623676651853,14,48,"D6"
"PowerLaw",-64.7964310872247,14,48,"D6"
"Exponential",-1.77356965585834,14,48,"D7"
"PowerLaw",-35.1790639802615,14,48,"D7"
"Exponential",-52.0694620854055,14,49,"D0"
"PowerLaw",-110.772371893283,14,49,"D0"
"Exponential",-30.4353810510355,14,49,"D1"
"PowerLaw",-83.69069791743,14,49,"D1"
"Exponential",-24.5139156855953,14,49,"D3"
"PowerLaw",-51.8268682146194,14,49,"D3"
"Exponential",-20.3854781601771,14,49,"D5"
"PowerLaw",-58.9597853023207,14,49,"D5"
"Exponential",-12.2816593848011,14,49,"D6"
"PowerLaw",-50.2560354976511,14,49,"D6"
"Exponential",-12.1932956487222,14,49,"D7"
"PowerLaw",-50.4178506688787,14,49,"D7"
"Exponential",-52.168477653531,14,50,"D0"
"PowerLaw",-111.698751446989,14,50,"D0"
"Exponential",-30.3962272584672,14,50,"D1"
"PowerLaw",-83.3705128254412,14,50,"D1"
"Exponential",-24.6929121876553,14,50,"D3"
"PowerLaw",-50.4765988061411,14,50,"D3"
"Exponential",-21.8705499414837,14,50,"D5"
"PowerLaw",-69.3069557914781,14,50,"D5"
"Exponential",-11.310645207488,14,50,"D6"
"PowerLaw",-43.2486893854628,14,50,"D6"
"Exponential",-2.43212309349654,14,50,"D7"
"PowerLaw",-33.4381048539456,14,50,"D7"
"Exponential",-52.1860827505391,14,51,"D0"
"PowerLaw",-111.665141459124,14,51,"D0"
"Exponential",-30.3174855507109,14,51,"D1"
"PowerLaw",-82.9650602668165,14,51,"D1"
"Exponential",-25.3402563913126,14,51,"D3"
"PowerLaw",-53.9578904047771,14,51,"D3"
"Exponential",-21.2429002172796,14,51,"D5"
"PowerLaw",-69.9218282135677,14,51,"D5"
"Exponential",-10.2848565891029,14,51,"D6"
"PowerLaw",-37.3077474318907,14,51,"D6"
"Exponential",-6.99338705134832,14,51,"D7"
"PowerLaw",-40.1064472001414,14,51,"D7"
"Exponential",-52.0154770804035,14,52,"D0"
"PowerLaw",-110.042417053582,14,52,"D0"
"Exponential",-30.4691053760566,14,52,"D1"
"PowerLaw",-84.1053232474856,14,52,"D1"
"Exponential",-25.0161853004387,14,52,"D3"
"PowerLaw",-51.224485121135,14,52,"D3"
"Exponential",-21.1051228310613,14,52,"D5"
"PowerLaw",-64.0944155596727,14,52,"D5"
"Exponential",-13.3487310391038,14,52,"D6"
"PowerLaw",-60.5293990972757,14,52,"D6"
"Exponential",-3.13979849004359,14,52,"D7"
"PowerLaw",-35.5326002871059,14,52,"D7"
"Exponential",-52.0486796631675,14,53,"D0"
"PowerLaw",-110.437830047709,14,53,"D0"
"Exponential",-30.4157726138029,14,53,"D1"
"PowerLaw",-83.8198914873767,14,53,"D1"
"Exponential",-26.2213397535636,14,53,"D3"
"PowerLaw",-54.3830066215752,14,53,"D3"
"Exponential",-23.2884587004729,14,53,"D5"
"PowerLaw",-82.5435004957925,14,53,"D5"
"Exponential",-10.40704888706,14,53,"D6"
"PowerLaw",-52.8213571986575,14,53,"D6"
"Exponential",-8.88238983633789,14,53,"D7"
"PowerLaw",-51.7530296496524,14,53,"D7"
"Exponential",-52.083729951894,14,54,"D0"
"PowerLaw",-110.835652404893,14,54,"D0"
"Exponential",-30.2813389351003,14,54,"D1"
"PowerLaw",-82.5514444119801,14,54,"D1"
"Exponential",-25.7185504885314,14,54,"D3"
"PowerLaw",-51.8273576823636,14,54,"D3"
"Exponential",-22.567725021428,14,54,"D5"
"PowerLaw",-75.6110917940981,14,54,"D5"
"Exponential",-12.6614711562754,14,54,"D6"
"PowerLaw",-51.0752638834641,14,54,"D6"
"Exponential",-4.79538363324117,14,54,"D7"
"PowerLaw",-49.4836492563196,14,54,"D7"
"Exponential",-52.0738264808511,14,55,"D0"
"PowerLaw",-110.897745604664,14,55,"D0"
"Exponential",-30.4202480169999,14,55,"D1"
"PowerLaw",-83.6645431388253,14,55,"D1"
"Exponential",-24.9083028644529,14,55,"D3"
"PowerLaw",-52.6731095460221,14,55,"D3"
"Exponential",-23.084398421552,14,55,"D5"
"PowerLaw",-78.2599852791651,14,55,"D5"
"Exponential",-12.6711197635724,14,55,"D6"
"PowerLaw",-53.903659065915,14,55,"D6"
"Exponential",-6.59685086153103,14,55,"D7"
"PowerLaw",-48.5898723469548,14,55,"D7"
"Exponential",-52.0311911001345,14,56,"D0"
"PowerLaw",-110.20714102941,14,56,"D0"
"Exponential",-30.3900941967023,14,56,"D1"
"PowerLaw",-83.4951061992632,14,56,"D1"
"Exponential",-24.2466996658979,14,56,"D3"
"PowerLaw",-50.8870236154289,14,56,"D3"
"Exponential",-21.7922886608528,14,56,"D5"
"PowerLaw",-67.7511941726695,14,56,"D5"
"Exponential",-11.7078549227346,14,56,"D6"
"PowerLaw",-68.1039695747456,14,56,"D6"
"Exponential",-4.12338090493926,14,56,"D7"
"PowerLaw",-31.6438427435076,14,56,"D7"
"Exponential",-52.0957708269383,14,57,"D0"
"PowerLaw",-110.888797623947,14,57,"D0"
"Exponential",-30.20658823854,14,57,"D1"
"PowerLaw",-82.0399253099798,14,57,"D1"
"Exponential",-24.5086015821576,14,57,"D3"
"PowerLaw",-51.9048019832525,14,57,"D3"
"Exponential",-22.1793750371948,14,57,"D5"
"PowerLaw",-73.8896112428742,14,57,"D5"
"Exponential",-10.934574440205,14,57,"D6"
"PowerLaw",-46.9313612311325,14,57,"D6"
"Exponential",-8.64581089832928,14,57,"D7"
"PowerLaw",-53.8140824568101,14,57,"D7"
"Exponential",-52.0562509906149,14,58,"D0"
"PowerLaw",-110.518422598567,14,58,"D0"
"Exponential",-30.1355356701498,14,58,"D1"
"PowerLaw",-81.6148023089317,14,58,"D1"
"Exponential",-25.3843720859227,14,58,"D3"
"PowerLaw",-52.5959012425362,14,58,"D3"
"Exponential",-22.1833782205716,14,58,"D5"
"PowerLaw",-66.6699234203367,14,58,"D5"
"Exponential",-13.0039176390132,14,58,"D6"
"PowerLaw",-76.4364144824932,14,58,"D6"
"Exponential",-0.287643225159177,14,58,"D7"
"PowerLaw",-31.4894787943329,14,58,"D7"
"Exponential",-52.0643645624574,14,59,"D0"
"PowerLaw",-110.03007044966,14,59,"D0"
"Exponential",-30.3462106361477,14,59,"D1"
"PowerLaw",-83.1835913770443,14,59,"D1"
"Exponential",-25.2488667970958,14,59,"D3"
"PowerLaw",-52.5718454424462,14,59,"D3"
"Exponential",-22.5100081641868,14,59,"D5"
"PowerLaw",-82.2611855891508,14,59,"D5"
"Exponential",-12.2724972379936,14,59,"D6"
"PowerLaw",-55.3519139014896,14,59,"D6"
"Exponential",-2.71999845780953,14,59,"D7"
"PowerLaw",-51.0651798354255,14,59,"D7"
"Exponential",-52.028268750705,14,60,"D0"
"PowerLaw",-110.296802536397,14,60,"D0"
"Exponential",-30.5875052165701,14,60,"D1"
"PowerLaw",-85.0901244866316,14,60,"D1"
"Exponential",-24.7546076382783,14,60,"D3"
"PowerLaw",-53.1280969073982,14,60,"D3"
"Exponential",-22.8685752812786,14,60,"D5"
"PowerLaw",-68.7466334222776,14,60,"D5"
"Exponential",-12.2943602616998,14,60,"D6"
"PowerLaw",-45.7590307862825,14,60,"D6"
"Exponential",-5.69348477858384,14,60,"D7"
"PowerLaw",-50.4293597260809,14,60,"D7"
"Exponential",-52.0919130858063,14,61,"D0"
"PowerLaw",-110.716866525552,14,61,"D0"
"Exponential",-30.3170191950138,14,61,"D1"
"PowerLaw",-83.0453565354358,14,61,"D1"
"Exponential",-26.4463655248473,14,61,"D3"
"PowerLaw",-53.570917322525,14,61,"D3"
"Exponential",-22.4164727366581,14,61,"D5"
"PowerLaw",-77.4516447263881,14,61,"D5"
"Exponential",-10.9252421698788,14,61,"D6"
"PowerLaw",-43.235376157394,14,61,"D6"
"Exponential",-1.38154862505313,14,61,"D7"
"PowerLaw",-30.6086125982311,14,61,"D7"
"Exponential",-52.1334668735105,14,62,"D0"
"PowerLaw",-111.428486039288,14,62,"D0"
"Exponential",-30.3829604128916,14,62,"D1"
"PowerLaw",-83.5624397441662,14,62,"D1"
"Exponential",-24.7559340334622,14,62,"D3"
"PowerLaw",-52.2921077863762,14,62,"D3"
"Exponential",-22.4623185838984,14,62,"D5"
"PowerLaw",-68.4327084685369,14,62,"D5"
"Exponential",-12.0209800208517,14,62,"D6"
"PowerLaw",-45.2780561108657,14,62,"D6"
"Exponential",-9.49961238142525,14,62,"D7"
"PowerLaw",-39.2989016270203,14,62,"D7"
"Exponential",-52.1026748697752,14,63,"D0"
"PowerLaw",-111.06505371777,14,63,"D0"
"Exponential",-30.3357030410151,14,63,"D1"
"PowerLaw",-83.1755364644035,14,63,"D1"
"Exponential",-24.9103085964894,14,63,"D3"
"PowerLaw",-53.8797858442143,14,63,"D3"
"Exponential",-20.7047221252076,14,63,"D5"
"PowerLaw",-57.1706418142987,14,63,"D5"
"Exponential",-10.9544797534664,14,63,"D6"
"PowerLaw",-42.0129329590418,14,63,"D6"
"Exponential",-5.90090964052428,14,63,"D7"
"PowerLaw",-46.6308736464464,14,63,"D7"
"Exponential",-51.9720584949875,14,64,"D0"
"PowerLaw",-109.20362084253,14,64,"D0"
"Exponential",-30.3325072680794,14,64,"D1"
"PowerLaw",-83.0770137450247,14,64,"D1"
"Exponential",-25.6702678405576,14,64,"D3"
"PowerLaw",-54.0747830008988,14,64,"D3"
"Exponential",-23.1095914603535,14,64,"D5"
"PowerLaw",-74.8170415957582,14,64,"D5"
"Exponential",-12.2026446269132,14,64,"D6"
"PowerLaw",-49.2928444414936,14,64,"D6"
"Exponential",-8.98286431737076,14,64,"D7"
"PowerLaw",-57.1465402123588,14,64,"D7"
"Exponential",-52.1464232694067,14,65,"D0"
"PowerLaw",-111.586287563707,14,65,"D0"
"Exponential",-30.1741661397063,14,65,"D1"
"PowerLaw",-81.990915912326,14,65,"D1"
"Exponential",-25.8890444057661,14,65,"D3"
"PowerLaw",-51.3606741250436,14,65,"D3"
"Exponential",-20.9814466418884,14,65,"D5"
"PowerLaw",-83.14308836589,14,65,"D5"
"Exponential",-11.9811002063862,14,65,"D6"
"PowerLaw",-44.8658895538859,14,65,"D6"
"Exponential",-3.37955703173912,14,65,"D7"
"PowerLaw",-41.1530683025996,14,65,"D7"
"Exponential",-52.1447244346217,14,66,"D0"
"PowerLaw",-111.521279465544,14,66,"D0"
"Exponential",-30.3295160401742,14,66,"D1"
"PowerLaw",-82.9902237524533,14,66,"D1"
"Exponential",-25.8213046901183,14,66,"D3"
"PowerLaw",-54.2382068098715,14,66,"D3"
"Exponential",-21.1820179198556,14,66,"D5"
"PowerLaw",-67.7362292392496,14,66,"D5"
"Exponential",-13.0417919871521,14,66,"D6"
"PowerLaw",-51.913716763629,14,66,"D6"
"Exponential",-7.77367224316443,14,66,"D7"
"PowerLaw",-34.6783514441203,14,66,"D7"
"Exponential",-51.9878148177036,14,67,"D0"
"PowerLaw",-109.628178221379,14,67,"D0"
"Exponential",-30.3371292021102,14,67,"D1"
"PowerLaw",-83.1340678485527,14,67,"D1"
"Exponential",-26.5248241365777,14,67,"D3"
"PowerLaw",-54.4697570622255,14,67,"D3"
"Exponential",-21.0184171488677,14,67,"D5"
"PowerLaw",-66.6513444962959,14,67,"D5"
"Exponential",-12.6609711288609,14,67,"D6"
"PowerLaw",-44.3422039372835,14,67,"D6"
"Exponential",-7.9078084051133,14,67,"D7"
"PowerLaw",-46.4811958058378,14,67,"D7"
"Exponential",-52.0621260412594,14,68,"D0"
"PowerLaw",-110.743786477407,14,68,"D0"
"Exponential",-30.3525182779805,14,68,"D1"
"PowerLaw",-83.2122161205134,14,68,"D1"
"Exponential",-24.3306354667334,14,68,"D3"
"PowerLaw",-51.6311929945351,14,68,"D3"
"Exponential",-23.7593665251381,14,68,"D5"
"PowerLaw",-71.0961527484049,14,68,"D5"
"Exponential",-10.9609468265785,14,68,"D6"
"PowerLaw",-41.1459320366345,14,68,"D6"
"Exponential",-6.60126157529677,14,68,"D7"
"PowerLaw",-47.9475453678209,14,68,"D7"
"Exponential",-52.0573061095591,14,69,"D0"
"PowerLaw",-110.545715932468,14,69,"D0"
"Exponential",-30.5226908745384,14,69,"D1"
"PowerLaw",-84.6420860715987,14,69,"D1"
"Exponential",-25.7891596844141,14,69,"D3"
"PowerLaw",-53.3232263926889,14,69,"D3"
"Exponential",-20.6359183567244,14,69,"D5"
"PowerLaw",-59.4420408045488,14,69,"D5"
"Exponential",-12.182710406517,14,69,"D6"
"PowerLaw",-62.833169312757,14,69,"D6"
"Exponential",-6.55464050367015,14,69,"D7"
"PowerLaw",-40.2240911901029,14,69,"D7"
"Exponential",-52.1366017928277,14,70,"D0"
"PowerLaw",-111.157406489217,14,70,"D0"
"Exponential",-30.3667011513104,14,70,"D1"
"PowerLaw",-83.41473052578,14,70,"D1"
"Exponential",-25.4903822459891,14,70,"D3"
"PowerLaw",-52.8420966537136,14,70,"D3"
"Exponential",-21.5657535943886,14,70,"D5"
"PowerLaw",-71.4757727546046,14,70,"D5"
"Exponential",-11.7469567039817,14,70,"D6"
"PowerLaw",-48.8214959275381,14,70,"D6"
"Exponential",-7.08922604467852,14,70,"D7"
"PowerLaw",-75.6255013667048,14,70,"D7"
"Exponential",-52.0193499367908,14,71,"D0"
"PowerLaw",-110.310410146953,14,71,"D0"
"Exponential",-30.4285337092475,14,71,"D1"
"PowerLaw",-83.8140999264351,14,71,"D1"
"Exponential",-26.1290281545121,14,71,"D3"
"PowerLaw",-54.3515285915107,14,71,"D3"
"Exponential",-22.1926805582394,14,71,"D5"
"PowerLaw",-71.5963071052433,14,71,"D5"
"Exponential",-11.1010849488742,14,71,"D6"
"PowerLaw",-45.4210753772155,14,71,"D6"
"Exponential",-12.1619143656915,14,71,"D7"
"PowerLaw",-56.7904118957712,14,71,"D7"
"Exponential",-52.0998257958228,14,72,"D0"
"PowerLaw",-110.85702337431,14,72,"D0"
"Exponential",-30.2515912890899,14,72,"D1"
"PowerLaw",-82.4454608241563,14,72,"D1"
"Exponential",-25.2019244268315,14,72,"D3"
"PowerLaw",-52.1629686868275,14,72,"D3"
"Exponential",-21.9005365499679,14,72,"D5"
"PowerLaw",-79.5260302888672,14,72,"D5"
"Exponential",-11.509165383838,14,72,"D6"
"PowerLaw",-46.2638099104436,14,72,"D6"
"Exponential",-1.70719037643894,14,72,"D7"
"PowerLaw",-28.4191825713351,14,72,"D7"
"Exponential",-52.0948110675974,14,73,"D0"
"PowerLaw",-110.857076774426,14,73,"D0"
"Exponential",-30.1842311266431,14,73,"D1"
"PowerLaw",-82.0410914386098,14,73,"D1"
"Exponential",-26.6522778636585,14,73,"D3"
"PowerLaw",-55.5651338476056,14,73,"D3"
"Exponential",-22.464643215783,14,73,"D5"
"PowerLaw",-77.7456359325723,14,73,"D5"
"Exponential",-13.8787016124142,14,73,"D6"
"PowerLaw",-65.4133700383004,14,73,"D6"
"Exponential",-7.14371488985992,14,73,"D7"
"PowerLaw",-33.7557061354913,14,73,"D7"
"Exponential",-52.0653531601336,14,74,"D0"
"PowerLaw",-110.565781266808,14,74,"D0"
"Exponential",-30.1858848902585,14,74,"D1"
"PowerLaw",-81.9642477240495,14,74,"D1"
"Exponential",-25.2140165453083,14,74,"D3"
"PowerLaw",-52.2342126333451,14,74,"D3"
"Exponential",-23.8732862813533,14,74,"D5"
"PowerLaw",-77.7666931424607,14,74,"D5"
"Exponential",-10.1570345896318,14,74,"D6"
"PowerLaw",-46.3381483113709,14,74,"D6"
"Exponential",-5.02289093712062,14,74,"D7"
"PowerLaw",-38.3784767416291,14,74,"D7"
"Exponential",-52.1415293999024,14,75,"D0"
"PowerLaw",-111.391972058577,14,75,"D0"
"Exponential",-30.343126167863,14,75,"D1"
"PowerLaw",-82.9644653052822,14,75,"D1"
"Exponential",-25.5543246928055,14,75,"D3"
"PowerLaw",-52.6603460357965,14,75,"D3"
"Exponential",-23.4005233972046,14,75,"D5"
"PowerLaw",-76.274863194325,14,75,"D5"
"Exponential",-12.3602209626056,14,75,"D6"
"PowerLaw",-50.0118348499086,14,75,"D6"
"Exponential",-4.78428721812753,14,75,"D7"
"PowerLaw",-33.5878903704618,14,75,"D7"
"Exponential",-51.967856659613,14,76,"D0"
"PowerLaw",-109.447043753622,14,76,"D0"
"Exponential",-30.3298670860081,14,76,"D1"
"PowerLaw",-83.049065164682,14,76,"D1"
"Exponential",-25.1362417305701,14,76,"D3"
"PowerLaw",-53.7574668787736,14,76,"D3"
"Exponential",-23.5766878351526,14,76,"D5"
"PowerLaw",-81.4416713897082,14,76,"D5"
"Exponential",-10.7474959411024,14,76,"D6"
"PowerLaw",-37.4140688376516,14,76,"D6"
"Exponential",-3.31806669229727,14,76,"D7"
"PowerLaw",-32.8490571204514,14,76,"D7"
"Exponential",-52.0393965879228,14,77,"D0"
"PowerLaw",-110.061621211442,14,77,"D0"
"Exponential",-30.2845181588891,14,77,"D1"
"PowerLaw",-82.7357287621288,14,77,"D1"
"Exponential",-24.671740508878,14,77,"D3"
"PowerLaw",-52.0075776956351,14,77,"D3"
"Exponential",-20.8792075272128,14,77,"D5"
"PowerLaw",-64.0588267255681,14,77,"D5"
"Exponential",-13.7314350745143,14,77,"D6"
"PowerLaw",-60.2971387741708,14,77,"D6"
"Exponential",-1.29829169159412,14,77,"D7"
"PowerLaw",-26.3958569364541,14,77,"D7"
"Exponential",-52.072425041896,14,78,"D0"
"PowerLaw",-110.491420145954,14,78,"D0"
"Exponential",-30.3786412131676,14,78,"D1"
"PowerLaw",-83.1675472857075,14,78,"D1"
"Exponential",-25.0991932507533,14,78,"D3"
"PowerLaw",-52.9641459118498,14,78,"D3"
"Exponential",-21.149279561159,14,78,"D5"
"PowerLaw",-62.9720794526335,14,78,"D5"
"Exponential",-13.3756445243507,14,78,"D6"
"PowerLaw",-62.9160736125382,14,78,"D6"
"Exponential",-7.91218286001374,14,78,"D7"
"PowerLaw",-52.1333164200119,14,78,"D7"
"Exponential",-52.1611613452621,14,79,"D0"
"PowerLaw",-111.464954943869,14,79,"D0"
"Exponential",-30.4332144540492,14,79,"D1"
"PowerLaw",-83.9456697344662,14,79,"D1"
"Exponential",-25.3838782243122,14,79,"D3"
"PowerLaw",-51.9770482251297,14,79,"D3"
"Exponential",-22.9817727005772,14,79,"D5"
"PowerLaw",-69.9251308045643,14,79,"D5"
"Exponential",-13.7262501511852,14,79,"D6"
"PowerLaw",-48.6982056257718,14,79,"D6"
"Exponential",-8.89983724270919,14,79,"D7"
"PowerLaw",-42.2537305543864,14,79,"D7"
"Exponential",-52.0547464126901,14,80,"D0"
"PowerLaw",-110.034674576117,14,80,"D0"
"Exponential",-30.3764468041092,14,80,"D1"
"PowerLaw",-83.5124050089406,14,80,"D1"
"Exponential",-26.0596659039603,14,80,"D3"
"PowerLaw",-55.9966580568273,14,80,"D3"
"Exponential",-22.0145203844412,14,80,"D5"
"PowerLaw",-62.8301808743054,14,80,"D5"
"Exponential",-10.253628225409,14,80,"D6"
"PowerLaw",-50.1257380406874,14,80,"D6"
"Exponential",-6.07367214818611,14,80,"D7"
"PowerLaw",-48.7620450693361,14,80,"D7"
"Exponential",-52.0931549117491,14,81,"D0"
"PowerLaw",-110.987241649514,14,81,"D0"
"Exponential",-30.2930383815074,14,81,"D1"
"PowerLaw",-82.8258616809946,14,81,"D1"
"Exponential",-25.6280255094823,14,81,"D3"
"PowerLaw",-53.4174455972132,14,81,"D3"
"Exponential",-21.2574222157294,14,81,"D5"
"PowerLaw",-60.231897728134,14,81,"D5"
"Exponential",-12.3783992280598,14,81,"D6"
"PowerLaw",-46.1445404642475,14,81,"D6"
"Exponential",-7.65914386068589,14,81,"D7"
"PowerLaw",-69.9049737425408,14,81,"D7"
"Exponential",-52.1181470341824,14,82,"D0"
"PowerLaw",-111.189194269386,14,82,"D0"
"Exponential",-30.2505565893677,14,82,"D1"
"PowerLaw",-82.5008751475355,14,82,"D1"
"Exponential",-25.5922435841092,14,82,"D3"
"PowerLaw",-54.1793342898879,14,82,"D3"
"Exponential",-23.001684364796,14,82,"D5"
"PowerLaw",-85.2180198606227,14,82,"D5"
"Exponential",-11.9264680206898,14,82,"D6"
"PowerLaw",-51.5833028592384,14,82,"D6"
"Exponential",-3.88382168175029,14,82,"D7"
"PowerLaw",-51.6221611054238,14,82,"D7"
"Exponential",-52.0625701384392,14,83,"D0"
"PowerLaw",-110.296702189277,14,83,"D0"
"Exponential",-30.3413811309766,14,83,"D1"
"PowerLaw",-83.2351901700078,14,83,"D1"
"Exponential",-25.6147445061143,14,83,"D3"
"PowerLaw",-52.7532811246529,14,83,"D3"
"Exponential",-20.5489701477611,14,83,"D5"
"PowerLaw",-59.7158804497249,14,83,"D5"
"Exponential",-13.0067539763007,14,83,"D6"
"PowerLaw",-62.8543664252298,14,83,"D6"
"Exponential",-6.82839074462471,14,83,"D7"
"PowerLaw",-47.5470292077554,14,83,"D7"
"Exponential",-52.0497158532801,14,84,"D0"
"PowerLaw",-110.123884227868,14,84,"D0"
"Exponential",-30.4651935154157,14,84,"D1"
"PowerLaw",-83.9882588389678,14,84,"D1"
"Exponential",-25.8521859918257,14,84,"D3"
"PowerLaw",-52.5937623544748,14,84,"D3"
"Exponential",-21.8549760364277,14,84,"D5"
"PowerLaw",-74.6689164729614,14,84,"D5"
"Exponential",-13.3607359933287,14,84,"D6"
"PowerLaw",-55.8622815297484,14,84,"D6"
"Exponential",-6.33760772044964,14,84,"D7"
"PowerLaw",-43.3632794974867,14,84,"D7"
"Exponential",-52.1775714434962,14,85,"D0"
"PowerLaw",-111.424952647121,14,85,"D0"
"Exponential",-30.2512770938704,14,85,"D1"
"PowerLaw",-82.5087538686482,14,85,"D1"
"Exponential",-24.7757009085386,14,85,"D3"
"PowerLaw",-51.1474198722889,14,85,"D3"
"Exponential",-21.704915750789,14,85,"D5"
"PowerLaw",-80.571960798506,14,85,"D5"
"Exponential",-12.023543496771,14,85,"D6"
"PowerLaw",-45.545246460533,14,85,"D6"
"Exponential",-6.73104351804711,14,85,"D7"
"PowerLaw",-51.6082489243845,14,85,"D7"
"Exponential",-51.986599858564,14,86,"D0"
"PowerLaw",-109.509118231395,14,86,"D0"
"Exponential",-30.3074423542796,14,86,"D1"
"PowerLaw",-82.92873568095,14,86,"D1"
"Exponential",-25.373543910717,14,86,"D3"
"PowerLaw",-52.2902371234655,14,86,"D3"
"Exponential",-21.1792664825651,14,86,"D5"
"PowerLaw",-71.8395085559394,14,86,"D5"
"Exponential",-11.8104320310291,14,86,"D6"
"PowerLaw",-42.6396619907884,14,86,"D6"
"Exponential",-2.0049210845998,14,86,"D7"
"PowerLaw",-36.8592495067092,14,86,"D7"
"Exponential",-52.1504915864757,14,87,"D0"
"PowerLaw",-111.394897325774,14,87,"D0"
"Exponential",-30.232739040279,14,87,"D1"
"PowerLaw",-82.2574334161355,14,87,"D1"
"Exponential",-25.9789178357133,14,87,"D3"
"PowerLaw",-53.6214429748696,14,87,"D3"
"Exponential",-22.4026162670007,14,87,"D5"
"PowerLaw",-77.0414253453515,14,87,"D5"
"Exponential",-12.6784984744601,14,87,"D6"
"PowerLaw",-45.2172599165062,14,87,"D6"
"Exponential",-2.87224312244688,14,87,"D7"
"PowerLaw",-41.3519535560467,14,87,"D7"
"Exponential",-52.0251010980718,14,88,"D0"
"PowerLaw",-110.470515406374,14,88,"D0"
"Exponential",-30.2529031585368,14,88,"D1"
"PowerLaw",-82.0923817774303,14,88,"D1"
"Exponential",-25.5990022138841,14,88,"D3"
"PowerLaw",-54.2008999181965,14,88,"D3"
"Exponential",-23.4150601113616,14,88,"D5"
"PowerLaw",-72.8031288372783,14,88,"D5"
"Exponential",-10.2485914098135,14,88,"D6"
"PowerLaw",-37.2081262189626,14,88,"D6"
"Exponential",-2.98118876583617,14,88,"D7"
"PowerLaw",-35.3101598560699,14,88,"D7"
"Exponential",-52.0569823488789,14,89,"D0"
"PowerLaw",-110.03545085794,14,89,"D0"
"Exponential",-30.3296009529353,14,89,"D1"
"PowerLaw",-83.094690871549,14,89,"D1"
"Exponential",-24.5782734651104,14,89,"D3"
"PowerLaw",-52.8814795268953,14,89,"D3"
"Exponential",-22.4392355164396,14,89,"D5"
"PowerLaw",-72.6359759202782,14,89,"D5"
"Exponential",-11.6339780367471,14,89,"D6"
"PowerLaw",-43.8306674148069,14,89,"D6"
"Exponential",-8.34749212278603,14,89,"D7"
"PowerLaw",-50.5679566697008,14,89,"D7"
"Exponential",-52.0699551817706,14,90,"D0"
"PowerLaw",-110.711890570007,14,90,"D0"
"Exponential",-30.2251162508278,14,90,"D1"
"PowerLaw",-82.2900100867833,14,90,"D1"
"Exponential",-24.4849993636741,14,90,"D3"
"PowerLaw",-51.9833827647996,14,90,"D3"
"Exponential",-22.0469707427376,14,90,"D5"
"PowerLaw",-68.4209039260177,14,90,"D5"
"Exponential",-12.0139850021978,14,90,"D6"
"PowerLaw",-59.4457466250098,14,90,"D6"
"Exponential",-3.48482443149667,14,90,"D7"
"PowerLaw",-49.6549333096309,14,90,"D7"
"Exponential",-52.123743067138,14,91,"D0"
"PowerLaw",-111.205944389043,14,91,"D0"
"Exponential",-30.4588786901964,14,91,"D1"
"PowerLaw",-84.0136227823079,14,91,"D1"
"Exponential",-24.1679236868122,14,91,"D3"
"PowerLaw",-51.0240374491813,14,91,"D3"
"Exponential",-20.7702145164758,14,91,"D5"
"PowerLaw",-57.4048822350081,14,91,"D5"
"Exponential",-11.6744667143672,14,91,"D6"
"PowerLaw",-44.7300713326892,14,91,"D6"
"Exponential",-6.51237582242732,14,91,"D7"
"PowerLaw",-39.9773713412511,14,91,"D7"
"Exponential",-51.9463634157636,14,92,"D0"
"PowerLaw",-109.51150279115,14,92,"D0"
"Exponential",-30.3419491950133,14,92,"D1"
"PowerLaw",-83.0023064050308,14,92,"D1"
"Exponential",-24.9759670076601,14,92,"D3"
"PowerLaw",-53.2301549444863,14,92,"D3"
"Exponential",-22.0571816620855,14,92,"D5"
"PowerLaw",-73.9425218165761,14,92,"D5"
"Exponential",-10.9577882147584,14,92,"D6"
"PowerLaw",-38.8226991970652,14,92,"D6"
"Exponential",-4.42014213610741,14,92,"D7"
"PowerLaw",-34.6694736621102,14,92,"D7"
"Exponential",-51.9793769504132,14,93,"D0"
"PowerLaw",-109.826683093011,14,93,"D0"
"Exponential",-30.5098111348304,14,93,"D1"
"PowerLaw",-84.4390651284147,14,93,"D1"
"Exponential",-25.8830461610295,14,93,"D3"
"PowerLaw",-53.0157967187324,14,93,"D3"
"Exponential",-21.6860496102992,14,93,"D5"
"PowerLaw",-66.7792276939619,14,93,"D5"
"Exponential",-10.8202179176264,14,93,"D6"
"PowerLaw",-37.74991343637,14,93,"D6"
"Exponential",-6.87404884630081,14,93,"D7"
"PowerLaw",-65.7165731165414,14,93,"D7"
"Exponential",-52.0342373908513,14,94,"D0"
"PowerLaw",-110.16021185069,14,94,"D0"
"Exponential",-30.2556328990746,14,94,"D1"
"PowerLaw",-82.499373471363,14,94,"D1"
"Exponential",-26.4820741697431,14,94,"D3"
"PowerLaw",-54.111934084673,14,94,"D3"
"Exponential",-21.8220814607005,14,94,"D5"
"PowerLaw",-71.7633679659746,14,94,"D5"
