"Group","Dilution_strength","Mean_percent_HoS","Mean_percent_HeS","Mean_percent_DL","Mean_percent_HD","Mean_percent_DR","SE_percent_HoS","SE_percent_HeS","SE_percent_DL","SE_percent_HD","SE_percent_DR","Deterministic","Stochastic","Deterministic_minus_Stochastic","SE_Deterministic","SE_Stochastic","Regime"
"D0",0,23.4149796548211,0.0223001408416707,30.0811372654955,5.10275112436906,41.3788318144727,0.485204618095211,0.00229401511307423,2.12109816118419,0.728185649373637,1.39459555158475,23.4372797956628,76.5627202043373,-53.1254404086745,0.485210041040227,2.64087267808061,"Stochastic > deterministic"
"D1",1,54.8753274960145,0.0461006231372829,25.4092094615115,1.24392113308853,18.4254412862482,1.15540527479845,0.00526783357888723,0.964572049423926,0.200957285873159,1.12259423731802,54.9214281191518,45.0785718808482,9.84285623830355,1.15541728353989,1.49365353778412,"Deterministic > stochastic"
"D3",3,76.4449331740405,0.013608437534026,0.189214477357361,0.579393611996207,22.7728502990719,1.48646349490387,0.00319263462515464,0.054933695154997,0.057748381068194,1.48913879586619,76.4585416115745,23.5414583884255,52.9170832231491,1.48646692347919,1.49127024369602,"Deterministic > stochastic"
"D5",5,59.3838512625223,0.0253371579563654,10.6728755536202,0.168625528692119,29.749310497209,1.64796037425113,0.00623770556217014,0.928307141022728,0.0137437334858454,1.60639142408934,59.4091884204787,40.5908115795213,18.8183768409573,1.64797217939885,1.85538040457252,"Deterministic > stochastic"
"D6",6,69.5315200869842,5.23667767085246,3.18200087069276,0.0427877449737202,22.0070136264969,0.838703040324797,0.371162983199292,0.234001665771338,0.00263209324982624,0.724650910080198,74.7681977578367,25.2318022421634,49.5363955156733,0.91716124533664,0.761500261968895,"Deterministic > stochastic"
"D7",7,50.3891274318375,7.79236972054365,10.017245800696,0.00100773772169173,31.8002493092011,0.9478690467909,0.482870969373165,0.616923318439167,0.000125319661254275,0.782134806113474,58.1814971523812,41.8185028476188,16.3629943047624,1.06377634065045,0.996157242343383,"Deterministic > stochastic"
