id	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi	Group	Kingdom	Phylum	Class	Order	Family	Genus
OTU_2292	4	0.804424126308545	1.51342203570559	0.143811021436275	0	M4	0.515710623129397	0.375	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2301	12	0.5323242255291	0.671827691970316	1.537444930902e-07	0.303030303030303	M2	0.238177345119428	0	D0	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2309	5	0.0176489086291839	0.1152344026958	0.0043932784064252	0	M3	0.99124070716193	0	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2314	6	0.671784426841862	0.384288981222586	0.0570204108321673	0	M2	2.10840654316489	0.277777777777778	D3	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2325	5	0.0359089115158989	-0.159799814141539	0.0465918573522971	0	M2	0.98942786256497	0.32	D6	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	uncultured__Fusobacteria__bacterium
OTU_2328	19	9.05186618298978	9.62089610986097	0.0389465787807069	0.409356725146199	M3	-0.547768716076109	0.43213296398892	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_233	43	0.00781267271580346	0.213310324907118	6.44283923083748e-05	0.0365448504983389	M1	1.6783954920188	0	D0	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina
OTU_2339	17	0.0372905676289568	0.262128630810757	0.0500748744340262	0.691176470588235	M3	-0.386608466812559	0.110726643598616	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2340	34	0.0238374988070856	0.0672415862934633	0.000181692152173359	0.415329768270945	M1	1.06933784810062	0	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_2344	54	0.451443681438764	0.94287953558341	9.66314498816205e-05	0.205450733752621	M1	2.4227992790299	0	D0	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__soil__bacterium	uncultured__bacterium
OTU_2365	10	1.07398048258025	0.71687291799306	0.00345454170865047	0	M3	1.46398627519301	0.54	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2368	7	2.19660089324516	2.27766224147908	0.171990027799918	0	M3	1.94487383821556	0.448979591836735	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2375	14	0.198018632926177	0.606257115260026	0.00252538367663224	0.56043956043956	M1	-0.419469725921595	0.244897959183674	D0	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_2396	4	0.190415020611553	-0.110553906706876	0.0336631460277205	0	M3	0.0936129719121445	0.375	D6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2401	66	0.169217648634063	0.451326649704904	0.190966307828127	0.45967365967366	M3	2.29939568757993	0	D0	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2442	8	0.276847786632408	0.480548962668233	0.0111023520765207	0	M5	3.18316353970102	0.375	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2468	16	0.126402577774803	0.370183596435157	0.147143240097417	0.275	M1	0.78472563936731	0	D1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2473	9	0.458000263972291	0.57729113392841	1.43248977566522e-07	0.277777777777778	M2	-0.0619261097310512	0	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2480	5	0.405522370434022	0.198074867722135	0.0735219223697949	0	M3	0.372422649871066	0.56	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2480	22	4.98771135247768	5.82297737932317	0.293355528049424	0.00432900432900433	M3	4.02535779222221	0.65702479338843	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2525	7	0.271874517352322	-0.110225339737425	1.81738828186265e-08	0.19047619047619	M2	-0.261995079631371	0	D0	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_254	17	1.21444154744908	1.76060166611078	2.13078146668064e-05	0.213235294117647	M1	-0.216450511282203	0.207612456747405	D0	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_2547	11	0.369118421732849	0.289513784396594	7.48682296766657e-06	0.218181818181818	M2	0.138142860169268	0	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2595	22	0.733661906552301	0.890910610899063	0.0231565821367179	0.168831168831169	M2	3.18342843866271	0	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2605	62	1.14409550549077	1.27823083614991	0.000137793923641444	0.304071919619249	M1	2.96418385140162	0	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2607	3	0.715329912326027	0.779881927351499	0.0260422554153904	0	M1	-0.165311630633395	0	D7	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae__UCG-011
OTU_2613	15	0.439882028162829	0.158361585149249	1.14326293093831e-05	0.314285714285714	M1	-0.284123582828667	0.124444444444444	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2616	12	0.292256732343247	0.408127105391269	0.0446315621976473	0.348484848484849	M2	0.4856077279316	0.444444444444444	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2617	3	0.94786432100601	0.446850275490315	8.60000948661436e-07	0	M10	1.45999279017686	0	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_2624	4	1.68731049364643	1.17106884825995	0.000245962011344014	0.333333333333333	M2	-0.477899668758083	0.375	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2625	39	0.407761063948203	0.20295783619195	0.11665336806767	0.543859649122807	M3	0.848953444207988	0	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Ornatilinea
OTU_2642	4	0.418823437644016	0.460938103548701	0.115440455582004	0	M3	-1.20002853847343	0.75	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax
OTU_2651	5	0.545169428813475	0.552092290165978	0.15913743035162	0	M1	0.351412392487591	0.56	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2659	11	3.29089419276037	2.3469711098359	0.00429166480429622	0.0545454545454545	M3	3.3549685473173	0.165289256198347	D1	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured__actinobacterium
OTU_2664	12	0.8134974520289	3.00334002080397	0.0107725847674407	0.439393939393939	M3	-0.655208882251808	0.152777777777778	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Seohaeicola
OTU_2679	32	1.74938367057574	1.67429680151578	0.203556850456203	0.151209677419355	M1	1.95296380925248	0.224609375	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2689	18	0.395559415815909	-0.319517416873939	3.03386723972725e-05	0.183006535947712	M1	-0.081104368189274	0.104938271604938	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2691	42	3.97206050359269	5.19212787843315	0.201946405826076	0.0789779326364692	M1	2.14767017090001	0.447845804988662	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	GoM-GC232-4463-Bac1	uncultured__bacterium
OTU_2704	4	0.00128356077830608	0.0431590614823631	0.0447841418124308	0.333333333333333	M1	-0.480865711341622	0.375	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2745	10	0.65064885061376	-0.342524174666174	1.87424585003791e-06	0.0888888888888889	M5	2.70608171140161	0.42	D0	Bacteria	Chloroflexi	Anaerolineae	uncultured	uncultured__organism	uncultured__bacterium
OTU_2754	4	0.0621561765751739	-0.0445961316056317	0.000229807721006768	0	M2	-0.285198189420146	0	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_2757	5	0.0055112598829406	-0.0264755281598919	0.114805266947046	0	M5	0.146051559459246	0.56	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2763	61	1.04877038646677	1.4361300800677	0.178584376783164	0.469945355191257	M3	2.03079527214069	0	D0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oceanirhabdus
OTU_2763	2	3.61284724702867	3.70167989505796	0.0245758405256341	0	M1	-1.39973542473542	0.5	D3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oceanirhabdus
OTU_2797	4	0.053742361139685	0.0648095685482626	0.0178920852625636	0	M6	0.420084025208403	0.375	D6	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium
OTU_2811	11	0.220361018750754	0.15244399587998	8.54584678985248e-06	0.363636363636364	M2	0.138142860169268	0	D0	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured__bacterium
OTU_2817	12	0.574554651417565	0.653762242297177	1.48228300607768e-07	0.318181818181818	M2	0.238177345119428	0	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2859	8	0.558788174514177	0.927352974654183	0.297992357958788	0.0357142857142857	M2	-0.366679398811285	0.75	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_2872	5	1.0270554005033	0.342808827416592	0.0505321886902337	0.2	M5	0.10976425998969	0.48	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__Firmicutes__bacterium
OTU_2888	5	0.0697834848145444	-0.0754360612594581	0.00097509370467217	0	M2	-0.0924967100822096	0	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2896	3	0.923197258178168	0.751359581840956	0.0449979403040632	0	M3	-0.413802944301184	0.444444444444444	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptoclostridium
OTU_2904	34	5.57654254432483	4.58475574443822	0.00133459521361978	0.417112299465241	M1	1.00166477655415	0.0570934256055364	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2910	15	0.733478751373656	0.81601141776268	0.00120684754398945	0.514285714285714	M1	-0.284123582828667	0.124444444444444	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	ADurb.Bin120
OTU_2915	56	0.741004181753196	1.02983015967513	0.000260464409700223	0.292207792207792	M1	2.55814542212283	0	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	ADurb.Bin120
OTU_2924	66	1.6330264525932	0.596917868730745	0.000204950931354483	0.308158508158508	M1	3.23487613758748	0	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	ADurb.Bin120
OTU_2926	12	2.17699575824246	2.10726862289169	0.0441735147050337	0.272727272727273	M2	0.4856077279316	0.444444444444444	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_2926	3	2.46781712377809	2.5025385909613	0.00127241678825637	0	M1	0.669438681395203	0	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_2958	32	0.227477913636992	-0.201325795976628	0.103112426653733	0.429435483870968	M3	0.472912862593039	0	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nautella
OTU_2974	11	0.810728422428094	2.67521014190443	0.00047963252206874	0.418181818181818	M2	-0.0619261097310512	0.297520661157025	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Thermotaleaceae	Crassaminicella
OTU_2974	8	2.5057717314153	2.92846073663034	0.233301176777715	0	M4	0.907959384500452	0.625	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Thermotaleaceae	Crassaminicella
OTU_2977	34	2.50957776727502	0.270970815135641	9.89935977818843e-06	0.158645276292335	M2	2.43893601402294	0	D0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oceanirhabdus
OTU_3008	5	0.00940684263687397	-0.0597633448982789	0.0769262260664132	0	M3	1.99323179108025	0	D3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_3041	14	0.135761820881041	0.605055244340164	1.1278591723448e-06	0	M2	0.438246315019748	0	D0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium__sensu__stricto__5
OTU_3050	16	1.65023522232137	1.96039475706942	1.82045518271599e-05	0.116666666666667	M1	-0.351796654375131	0.3046875	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius
OTU_3051	4	0.358213765231293	0.0914980523442596	0.0109032977221392	0.333333333333333	M1	-0.480865711341622	0.375	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3064	11	2.24111462423997	1.73917042132678	0.205162521975677	0.0363636363636364	M3	1.84105511427217	0.545454545454546	D6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
OTU_3076	3	0.108068226988719	-0.358679121148566	1.26204542293547e-09	0.333333333333333	M4	0.512989176042577	0	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_3095	14	0.292966210424922	0.110420147954906	9.31184817468094e-06	0.351648351648352	M2	0.438246315019748	0	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Clostridiisalibacter	uncultured__bacterium
OTU_3107	16	5.81104414885253	3.59041764138031	0.000219046628893862	0.416666666666667	M2	0.438246315019748	0.21875	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	S5-A14a
OTU_3107	6	0.109542707386523	0.532368002084451	0.233069360384731	0	M1	0.220415507511194	0.444444444444444	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	S5-A14a
OTU_3112	11	0.323463336123859	0.276797517314863	0.00852517991732102	0.181818181818182	M2	1.06371216594541	0	D1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_3119	6	0.0697763297331009	0.207742812078136	0.0968042636839616	0	M5	0.701047485404383	0.444444444444444	D6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_3122	13	1.82768263450967	1.76079057581029	0.138849329942806	0	M2	1.70057913878354	0.72189349112426	D6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus
OTU_3128	14	0.427880365144415	0.982546374012762	0.00126705794053157	0.681318681318681	M1	-0.351796654375131	0.13265306122449	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_3137	9	5.30787808937977	6.04347442437376	1.881507370305e-06	0.194444444444444	M5	1.58928608447396	0.493827160493827	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_3181	39	0.214874301753136	0.62955828681948	0.00035760774246544	0.42914979757085	M1	1.40770320583294	0	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
OTU_3200	13	2.5138047229305	2.5451217356843	0.228123434537557	0	M4	1.88982236504614	0.757396449704142	D6	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_3282	40	0.0142642743165857	0.626676600552451	0.0865062414475815	0.353846153846154	M3	0.902673527295838	0	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3282	25	3.02566468983862	2.77569810943362	0.029247605793245	0.00333333333333333	M2	2.99072695932477	0.2848	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3283	2	1.23504566059586	0.64462431874786	1.45187157334744e-05	0	M10	-0.811107105653812	0.5	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3286	19	1.49138294376533	2.09124225495361	0.0625200998681003	0.169590643274854	M2	1.06371216594541	0.554016620498615	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3287	12	0.0241437567542297	0.115147773679919	0.0496184796765768	0.212121212121212	M2	0.100204769255727	0.5	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3291	8	4.98106145777277	5.64479400025116	2.48446119272184e-08	0.107142857142857	M2	-0.261995079631371	0.21875	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_3297	17	0.0107541660051601	0.092915486409804	0.029990149783492	0.580882352941177	M3	-0.332888383724709	0	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_3299	5	0.0911656489392591	0.218407385470544	0.16006539847224	0	M3	0.27050089040023	0.48	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3301	57	0.885203694862005	1.28523856355292	0.167500920042009	0.467418546365915	M3	1.81591493978929	0	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Acetoanaerobium
OTU_3306	7	0.293862400713998	0.187742888988645	0.0805074963350228	0.380952380952381	M1	-0.286159349694094	0.408163265306122	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_3308	5	0.630219834530851	0.632647152757991	0.141697397031291	0	M5	-0.145864991497894	0.64	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptoclostridium
OTU_3309	3	0.358631410650134	0.0499161247211229	5.09406344206024e-08	0	M10	1.45999279017686	0	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_3322	6	1.25100482668686	1.09734755574476	0.00142581904922993	0	M7	1.56892908110547	0.444444444444444	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_3325	5	0.234526083286504	0.380288509816091	0.161442487020675	0	M6	0.24000768036866	0.56	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	uncultured__bacterium
OTU_3330	11	5.44431016016794	3.88082446503436	0.0597161755503498	0.163636363636364	M3	0.99124070716193	0.578512396694215	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_3343	4	0.275209735662345	0.0662515044062907	0.0268543177953682	0	M2	0.458349248514106	0.375	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptoclostridium
OTU_3345	12	0.337004666101577	0.0238140686903316	4.35576057201074e-07	0.136363636363636	M2	0.238177345119428	0	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_3362	17	4.2233830479375	5.98599617997153	0.122808460245613	0.147058823529412	M1	0.103253373600962	0.546712802768166	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_3372	6	0.0784111907948132	0.178040439209913	0.0494315636214634	0.266666666666667	M1	-0.286159349694094	0.277777777777778	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_3376	5	0.621501994531638	0.715327990109987	0.185837879511603	0	M3	-0.28474739872575	0.64	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	uncultured__bacterium
OTU_3381	10	0.405628058694412	0.631643399041002	1.44130170681855e-07	0.266666666666667	M2	0.0381083752191085	0	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_3391	10	0.19436758933732	0.141377351980546	7.99818270388779e-06	0.355555555555556	M2	0.0381083752191085	0	D0	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_3402	2	0.57033863381999	0.0512497366319372	0.00466659017937123	0	M5	0.0920574617898323	0	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_3418	54	0.750872431600505	1.09522782671261	0.157903338215303	0.464011180992313	M3	1.65475469052574	0	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
OTU_3441	4	0.0408228169043737	-0.1369785399645	0.0788204020801464	0	M3	0.0936129719121445	0.375	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_3455	4	0.157392895285422	0.0600050897741492	0.0599339082264349	0	M2	0.278276586346398	0.375	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	uncultured__bacterium
OTU_376	9	1.1377339322594	1.06654339295091	0.139487235639085	0.0277777777777778	M1	0.836314513396676	0.641975308641975	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_376	7	1.13251344858281	1.31100389037494	0.132471228122255	0	M5	2.47970485546421	0.448979591836735	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_396	8	0.133808399375579	-0.000415333506048888	0.00186397640996438	0.142857142857143	M2	0.4856077279316	0	D1	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_396	7	1.89779226450549	1.34916145686589	0.204630476939531	0	M1	1.42907706278287	0.408163265306122	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_398	18	2.05345154774588	1.70626290837607	0.0440157968480937	0.209150326797386	M2	1.44911512462128	0.425925925925926	D1	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
OTU_4	9	0.801211057799414	0.243791862263998	0.00277741249823439	0.194444444444444	M2	0.678309207269536	0	D1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_430	47	1.00636598745082	1.07102174703746	1.23012949426615e-06	0.150786308973173	M2	3.73938431837502	0	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_444	6	1.37591994794286	1.00736240278407	0.168211203775016	0	M7	0.380142960634853	0.666666666666667	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_453	6	0.797674551555909	0.852973287833044	0.18785416338033	0	M3	0.27050089040023	0.611111111111111	D7	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_46	7	0.287379782136958	0.746933186503952	0.000569388008975589	0	M6	2.40535117721182	0.408163265306122	D1	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_468	5	0.396619524223363	0.270150271093936	0.166357372612941	0.1	M4	-0.279372118307831	0.64	D5	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_495	33	0.656296240379104	0.114384750084335	0.0961041443276835	0.399621212121212	M3	0.526632945680889	0	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_501	8	0.380540991810565	0.73503041069237	0.219252540621072	0	M1	1.37759692194496	0.21875	D7	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	8	0.380540991810565	0.73503041069237	0.219252540621072	0	M1	1.37759692194496	0.21875	D7	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_518	11	2.2558382322016	1.88090254516313	0.147543612356493	0	M6	2.10042012604201	0.694214876033058	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_519	7	0.885632623688859	1.09053795064943	0.18296867108145	0	M1	0.890244727635231	0.571428571428571	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_528	7	5.29744714498677	5.29786798624918	0.113364043246144	0	M4	1.23770549551055	0.612244897959184	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_528	13	1.91730327242635	2.01422683114477	0.172494009569119	0	M5	2.36603526323979	0.650887573964497	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_531	8	0.368913335928237	0.923352503247689	0.202706552510734	0	M6	1.87205990687555	0.46875	D3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_537	5	0.879817058751819	1.06509957298879	0.149845629286444	0	M2	0.823841525681821	0.32	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	5	0.298168895419571	0.456698373938596	0.11882470247349	0	M2	0.221803487683567	0.56	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_545	12	0.123444004961468	-0.319150355553769	4.97116160522255e-06	0.136363636363636	M1	-0.419469725921595	0	D0	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
