#module: 46
modularity: 0.650586
No	ID	No. module	Zi	Pi
96	OTU_1561	18	0	0
97	OTU_1565	0	-0.351796654375131	0
98	OTU_157	8	-0.277350098112615	0
99	OTU_1572	27	0	0
100	OTU_158	0	0.0542417749036546	0
101	OTU_16	0	1.61072242047233	0
102	OTU_160	26	0	0
103	OTU_1608	1	-0.862201989332329	0
104	OTU_162	0	-1.09620044138624	0
105	OTU_1627	2	0.580353028768739	0
106	OTU_1647	1	-0.76216750438217	0
107	OTU_165	2	0.04315219789024	0
108	OTU_166	2	-1.03124946386676	0
109	OTU_1665	8	-1.24807544150677	0
110	OTU_1683	40	0	0
111	OTU_1685	1	0.138142860169268	0
112	OTU_1696	2	0.472912862593039	0
113	OTU_1698	2	0.365472696417339	0
114	OTU_17	0	0.595626347275369	0
115	OTU_1716	0	-0.690162012107452	0
116	OTU_179	0	-0.554815869014524	0
117	OTU_1793	1	3.33924637857438	0
118	OTU_1811	8	2.14946326037276	0
119	OTU_182	15	0	0
120	OTU_1828	9	0	0
121	OTU_1829	0	0.189587917996583	0
122	OTU_1868	1	-0.862201989332329	0
123	OTU_188	32	0	0
124	OTU_19	0	-0.216450511282203	0
125	OTU_1911	0	-1.1638735129327	0
126	OTU_1916	0	-0.216450511282203	0
127	OTU_1918	2	-1.03124946386676	0
128	OTU_1921	45	0	0
129	OTU_1925	0	-0.0134312966428097	0
130	OTU_1927	1	-0.862201989332329	0
131	OTU_1933	1	-0.862201989332329	0
132	OTU_1935	2	1.92335510596499	0
133	OTU_1936	1	0.438246315019748	0
134	OTU_1938	1	-0.0619261097310512	0
135	OTU_194	21	0	0
136	OTU_1944	42	0	0
137	OTU_1948	0	-0.351796654375131	0
138	OTU_1952	2	1.11755385964724	0
139	OTU_1953	0	-0.554815869014524	0
140	OTU_1956	1	4.23955674312582	0
141	OTU_1966	0	-1.09620044138624	0
142	OTU_1967	2	2.19195552140424	0
143	OTU_1968	16	0	0
144	OTU_1976	38	0	0
145	OTU_1979	2	-1.13868963004246	0
146	OTU_198	7	-0.75	0
147	OTU_1982	0	-1.09620044138624	0
148	OTU_1989	3	-1.12857618729367	0.5
149	OTU_1992	2	0.0968722809780899	0
150	OTU_1993	2	-1.19240971313031	0
151	OTU_1995	0	0.392607132635976	0
152	OTU_1997	0	0.46028020418244	0
153	OTU_1998	3	-1.12857618729367	0
154	OTU_2007	39	0	0
155	OTU_2013	34	0	0
156	OTU_2014	2	1.70847477361359	0
157	OTU_2020	2	1.92335510596499	0
158	OTU_2029	3	1.3337718577107	0
159	OTU_2034	1	0.438246315019748	0
160	OTU_2038	8	-0.277350098112615	0
161	OTU_2041	5	0.179605302026775	0
162	OTU_2042	2	1.06383377655939	0
163	OTU_2056	0	3.03185692294808	0
164	OTU_2057	2	0.687793194944439	0
165	OTU_2069	8	-0.277350098112615	0
166	OTU_207	6	-0.209656967344384	0
167	OTU_2085	0	-0.284123582828667	0.124444444444444
168	OTU_21	2	-0.977529380778908	0
169	OTU_2102	1	-0.362029564581531	0
170	OTU_2103	0	-1.1638735129327	0
171	OTU_2104	0	-0.893181226746845	0
172	OTU_2105	2	-0.708928965339658	0.277777777777778
173	OTU_2109	2	-1.19240971313031	0
174	OTU_2110	0	2.28745313593698	0
175	OTU_2113	0	-1.02852736983977	0
176	OTU_2129	1	-0.862201989332329	0
177	OTU_2151	36	0	0
178	OTU_2155	2	-0.547768716076109	0
179	OTU_2170	2	0.419192779505189	0
180	OTU_2172	0	-1.1638735129327	0
181	OTU_2175	1	-0.0619261097310512	0
182	OTU_2187	2	0.25803253024164	0.0665873959571937
183	OTU_2215	1	-0.161960594681211	0
184	OTU_2232	29	0	0
185	OTU_2236	0	0.527953275728904	0
186	OTU_2254	2	-1.19240971313031	0
187	OTU_2258	0	-0.148777439735738	0
188	OTU_2284	20	0	0
189	OTU_2301	1	0.238177345119428	0
190	OTU_2328	2	-0.547768716076109	0.43213296398892
191	OTU_233	0	1.6783954920188	0
192	OTU_2331	1	-0.862201989332329	0
193	OTU_2333	2	-0.547768716076109	0
194	OTU_2334	17	0	0
195	OTU_2335	0	-0.081104368189274	0
196	OTU_2338	2	-1.08496954695461	0
197	OTU_2339	2	-0.386608466812559	0.110726643598616
198	OTU_2340	0	1.06933784810062	0
199	OTU_2344	0	2.4227992790299	0
200	OTU_2347	2	-0.655208882251808	0
201	OTU_2352	0	-1.09620044138624	0
202	OTU_2354	2	-0.0642879682854598	0
203	OTU_2355	2	1.97707518905284	0
204	OTU_2357	2	-0.440328549900409	0
205	OTU_2363	16	0	0
206	OTU_2372	0	-1.09620044138624	0
207	OTU_2375	0	-0.419469725921595	0.244897959183674
208	OTU_2376	1	-0.261995079631371	0
209	OTU_2388	29	0	0
210	OTU_2390	1	0.138142860169268	0
211	OTU_2392	2	-1.19240971313031	0
212	OTU_2398	1	-0.56209853448185	0
213	OTU_2401	2	2.29939568757993	0
214	OTU_241	2	0.25803253024164	0
215	OTU_2416	2	-1.13868963004246	0
216	OTU_2417	2	-0.547768716076109	0
217	OTU_2419	0	-1.02852736983977	0
218	OTU_2441	1	1.13848770967087	0
219	OTU_2442	31	0	0
220	OTU_2444	6	1.36277028773849	0
221	OTU_2446	24	0	0
222	OTU_2447	2	0.580353028768739	0
223	OTU_2448	1	0.438246315019748	0
224	OTU_245	2	-0.923809297691058	0
225	OTU_2473	1	-0.0619261097310512	0
226	OTU_2477	1	-0.0619261097310512	0
227	OTU_2479	2	0.25803253024164	0
228	OTU_2489	45	0	0
229	OTU_2491	0	-0.690162012107452	0
230	OTU_2498	0	-1.09620044138624	0
231	OTU_2503	13	1.22474487139159	0
232	OTU_2509	9	0	0
233	OTU_2511	9	0	0
234	OTU_2513	0	0.189587917996583	0
235	OTU_2515	1	2.23886704412262	0
236	OTU_2518	10	-0.707106781186549	0
237	OTU_2521	0	0.121914846450119	0
238	OTU_2525	1	-0.261995079631371	0
239	OTU_2538	2	0.365472696417339	0
240	OTU_254	0	-0.216450511282203	0.207612456747405
241	OTU_2547	1	0.138142860169268	0
242	OTU_255	4	-0.644305169381337	0
243	OTU_2558	22	0	0
244	OTU_2581	2	0.04315219789024	0
245	OTU_2584	2	-1.19240971313031	0
246	OTU_2594	1	-0.0619261097310512	0
247	OTU_2596	2	-0.601488799163959	0
248	OTU_2599	0	-1.1638735129327	0
249	OTU_2604	0	-0.622488940560988	0.18
250	OTU_2605	0	2.96418385140162	0
251	OTU_261	3	0.512989176042577	0
252	OTU_2611	2	-0.655208882251808	0
253	OTU_2613	0	-0.284123582828667	0.124444444444444
254	OTU_2625	2	0.848953444207988	0
255	OTU_2629	0	-0.690162012107452	0
256	OTU_2644	1	-0.862201989332329	0
257	OTU_2645	1	-0.161960594681211	0
258	OTU_2646	0	-0.757835083653917	0
259	OTU_2648	44	0	0
260	OTU_2649	2	1.27871410891079	0
261	OTU_2662	2	-0.332888383724709	0
262	OTU_2664	2	-0.655208882251808	0.152777777777778
263	OTU_2669	3	-1.12857618729367	0
264	OTU_2677	2	-0.708928965339658	0
265	OTU_2682	4	-0.0859073559175115	0
266	OTU_2689	0	-0.081104368189274	0.104938271604938
267	OTU_2694	2	-1.19240971313031	0
268	OTU_2697	2	-1.19240971313031	0
269	OTU_2698	21	0	0
270	OTU_2703	1	-0.362029564581531	0
271	OTU_2704	1	-0.261995079631371	0
272	OTU_2717	15	0	0
273	OTU_272	1	0.438246315019748	0
274	OTU_2726	1	0.438246315019748	0
275	OTU_2735	1	-0.0619261097310512	0
276	OTU_2736	13	-0.816496580927725	0
277	OTU_2737	0	-0.893181226746845	0
278	OTU_2745	4	2.70608171140161	0.42
279	OTU_2746	0	1.13701091964708	0
280	OTU_2763	2	2.03079527214069	0
281	OTU_2765	41	0	0
282	OTU_2769	14	0	0
283	OTU_2771	8	-0.277350098112615	0
284	OTU_2775	12	2	0
285	OTU_2778	2	-1.13868963004246	0
286	OTU_2781	0	0.663299418821833	0
287	OTU_2788	40	0	0
288	OTU_2795	0	-1.09620044138624	0
289	OTU_2809	1	0.138142860169268	0
290	OTU_2811	1	0.138142860169268	0
291	OTU_2814	1	-0.0619261097310512	0
292	OTU_2817	1	0.238177345119428	0
293	OTU_2822	37	0	0
294	OTU_2826	0	0.324934061089512	0
295	OTU_2827	2	0.20431244715379	0
296	OTU_2829	0	-1.1638735129327	0
297	OTU_283	43	0	0
298	OTU_2832	0	-0.148777439735738	0
299	OTU_2833	0	0.189587917996583	0
300	OTU_2834	2	0.20431244715379	0
301	OTU_2839	0	1.34003013428648	0
302	OTU_284	1	-0.261995079631371	0
303	OTU_2845	0	0.121914846450119	0
304	OTU_2865	2	-1.13868963004246	0
305	OTU_2867	3	0.512989176042577	0
306	OTU_2872	1	-0.862201989332329	0
307	OTU_2888	2	-1.13868963004246	0
308	OTU_2896	35	0	0
309	OTU_29	2	-0.11800805137331	0
310	OTU_2904	0	1.00166477655415	0.0570934256055364
311	OTU_2906	0	0.866318633461226	0
312	OTU_2910	0	-0.284123582828667	0.124444444444444
313	OTU_2915	0	2.55814542212283	0
314	OTU_2916	2	0.15059236406594	0
315	OTU_2918	0	0.257260989543047	0
316	OTU_2924	0	3.23487613758748	0
317	OTU_2925	1	-0.261995079631371	0
318	OTU_2926	1	2.33890152907278	0
319	OTU_2930	38	0	0
320	OTU_294	6	-0.209656967344384	0
321	OTU_2947	1	-0.76216750438217	0
322	OTU_2951	2	0.25803253024164	0
323	OTU_2954	33	0	0
324	OTU_2957	5	0.179605302026775	0
325	OTU_2958	2	0.472912862593039	0
326	OTU_296	13	-0.816496580927725	0
327	OTU_2964	0	-0.081104368189274	0
328	OTU_2974	1	-0.0619261097310512	0.297520661157025
329	OTU_2977	1	2.43893601402294	0
330	OTU_2978	2	1.76219485670144	0
331	OTU_2985	3	-0.307793505625546	0
332	OTU_299	2	-0.225448217549009	0
333	OTU_2991	0	0.595626347275369	0
334	OTU_2995	0	1.88141470665819	0
335	OTU_2998	5	0.179605302026775	0
336	OTU_3001	17	0	0
337	OTU_3007	0	-0.081104368189274	0
338	OTU_3016	3	-0.307793505625546	0
339	OTU_3018	1	-0.66213301943201	0
340	OTU_3021	31	0	0
341	OTU_3026	0	0.392607132635976	0
342	OTU_3028	0	0.93399170500769	0
343	OTU_303	0	0.0542417749036546	0
344	OTU_3036	2	-1.19240971313031	0
345	OTU_3037	1	-0.56209853448185	0
346	OTU_3041	1	0.438246315019748	0
347	OTU_3044	20	0	0
348	OTU_3050	0	-0.351796654375131	0.3046875
349	OTU_3051	2	2.08451535522854	0
350	OTU_3055	8	-0.277350098112615	0
351	OTU_3073	1	-0.46206404953169	0
352	OTU_3076	3	0.512989176042577	0
353	OTU_3081	1	-0.862201989332329	0
354	OTU_3083	6	-0.209656967344384	0
355	OTU_3088	0	-1.1638735129327	0
356	OTU_3092	10	1.4142135623731	0
357	OTU_3095	1	0.438246315019748	0
358	OTU_3107	1	0.438246315019748	0.21875
359	OTU_312	10	-0.707106781186549	0
360	OTU_3127	6	-0.733799385705343	0
361	OTU_3128	0	-0.351796654375131	0.13265306122449
362	OTU_3136	13	-0.816496580927725	0
363	OTU_3137	4	1.58928608447396	0.493827160493827
364	OTU_3138	19	0	0
365	OTU_3147	1	1.43859116452135	0
366	OTU_3148	30	0	0
367	OTU_315	10	-0.707106781186549	0
368	OTU_3150	2	-1.03124946386676	0
369	OTU_3157	0	-0.081104368189274	0
370	OTU_3161	44	0	0
371	OTU_3163	0	0.189587917996583	0
372	OTU_3164	2	0.20431244715379	0
373	OTU_3167	0	-1.02852736983977	0
374	OTU_3169	11	0	0
375	OTU_3176	2	0.580353028768739	0
376	OTU_318	18	0	0
377	OTU_3181	0	1.40770320583294	0
378	OTU_3183	11	0	0
379	OTU_319	0	-0.148777439735738	0
380	OTU_3190	1	-0.0619261097310512	0
381	OTU_3192	1	0.438246315019748	0
382	OTU_3198	6	-0.733799385705343	0
383	OTU_3211	0	0.0542417749036546	0
384	OTU_3215	13	1.22474487139159	0
385	OTU_3236	7	0.5	0
386	OTU_3238	0	-0.960854298293309	0
387	OTU_3261	1	-0.46206404953169	0
388	OTU_3266	6	-0.209656967344384	0
389	OTU_327	0	0.0542417749036546	0
390	OTU_3270	4	0.472490457546314	0
391	OTU_3277	28	0	0
392	OTU_3281	2	-0.816369131515358	0
393	OTU_3282	2	0.902673527295838	0
394	OTU_3287	2	1.38615427508649	0
395	OTU_3290	2	0.20431244715379	0
396	OTU_3291	1	-0.261995079631371	0.21875
397	OTU_3292	2	-0.0105678851976099	0
398	OTU_3293	27	0	0
399	OTU_3295	4	-0.0859073559175115	0
400	OTU_3297	2	-0.332888383724709	0
401	OTU_330	6	2.41105512446041	0
402	OTU_3301	2	1.81591493978929	0
403	OTU_3302	15	0	0
404	OTU_3305	1	-0.862201989332329	0
405	OTU_3307	1	-0.0619261097310512	0
406	OTU_3313	19	0	0
407	OTU_3316	1	-0.862201989332329	0
408	OTU_3323	1	-0.76216750438217	0
409	OTU_3345	1	0.238177345119428	0
410	OTU_3347	12	-0.5	0
411	OTU_3349	2	0.04315219789024	0
412	OTU_3350	2	0.20431244715379	0
413	OTU_3351	2	1.70847477361359	0
414	OTU_3358	1	0.0381083752191085	0
415	OTU_3367	2	0.25803253024164	0
416	OTU_3370	5	-1.25723711418742	0
417	OTU_3374	2	0.20431244715379	0
418	OTU_3381	1	0.0381083752191085	0
419	OTU_3391	1	0.0381083752191085	0
420	OTU_3399	1	-0.862201989332329	0
421	OTU_3412	0	-1.1638735129327	0
422	OTU_3418	2	1.65475469052574	0
423	OTU_342	9	0	0
424	OTU_3440	5	-1.97565832229452	0
425	OTU_3441	0	-0.0134312966428097	0
426	OTU_3464	1	-0.76216750438217	0
427	OTU_3468	6	-0.733799385705343	0
428	OTU_3478	0	0.595626347275369	0
429	OTU_353	25	0	0
430	OTU_371	0	0.121914846450119	0
431	OTU_38	2	-1.08496954695461	0
432	OTU_39	1	0.438246315019748	0
433	OTU_396	2	0.472912862593039	0
434	OTU_398	0	-0.081104368189274	0
435	OTU_410	1	-0.0619261097310512	0
436	OTU_411	0	0.798645561914762	0
437	OTU_419	0	-1.09620044138624	0
438	OTU_421	28	0	0
439	OTU_428	0	1.6783954920188	0
440	OTU_430	1	3.73938431837502	0
441	OTU_433	8	-1.24807544150677	0
442	OTU_443	0	1.00166477655415	0
443	OTU_445	2	1.38615427508649	0
444	OTU_450	1	-0.66213301943201	0
445	OTU_457	0	-1.09620044138624	0
446	OTU_463	0	-0.960854298293309	0
447	OTU_464	2	-0.0642879682854598	0
448	OTU_486	1	-0.76216750438217	0
449	OTU_495	2	0.526632945680889	0
450	OTU_497	26	0	0
451	OTU_505	14	0	0
452	OTU_508	2	0.15059236406594	0
453	OTU_511	1	-0.862201989332329	0
454	OTU_514	4	-0.644305169381337	0
455	OTU_522	2	-0.225448217549009	0
456	OTU_527	10	1.4142135623731	0
457	OTU_53	3	-1.12857618729367	0
458	OTU_545	0	-0.419469725921595	0
459	OTU_546	0	-1.1638735129327	0
460	OTU_562	1	-0.0619261097310512	0
461	OTU_564	2	-1.13868963004246	0.444444444444444
462	OTU_572	0	-1.02852736983977	0
463	OTU_580	23	0	0
464	OTU_581	0	1.27235706274001	0
465	OTU_586	11	-1.58113883008419	0
466	OTU_590	5	0.898026510133875	0
467	OTU_600	8	-0.277350098112615	0
468	OTU_630	2	-1.19240971313031	0
469	OTU_631	1	-0.862201989332329	0
470	OTU_632	3	1.3337718577107	0
471	OTU_633	34	0	0
472	OTU_634	1	0.0381083752191085	0
473	OTU_640	0	1.54304934892587	0
474	OTU_645	0	0.663299418821833	0
475	OTU_65	41	0	0
476	OTU_651	0	-1.1638735129327	0
477	OTU_654	4	-0.644305169381337	0
478	OTU_655	23	0	0
479	OTU_657	2	-0.386608466812559	0
480	OTU_66	2	-0.977529380778908	0
481	OTU_660	2	0.419192779505189	0
482	OTU_665	24	0	0
483	OTU_67	20	0	0
484	OTU_672	0	-0.284123582828667	0
485	OTU_7	8	1.66410058867569	0
486	OTU_709	0	0.663299418821833	0
487	OTU_725	0	-1.1638735129327	0
488	OTU_76	8	0.693375245281536	0
489	OTU_785	0	0.392607132635976	0
490	OTU_789	5	0.898026510133875	0
491	OTU_8	0	-1.1638735129327	0
492	OTU_80	8	-0.76271276980969	0
493	OTU_807	1	-0.46206404953169	0
494	OTU_814	1	-0.0619261097310512	0
495	OTU_818	1	-0.862201989332329	0
496	OTU_825	0	-0.622488940560988	0
497	OTU_831	30	0	0
498	OTU_840	3	-1.12857618729367	0
499	OTU_848	2	0.419192779505189	0
500	OTU_854	1	-0.261995079631371	0
501	OTU_861	1	-0.161960594681211	0
502	OTU_862	2	-1.19240971313031	0
503	OTU_881	3	0.512989176042577	0
504	OTU_90	2	0.04315219789024	0
505	OTU_918	6	-0.733799385705343	0
506	OTU_921	22	0	0
507	OTU_923	2	0.20431244715379	0
508	OTU_926	25	0	0
509	OTU_934	2	1.65475469052574	0
510	OTU_938	16	0	0
511	OTU_941	2	2.13823543831639	0
512	OTU_947	1	0.138142860169268	0
513	OTU_949	2	-1.19240971313031	0
514	OTU_952	2	-1.19240971313031	0
515	OTU_961	0	-0.48714279746806	0
516	OTU_965	0	-1.1638735129327	0
517	OTU_968	7	1.75	0
518	OTU_973	21	0	0
519	OTU_985	1	-0.862201989332329	0
520	OTU_986	12	-0.5	0
521	OTU_988	2	0.580353028768739	0
522	OTU_997	7	-0.75	0
