Proportion.removed	remain.mean	remain.sd	remain.se	weighted	consider_cascade	network
0.05	0.0103125	0.00104166666666667	0.000104166666666667	weighted	Yes	D7
0.1	0.0103125	0.00104166666666667	0.000104166666666667	weighted	Yes	D7
0.15	0.0102083333333333	0.00146568014725302	0.000146568014725302	weighted	Yes	D7
0.2	0.01	0.00205152484965555	0.000205152484965555	weighted	Yes	D7
0.25	0.00979166666666667	0.00248628392266606	0.000248628392266606	weighted	Yes	D7
0.3	0.00958333333333333	0.00284020754525303	0.000284020754525303	weighted	Yes	D7
0.35	0.00895833333333333	0.00363265716687268	0.000363265716687268	weighted	Yes	D7
0.4	0.00864583333333333	0.0039325538340483	0.00039325538340483	weighted	Yes	D7
0.45	0.00885416666666667	0.00373823209669413	0.000373823209669413	weighted	Yes	D7
0.5	0.006875	0.0049593252975992	0.00049593252975992	weighted	Yes	D7
0.55	0.00708333333333333	0.00488360596106407	0.000488360596106407	weighted	Yes	D7
0.6	0.00604166666666667	0.00516713503905061	0.000516713503905061	weighted	Yes	D7
0.65	0.00614583333333333	0.00514907365024698	0.000514907365024698	weighted	Yes	D7
0.7	0.0040625	0.00510632427083539	0.000510632427083539	weighted	Yes	D7
0.75	0.00322916666666667	0.00484190831991387	0.000484190831991387	weighted	Yes	D7
0.8	0.00291666666666667	0.00470063395681472	0.000470063395681472	weighted	Yes	D7
0.85	0.00229166666666667	0.00433680416555444	0.000433680416555444	weighted	Yes	D7
0.9	0.00135416666666667	0.00352080905197532	0.000352080905197532	weighted	Yes	D7
0.95	0.0003125	0.00178590216664339	0.000178590216664339	weighted	Yes	D7
1	0	0	0	weighted	Yes	D7
0.05	0.0096875	0.00267117083308586	0.000267117083308586	unweighted	Yes	D7
0.1	0.00958333333333333	0.00284020754525303	0.000284020754525303	unweighted	Yes	D7
0.15	0.00875	0.00383805155393199	0.000383805155393199	unweighted	Yes	D7
0.2	0.0084375	0.00410705462920482	0.000410705462920482	unweighted	Yes	D7
0.25	0.00895833333333333	0.00363265716687268	0.000363265716687268	unweighted	Yes	D7
0.3	0.0084375	0.00410705462920482	0.000410705462920482	unweighted	Yes	D7
0.35	0.0084375	0.00410705462920482	0.000410705462920482	unweighted	Yes	D7
0.4	0.008125	0.00433680416555444	0.000433680416555444	unweighted	Yes	D7
0.45	0.0075	0.00470063395681472	0.000470063395681472	unweighted	Yes	D7
0.5	0.00645833333333333	0.00508158053348503	0.000508158053348503	unweighted	Yes	D7
0.55	0.00614583333333333	0.00514907365024698	0.000514907365024698	unweighted	Yes	D7
0.6	0.00479166666666667	0.00521779443710451	0.000521779443710451	unweighted	Yes	D7
0.65	0.0059375	0.00518301929121086	0.000518301929121086	unweighted	Yes	D7
0.7	0.004375	0.00516713503905061	0.000516713503905061	unweighted	Yes	D7
0.75	0.00302083333333333	0.00475050022470905	0.000475050022470905	unweighted	Yes	D7
0.8	0.0021875	0.00426416854937846	0.000426416854937846	unweighted	Yes	D7
0.85	0.0015625	0.00373823209669413	0.000373823209669413	unweighted	Yes	D7
0.9	0.0015625	0.00373823209669413	0.000373823209669413	unweighted	Yes	D7
0.95	0.000520833333333333	0.0022816970162249	0.00022816970162249	unweighted	Yes	D7
1	0	0	0	unweighted	Yes	D7
0.05	0.0372916666666667	0.00785953155419602	0.000785953155419602	weighted	No	D7
0.1	0.0352083333333333	0.0093381007845614	0.00093381007845614	weighted	No	D7
0.15	0.0310416666666667	0.010978134195539	0.0010978134195539	weighted	No	D7
0.2	0.0296875	0.0108167081380558	0.00108167081380558	weighted	No	D7
0.25	0.0246875	0.0127925056481354	0.00127925056481354	weighted	No	D7
0.3	0.02375	0.0121261432520134	0.00121261432520134	weighted	No	D7
0.35	0.0178125	0.0104999824635095	0.00104999824635095	weighted	No	D7
0.4	0.0176041666666667	0.0117231040826315	0.00117231040826315	weighted	No	D7
0.45	0.0158333333333333	0.0121622437881273	0.00121622437881273	weighted	No	D7
0.5	0.0108333333333333	0.00887348728828995	0.000887348728828995	weighted	No	D7
0.55	0.0104166666666667	0.0101502116103621	0.00101502116103621	weighted	No	D7
0.6	0.00864583333333333	0.008382509573561	0.0008382509573561	weighted	No	D7
0.65	0.0075	0.0078455739307606	0.00078455739307606	weighted	No	D7
0.7	0.00614583333333333	0.00770674066720556	0.000770674066720556	weighted	No	D7
0.75	0.00489583333333333	0.00732166747910085	0.000732166747910085	weighted	No	D7
0.8	0.003125	0.00563780653393048	0.000563780653393048	weighted	No	D7
0.85	0.00270833333333333	0.00504695266481645	0.000504695266481645	weighted	No	D7
0.9	0.00145833333333333	0.00363265716687268	0.000363265716687268	weighted	No	D7
0.95	0.000416666666666667	0.00205152484965555	0.000205152484965555	weighted	No	D7
1	0	0	0	weighted	No	D7
0.05	0.0117708333333333	0.00460047109711342	0.000460047109711342	unweighted	No	D7
0.1	0.011875	0.00710360537441207	0.000710360537441206	unweighted	No	D7
0.15	0.0114583333333333	0.00717728346016545	0.000717728346016545	unweighted	No	D7
0.2	0.0117708333333333	0.00704706375760969	0.000704706375760968	unweighted	No	D7
0.25	0.011875	0.00783718742496355	0.000783718742496355	unweighted	No	D7
0.3	0.0140625	0.00880591302687078	0.000880591302687078	unweighted	No	D7
0.35	0.0107291666666667	0.00817062859129455	0.000817062859129455	unweighted	No	D7
0.4	0.0103125	0.00762093275270976	0.000762093275270976	unweighted	No	D7
0.45	0.0115625	0.00809516017543774	0.000809516017543775	unweighted	No	D7
0.5	0.00864583333333333	0.00811679418141112	0.000811679418141112	unweighted	No	D7
0.55	0.0075	0.00825404196465033	0.000825404196465033	unweighted	No	D7
0.6	0.00708333333333333	0.00692547915338196	0.000692547915338196	unweighted	No	D7
0.65	0.005625	0.00685229261936574	0.000685229261936574	unweighted	No	D7
0.7	0.00458333333333333	0.00616169378159422	0.000616169378159422	unweighted	No	D7
0.75	0.00416666666666667	0.00662126798087217	0.000662126798087217	unweighted	No	D7
0.8	0.00395833333333333	0.00606487907026388	0.000606487907026388	unweighted	No	D7
0.85	0.00208333333333333	0.00418765756358005	0.000418765756358005	unweighted	No	D7
0.9	0.00177083333333333	0.00445523272401569	0.000445523272401569	unweighted	No	D7
0.95	0.000208333333333333	0.00146568014725302	0.000146568014725302	unweighted	No	D7
1	0	0	0	unweighted	No	D7
0.05	0.0103125	0.00104166666666667	0.000104166666666667	weighted	Yes	D7
0.1	0.0103125	0.00104166666666667	0.000104166666666667	weighted	Yes	D7
0.15	0.0102083333333333	0.00146568014725302	0.000146568014725302	weighted	Yes	D7
0.2	0.01	0.00205152484965555	0.000205152484965555	weighted	Yes	D7
0.25	0.00979166666666667	0.00248628392266606	0.000248628392266606	weighted	Yes	D7
0.3	0.00958333333333333	0.00284020754525303	0.000284020754525303	weighted	Yes	D7
0.35	0.00895833333333333	0.00363265716687268	0.000363265716687268	weighted	Yes	D7
0.4	0.00864583333333333	0.0039325538340483	0.00039325538340483	weighted	Yes	D7
0.45	0.00885416666666667	0.00373823209669413	0.000373823209669413	weighted	Yes	D7
0.5	0.006875	0.0049593252975992	0.00049593252975992	weighted	Yes	D7
0.55	0.00708333333333333	0.00488360596106407	0.000488360596106407	weighted	Yes	D7
0.6	0.00604166666666667	0.00516713503905061	0.000516713503905061	weighted	Yes	D7
0.65	0.00614583333333333	0.00514907365024698	0.000514907365024698	weighted	Yes	D7
0.7	0.0040625	0.00510632427083539	0.000510632427083539	weighted	Yes	D7
0.75	0.00322916666666667	0.00484190831991387	0.000484190831991387	weighted	Yes	D7
0.8	0.00291666666666667	0.00470063395681472	0.000470063395681472	weighted	Yes	D7
0.85	0.00229166666666667	0.00433680416555444	0.000433680416555444	weighted	Yes	D7
0.9	0.00135416666666667	0.00352080905197532	0.000352080905197532	weighted	Yes	D7
0.95	0.0003125	0.00178590216664339	0.000178590216664339	weighted	Yes	D7
1	0	0	0	weighted	Yes	D7
0.05	0.0096875	0.00267117083308586	0.000267117083308586	unweighted	Yes	D7
0.1	0.00958333333333333	0.00284020754525303	0.000284020754525303	unweighted	Yes	D7
0.15	0.00875	0.00383805155393199	0.000383805155393199	unweighted	Yes	D7
0.2	0.0084375	0.00410705462920482	0.000410705462920482	unweighted	Yes	D7
0.25	0.00895833333333333	0.00363265716687268	0.000363265716687268	unweighted	Yes	D7
0.3	0.0084375	0.00410705462920482	0.000410705462920482	unweighted	Yes	D7
0.35	0.0084375	0.00410705462920482	0.000410705462920482	unweighted	Yes	D7
0.4	0.008125	0.00433680416555444	0.000433680416555444	unweighted	Yes	D7
0.45	0.0075	0.00470063395681472	0.000470063395681472	unweighted	Yes	D7
0.5	0.00645833333333333	0.00508158053348503	0.000508158053348503	unweighted	Yes	D7
0.55	0.00614583333333333	0.00514907365024698	0.000514907365024698	unweighted	Yes	D7
0.6	0.00479166666666667	0.00521779443710451	0.000521779443710451	unweighted	Yes	D7
0.65	0.0059375	0.00518301929121086	0.000518301929121086	unweighted	Yes	D7
0.7	0.004375	0.00516713503905061	0.000516713503905061	unweighted	Yes	D7
0.75	0.00302083333333333	0.00475050022470905	0.000475050022470905	unweighted	Yes	D7
0.8	0.0021875	0.00426416854937846	0.000426416854937846	unweighted	Yes	D7
0.85	0.0015625	0.00373823209669413	0.000373823209669413	unweighted	Yes	D7
0.9	0.0015625	0.00373823209669413	0.000373823209669413	unweighted	Yes	D7
0.95	0.000520833333333333	0.0022816970162249	0.00022816970162249	unweighted	Yes	D7
1	0	0	0	unweighted	Yes	D7
0.05	0.0372916666666667	0.00785953155419602	0.000785953155419602	weighted	No	D7
0.1	0.0352083333333333	0.0093381007845614	0.00093381007845614	weighted	No	D7
0.15	0.0310416666666667	0.010978134195539	0.0010978134195539	weighted	No	D7
0.2	0.0296875	0.0108167081380558	0.00108167081380558	weighted	No	D7
0.25	0.0246875	0.0127925056481354	0.00127925056481354	weighted	No	D7
0.3	0.02375	0.0121261432520134	0.00121261432520134	weighted	No	D7
0.35	0.0178125	0.0104999824635095	0.00104999824635095	weighted	No	D7
0.4	0.0176041666666667	0.0117231040826315	0.00117231040826315	weighted	No	D7
0.45	0.0158333333333333	0.0121622437881273	0.00121622437881273	weighted	No	D7
0.5	0.0108333333333333	0.00887348728828995	0.000887348728828995	weighted	No	D7
0.55	0.0104166666666667	0.0101502116103621	0.00101502116103621	weighted	No	D7
0.6	0.00864583333333333	0.008382509573561	0.0008382509573561	weighted	No	D7
0.65	0.0075	0.0078455739307606	0.00078455739307606	weighted	No	D7
0.7	0.00614583333333333	0.00770674066720556	0.000770674066720556	weighted	No	D7
0.75	0.00489583333333333	0.00732166747910085	0.000732166747910085	weighted	No	D7
0.8	0.003125	0.00563780653393048	0.000563780653393048	weighted	No	D7
0.85	0.00270833333333333	0.00504695266481645	0.000504695266481645	weighted	No	D7
0.9	0.00145833333333333	0.00363265716687268	0.000363265716687268	weighted	No	D7
